timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
214105932,23.7472,23.819454,0.2728,0.2207446,0.0,15.332473,0.86196476,1.0191036,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
214609239,23.78,23.805618,0.21079999,0.22306806,0.0,15.364321,0.8701864,1.0179454,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
215113197,23.5422,23.734892,1.1408,0.44500414,0.0,15.440861,0.8568936,1.0198194,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
215616442,23.6078,23.686575,0.6696,0.6579412,0.0,15.559181,0.8475881,1.0211353,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
216119574,23.5586,23.637745,0.992,0.78203386,0.0,15.6805315,0.83628994,1.0227377,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
216610721,23.575,23.6084,0.868,0.84623355,0.0,15.803706,0.8296481,1.0236821,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
217114744,23.4766,23.578106,1.0663999,0.90929264,0.0,15.935175,0.82327133,1.0245904,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
217617966,23.5668,23.562687,0.95479995,0.9510668,0.0,16.073612,0.8218027,1.0247998,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
218121137,22.5418,23.282879,4.34,2.001747,0.0,16.421791,0.7580424,1.0339748,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
218613176,22.2384,22.854973,5.0592003,3.663677,0.0,17.089727,0.66135603,1.0482056,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
219116397,20.9428,22.354908,7.192,5.2786665,0.0,17.976667,0.54381615,1.0660423,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
219619554,20.1474,21.775185,8.6924,7.111509,0.0,19.14754,0.403122,1.0882074,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
220123133,19.6144,21.31429,10.106,8.169742,0.0,20.390337,0.2909761,1.1065463,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
220627187,19.6144,20.727348,12.0032,10.197281,0.0,22.014921,0.14550549,1.1312761,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1
221117973,18.983,20.336796,12.5116,11.215519,0.0,23.649725,0.048902094,1.1483185,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
221622472,18.942,19.858562,13.5036,12.491549,0.0,25.529142,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
222125511,19.0896,19.530296,13.764,13.122793,0.0,27.42827,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
222624768,18.3844,19.25343,14.7064,13.781905,0.0,29.398619,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
223128354,18.4828,19.046482,14.4956,14.294978,0.0,31.457092,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
223627551,18.6386,18.83419,14.9296,14.734764,0.0,33.547493,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
224130820,18.7124,18.748396,14.7932,14.786685,0.0,35.620964,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
224633977,18.2122,18.659573,15.2272,14.888561,0.0,37.70767,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
