timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
214090937,214090937,18,40,0,0,0,1094,1932,1094,1937,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
214306970,214306970,18,40,0,0,0,1094,1932,1094,1937,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
214505938,214505938,18,40,0,0,0,1514,1568,1094,1520,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
214701952,214701952,18,40,0,0,0,1514,1512,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
214902402,214902402,18,40,0,0,0,1514,1512,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
215118049,215118049,18,40,0,0,0,1514,1512,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
215317365,215317365,18,40,0,0,0,1514,1512,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
215521215,215521215,18,40,0,0,0,1514,1512,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
215721575,215721575,18,40,0,0,0,1514,1512,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
215920386,215920386,18,40,0,0,0,1514,1512,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
216136573,216136573,18,40,0,0,0,1514,1512,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
216324569,216324569,18,40,0,0,0,1514,1512,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
216523821,216523821,18,40,0,0,0,1514,1512,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
216728176,216728176,18,40,0,0,0,1514,1512,1094,1518,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
216931783,216931783,18,40,0,0,0,1514,1512,1119,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
217151671,217151671,18,40,0,0,0,1514,1512,1120,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
217350966,217350966,18,40,0,0,0,1514,1512,1117,1517,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
217550782,217550782,18,40,0,0,0,1514,1512,1117,1517,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
217755141,217755141,18,40,0,0,0,1514,1512,1181,1518,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
217954784,217954784,18,40,0,0,0,1514,1512,1274,1517,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
218153991,218153991,18,40,0,0,0,1514,1512,1305,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
218354214,218354214,18,40,0,0,0,1514,1512,1333,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
218553950,218553950,18,40,0,0,0,1514,1512,1334,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
218765400,218765400,18,40,0,0,0,1514,1512,1364,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
218961185,218961185,18,40,0,0,0,1514,1512,1394,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
219161409,219161409,18,40,0,0,0,1514,1512,1424,1518,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
219365417,219365417,18,40,0,0,0,1514,1512,1457,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
219556554,219556554,18,40,0,0,0,1514,1512,1458,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
219776575,219776575,18,40,0,0,0,1513,1490,1458,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
219976399,219976399,18,40,0,0,0,1512,1484,1485,1517,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
220175771,220175771,18,40,0,0,0,1512,1485,1545,1517,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
220371759,220371759,18,40,0,0,0,1512,1483,1547,1518,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
220571793,220571793,18,40,0,0,0,1512,1476,1547,1518,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
220779576,220779576,18,40,0,0,0,1512,1459,1547,1518,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
220995670,220995670,18,40,0,0,0,1512,1455,1547,1518,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
221195162,221195162,18,40,0,0,0,1512,1451,1579,1518,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
221386766,221386766,18,40,0,0,0,1512,1448,1580,1518,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
221591118,221591118,18,40,0,0,0,1512,1437,1580,1518,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
221806219,221806219,18,40,0,0,0,1512,1397,1580,1518,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
222005953,222005953,18,40,0,0,0,1512,1390,1580,1518,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
222205947,222205947,18,40,0,0,0,1512,1411,1580,1518,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
222401958,222401958,18,40,0,0,0,1512,1421,1580,1518,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
222593458,222593458,18,40,0,0,0,1512,1412,1581,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
222801579,222801579,18,40,0,0,0,1513,1397,1581,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
223005209,223005209,18,40,0,0,0,1512,1388,1581,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
223206974,223206974,18,40,0,0,0,1507,1396,1615,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
223408763,223408763,18,40,0,0,0,1511,1403,1615,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
223604582,223604582,18,40,0,0,0,1511,1406,1615,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
223804730,223804730,18,40,0,0,0,1512,1413,1614,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
224023779,224023779,18,40,0,0,0,1512,1430,1614,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
224223792,224223792,18,40,0,0,0,1513,1464,1614,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
224423746,224423746,18,40,0,0,0,1514,1494,1614,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
224623682,224623682,18,40,0,0,0,1514,1500,1614,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
224818774,224818774,18,40,0,0,0,1514,1500,1615,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
225038782,225038782,18,40,0,0,0,1514,1496,1640,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
225234939,225234939,18,40,0,0,0,1514,1495,1649,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
225441268,225441268,18,40,0,0,0,1514,1483,1649,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
225626215,225626215,18,40,0,0,0,1514,1477,1649,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
225841946,225841946,18,40,0,0,0,1514,1477,1649,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
226041952,226041952,18,40,0,0,0,1514,1478,1649,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
226237386,226237386,18,40,0,0,0,1513,1480,1649,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
226449424,226449424,18,40,0,0,0,1512,1480,1649,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
226645378,226645378,18,40,0,0,0,1512,1484,1649,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
226857530,226857530,18,40,0,0,0,1457,1484,1649,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
227052365,227052365,18,40,0,0,0,1476,1483,1649,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
227248369,227248369,18,40,0,0,0,1492,1484,1649,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
227472489,227472489,18,40,0,0,0,1473,1475,1649,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
227674894,227674894,18,40,0,0,0,1497,1463,1649,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
227871576,227871576,18,40,0,0,0,1502,1452,1650,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
228071765,228071765,18,40,0,0,0,1509,1447,1685,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
228275561,228275561,18,40,0,0,0,1510,1450,1685,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
228475239,228475239,18,40,0,0,0,1512,1465,1685,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
228670781,228670781,18,40,0,0,0,1512,1507,1685,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
228882971,228882971,18,40,0,0,0,1514,1512,1685,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
229082802,229082802,18,40,0,0,0,1514,1512,1684,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
229282336,229282336,18,40,0,0,0,1529,1502,1684,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
229482343,229482343,18,40,0,0,0,1588,1507,1684,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
229681947,229681947,18,40,0,0,0,1528,1509,1684,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
229881501,229881501,18,40,0,0,0,1515,1468,1684,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
230085132,230085132,18,40,0,0,0,1515,1442,1684,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
230301144,230301144,18,40,0,0,0,1517,1463,1684,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
230493368,230493368,18,40,0,0,0,1517,1473,1684,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
230696731,230696731,18,40,0,0,0,1516,1508,1684,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
230892615,230892615,18,40,0,0,0,1515,1512,1684,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
