timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
214674466,214673575,80000.0,1.0,12.808788,23.947817,0.0,255,0,6,4,0,2,0,0,1,1,43
214707235,0,1200.0,0.25786987,0.0,0.40596518,0.0,0,0,0,0,0,0,0,1,0,1,36
215093957,215091280,80000.0,1.0,12.8236475,24.34367,0.0,1,240,18,4,0,2,0,0,1,1,43
215681857,215679394,80000.0,1.0,12.8236475,24.34367,0.0,255,0,6,4,0,2,0,0,1,1,43
215707499,0,1200.0,0.25786987,0.0,0.428915,0.0,0,0,0,0,0,0,0,1,0,1,36
216097385,216096249,80000.0,1.0,13.007474,24.90153,0.0,1,240,18,4,0,2,0,0,1,1,43
216685950,216685411,80000.0,1.0,13.007474,24.90153,0.0,255,0,6,4,0,2,0,0,1,1,43
216711523,0,1200.0,0.25786987,0.0,0.33557478,0.0,0,0,0,0,0,0,0,1,0,1,36
217096293,217094035,80000.0,1.0,13.002645,25.01638,0.0,1,240,18,4,0,2,0,0,1,1,43
217687383,217684119,80000.0,1.0,13.002645,25.01638,0.0,255,0,6,4,0,2,0,0,1,1,43
217720182,0,1200.0,0.25786987,0.0,0.5729551,0.0,0,0,0,0,0,0,0,1,0,1,36
218091440,218089952,80000.0,1.0,12.977573,24.906334,0.0,1,240,18,4,0,2,0,0,1,1,43
218686214,218685730,80000.0,1.0,12.977573,24.906334,0.0,255,0,6,4,0,2,0,0,1,1,43
218730750,0,1200.0,0.25786987,0.0,0.3767566,0.0,0,0,0,0,0,0,0,1,0,1,36
219090630,219090210,80000.0,1.0,13.088134,25.016243,0.0,1,240,18,4,0,2,0,0,1,1,43
219681028,219680138,80000.0,1.0,13.088134,25.016243,0.0,255,0,6,4,0,2,0,0,1,1,43
219741640,0,1200.0,0.25786987,0.0,0.5056445,0.0,0,0,0,0,0,0,0,1,0,1,36
220089212,220088997,80000.0,1.0,13.008348,24.870165,0.0,1,240,18,4,0,2,0,0,1,1,43
220689211,220687644,80000.0,1.0,13.008348,24.870165,0.0,255,0,6,4,0,2,0,0,1,1,43
220751286,0,1200.0,0.25786987,0.0,0.37125212,0.0,0,0,0,0,0,0,0,1,0,1,36
221092699,221091799,80000.0,1.0,13.011184,25.09678,0.0,1,240,18,4,0,2,0,0,1,1,43
221683657,221683162,80000.0,1.0,13.011184,25.09678,0.0,255,0,6,4,0,2,0,0,1,1,43
221759337,0,1200.0,0.25786987,0.0,0.50686103,0.0,0,0,0,0,0,0,0,1,0,1,36
222090740,222089891,80000.0,1.0,13.009805,24.966192,0.0,1,240,18,4,0,2,0,0,1,1,43
222681145,222679293,80000.0,1.0,13.009805,24.966192,0.0,255,0,6,4,0,2,0,0,1,1,43
222763566,0,1200.0,0.25786987,0.0,0.4671268,0.0,0,0,0,0,0,0,0,1,0,1,36
223091415,223090351,80000.0,1.0,13.003957,24.966957,0.0,1,240,18,4,0,2,0,0,1,1,43
223680699,223680427,80000.0,1.0,13.003957,24.966957,0.0,255,0,6,4,0,2,0,0,1,1,43
223772984,0,1200.0,0.25786987,0.0,0.37921426,0.0,0,0,0,0,0,0,0,1,0,1,36
