timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
215000121,inf,1,0,0,0,0
216019471,inf,1,0,0,0,0
216966059,inf,0,0,1,0,0
217976066,inf,0,0,0,0,0
218978229,inf,0,0,0,0,0
219989059,inf,0,0,0,0,0
220997100,inf,0,0,0,0,0
222008126,inf,0,0,0,0,0
223014173,inf,0,0,0,0,0
224023903,inf,0,0,0,0,0
225033174,inf,0,0,0,0,0
226038696,inf,0,0,0,0,0
227051544,inf,0,0,0,0,0
228061069,inf,0,0,0,0,0
229070438,inf,0,0,0,0,0
230086513,inf,0,0,0,0,0
231096552,inf,0,0,0,0,0
232104056,inf,0,0,0,0,0
233106845,inf,0,0,0,0,0
234118071,inf,0,0,0,0,0
235126209,inf,0,0,0,0,0
236134441,inf,0,0,0,0,0
237139151,inf,0,0,0,0,0
238151409,inf,0,0,0,0,0
239159544,inf,0,0,0,0,0
240171175,inf,0,0,0,0,0
241174313,inf,0,0,0,0,0
242187454,inf,0,0,0,0,0
243198191,inf,0,0,0,0,0
244205553,inf,0,0,0,0,0
245218404,inf,0,0,0,0,0
246226154,inf,0,0,0,0,0
247236737,inf,0,0,0,0,0
248248061,inf,0,0,0,0,0
249261680,inf,0,0,0,0,0
250273102,inf,0,0,0,0,0
251284059,inf,0,0,0,0,0
252292105,inf,0,0,0,0,0
253303249,inf,0,0,0,0,0
254313109,inf,0,0,0,0,0
255322689,inf,0,0,0,0,0
256334238,inf,0,0,0,0,0
257346061,inf,0,0,0,0,0
258355579,inf,0,0,0,0,0
259370222,inf,0,0,0,0,0
260381039,inf,0,0,0,0,0
261392355,inf,0,0,0,0,0
262398318,inf,0,0,0,0,0
263408323,inf,0,0,0,0,0
264425233,inf,0,0,0,0,0
265436597,inf,0,0,0,0,0
266444113,inf,0,0,0,0,0
267452170,inf,0,0,0,0,0
268467157,inf,0,0,0,0,0
269477137,inf,0,0,0,0,0
270485118,inf,0,0,0,0,0
271491366,inf,0,0,0,0,0
272510042,inf,0,0,0,0,0
273518177,inf,0,0,0,0,0
274528062,inf,0,0,0,0,0
275540208,inf,0,0,0,0,0
276549062,inf,0,0,0,0,0
277553127,inf,0,0,0,0,0
278559306,inf,0,0,0,0,0
279571270,inf,0,0,0,0,0
280582059,inf,0,0,0,0,0
281590221,inf,0,0,0,0,0
282599175,inf,0,0,0,0,0
283607158,inf,0,0,0,0,0
284626462,inf,0,0,0,0,0
285635639,inf,0,0,0,0,0
286644114,inf,0,0,0,0,0
287655175,inf,0,0,0,0,0
288669922,inf,0,0,0,0,0
289678059,inf,0,0,0,0,0
290685059,inf,0,0,0,0,0
291695136,inf,0,0,0,0,0
292710182,inf,0,0,0,0,0
293716361,inf,0,0,0,0,0
294724551,inf,0,0,0,0,0
295728062,inf,0,0,0,0,0
296736913,inf,0,0,0,0,0
297749049,inf,0,0,0,0,0
299771274,inf,0,0,0,0,0
300780620,inf,0,0,0,0,0
301794303,inf,0,0,0,0,0
302802100,inf,0,0,0,0,0
303807153,inf,0,0,0,0,0
304821258,inf,0,0,0,0,0
305832322,inf,0,0,0,0,0
306846060,inf,0,0,0,0,0
307854848,inf,0,0,0,0,0
308864770,inf,0,0,0,0,0
309885106,inf,0,0,0,0,0
310894218,inf,0,0,0,0,0
311902248,inf,0,0,0,0,0
312912127,inf,0,0,0,0,0
313924839,inf,0,0,0,0,0
314933121,inf,0,0,0,0,0
315945850,inf,0,0,0,0,0
316956110,inf,0,0,0,0,0
317963163,inf,0,0,0,0,0
318971397,inf,0,0,0,0,0
319973102,inf,0,0,0,0,0
