timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
214183543,250.00307,40.39,98357.99,1.1686556
214204210,250.25673,40.39,98355.0,1.1686201
214215064,250.68214,40.39,98350.0,1.1685607
214225140,249.83131,40.39,98360.0,1.1686795
214246834,250.42848,40.39,98353.0,1.1685964
214257066,249.91586,40.39,98359.0,1.1686677
214267205,250.17216,40.39,98356.0,1.168632
214288234,250.42848,40.399998,98353.0,1.1685964
214299135,250.59758,40.399998,98350.99,1.1685724
214309093,249.49045,40.399998,98363.99,1.1687269
214330539,249.65956,40.399998,98362.0,1.1687033
214341108,249.65956,40.399998,98362.0,1.1687033
214351163,250.08762,40.399998,98357.0,1.1686438
214372098,249.74411,40.39,98361.0,1.1686914
214383184,249.74411,40.39,98361.0,1.1686914
214393565,250.25673,40.39,98355.0,1.1686201
214414194,250.34128,40.399998,98354.0,1.1686082
214425707,249.74411,40.399998,98361.0,1.1686914
214435239,250.00307,40.399998,98357.99,1.1686556
214458192,250.34128,40.399998,98354.0,1.1686082
214469615,250.25673,40.399998,98355.0,1.1686201
214480054,249.74411,40.399998,98361.0,1.1686914
214503259,249.91586,40.399998,98359.0,1.1686677
214514053,249.65956,40.399998,98362.0,1.1687033
214529769,249.40326,40.399998,98365.0,1.168739
214550185,250.08762,40.39,98357.0,1.1686438
214560152,250.34128,40.39,98354.0,1.1686082
214571149,250.51303,40.39,98351.99,1.1685843
214594494,249.74411,40.39,98361.0,1.1686914
214604148,249.74411,40.39,98361.0,1.1686914
214615135,250.17216,40.39,98356.0,1.168632
214636076,250.00307,40.39,98357.99,1.1686556
214647011,249.91586,40.39,98359.0,1.1686677
214658570,250.59758,40.39,98350.99,1.1685724
214681630,250.25673,40.39,98355.0,1.1686201
214692031,250.25673,40.39,98355.0,1.1686201
214703130,250.42848,40.39,98353.0,1.1685964
214726867,250.42848,40.39,98353.0,1.1685964
214738034,249.83131,40.39,98360.0,1.1686795
214750045,249.91586,40.39,98359.0,1.1686677
214773820,249.91586,40.39,98359.0,1.1686677
214784020,249.91586,40.39,98359.0,1.1686677
214795193,249.91586,40.39,98359.0,1.1686677
214817566,250.51303,40.39,98351.99,1.1685843
214828033,249.74411,40.39,98361.0,1.1686914
214839152,249.57501,40.39,98363.0,1.1687151
214863280,250.08762,40.39,98357.0,1.1686438
214874024,249.57501,40.39,98363.0,1.1687151
214885939,250.08762,40.39,98357.0,1.1686438
214907140,250.17216,40.379997,98356.0,1.168632
214917884,249.83131,40.379997,98360.0,1.1686795
214929898,250.51303,40.379997,98351.99,1.1685843
214951109,250.00307,40.39,98357.99,1.1686556
214962026,249.65956,40.39,98362.0,1.1687033
214973966,249.65956,40.39,98362.0,1.1687033
214995152,249.91586,40.39,98359.0,1.1686677
215006798,249.74411,40.39,98361.0,1.1686914
215017505,250.51303,40.39,98351.99,1.1685843
215039020,249.65956,40.399998,98362.0,1.1687033
215050022,250.08762,40.399998,98357.0,1.1686438
215064260,249.40326,40.399998,98365.0,1.168739
215085128,249.83131,40.39,98360.0,1.1686795
215096873,250.00307,40.39,98357.99,1.1686556
215106088,249.91586,40.39,98359.0,1.1686677
215127506,250.08762,40.39,98357.0,1.1686438
215138093,250.42848,40.39,98353.0,1.1685964
215149101,250.34128,40.39,98354.0,1.1686082
215173127,250.00307,40.39,98357.99,1.1686556
215185142,249.83131,40.39,98360.0,1.1686795
215197197,249.74411,40.39,98361.0,1.1686914
215219018,249.74411,40.39,98361.0,1.1686914
215230024,249.57501,40.39,98363.0,1.1687151
215241030,249.74411,40.39,98361.0,1.1686914
215264784,249.65956,40.39,98362.0,1.1687033
215275113,250.17216,40.39,98356.0,1.168632
215286018,250.51303,40.39,98351.99,1.1685843
215307092,249.91586,40.39,98359.0,1.1686677
215317195,250.08762,40.39,98357.0,1.1686438
215328710,248.97784,40.39,98369.99,1.1687982
215349026,250.42848,40.39,98353.0,1.1685964
215359165,250.08762,40.39,98357.0,1.1686438
215370026,249.83131,40.39,98360.0,1.1686795
215393159,250.42848,40.39,98353.0,1.1685964
215406058,249.49045,40.39,98363.99,1.1687269
215417020,249.74411,40.39,98361.0,1.1686914
215440809,249.83131,40.39,98360.0,1.1686795
215451018,250.17216,40.39,98356.0,1.168632
215462022,250.25673,40.39,98355.0,1.1686201
215485964,250.00307,40.39,98357.99,1.1686556
215496912,250.51303,40.39,98351.99,1.1685843
215507159,249.83131,40.39,98360.0,1.1686795
