timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
214109559,214109484,-0.4154253,0.44004148,0.0020286788,0.08,0.0,0.0,0.0,-1.0
214209575,214209484,-0.41570485,0.42861837,0.0043120454,0.08,0.0,0.0,0.0,-1.0
214313542,214313470,-0.4228231,0.43273747,0.0029177275,0.08,0.0,0.0,0.0,-1.0
214411988,214411913,-0.43334574,0.41090265,0.0010126444,0.08,0.0,0.0,0.0,-1.0
214516827,214516669,0.016249632,0.1490647,-0.0010855962,0.08,0.0,0.0,0.0,-1.0
214616742,214616670,0.0003601465,0.0112622725,-3.330897e-05,0.08,0.0,0.0,0.0,-1.0
214716748,214716676,-0.0023079265,0.017379707,0.0037003662,0.08,0.0,0.0,0.0,-1.0
214820755,214820683,0.0007837485,0.021432491,0.0032637694,0.08,0.0,0.0,0.0,-1.0
214920769,214920670,-0.0029328964,0.016982375,0.001030521,0.08,0.0,0.0,0.0,-1.0
215020785,215020676,0.00026382433,0.01034492,-0.0002643572,0.08,0.0,0.0,0.0,-1.0
215124820,215124690,-0.0025907801,0.01745654,-0.0034943714,0.08,0.0,0.0,0.0,-1.0
215227969,215227879,0.003624137,0.009172226,-0.0006679086,0.08,0.0,0.0,0.0,-1.0
215331947,215331875,-0.009169152,0.014066175,0.00079283037,0.08,0.0,0.0,0.0,-1.0
215431996,215431869,-0.014141024,0.018263852,0.0016032556,0.08,0.0,0.0,0.0,-1.0
215532000,215531921,0.0342862,0.003976834,0.00077525026,0.08,0.0,0.0,0.0,-1.0
215635942,215635870,0.01885295,0.0012340542,0.0008863706,0.08,0.0,0.0,0.0,-1.0
215736019,215735927,-0.013652508,0.03340888,-0.003862594,0.08,0.0,0.0,0.0,-1.0
215839999,215839911,-0.0016046314,0.019999718,-5.1919786e-05,0.08,0.0,0.0,0.0,-1.0
215939146,215939071,0.017899789,0.0020467201,0.0005665202,0.08,0.0,0.0,0.0,-1.0
216039157,216039080,-0.026461309,0.013090701,-0.001949496,0.08,0.0,0.0,0.0,-1.0
216143162,216143070,-0.024347551,-0.012158093,0.00090824807,0.08,0.0,0.0,0.0,-1.0
216243165,216243084,-0.012129037,0.02830451,0.00086543337,0.08,0.0,0.0,0.0,-1.0
216347197,216347070,-0.011083016,0.007785113,0.0001321857,0.08,0.0,0.0,0.0,-1.0
216447146,216447070,0.029668977,0.025206083,0.0007763352,0.08,0.0,0.0,0.0,-1.0
216547148,216547070,-0.01167511,0.027055323,-0.0007598679,0.08,0.0,0.0,0.0,-1.0
216650410,216650270,-0.008100817,0.03195857,0.0016312924,0.08,0.0,0.0,0.0,-1.0
216750342,216750270,0.012059337,0.014040745,0.00284103,0.08,0.0,0.0,0.0,-1.0
216854368,216854296,0.005589838,0.015665485,0.0030452383,0.08,0.0,0.0,0.0,-1.0
216954355,216954282,-0.022056345,0.028447058,0.0015512843,0.09498767,0.0,0.0,0.0,-1.0
217054389,217054295,-0.017654486,0.00748441,0.0020086872,0.09515948,0.0,0.0,0.0,-1.0
217158397,217158307,0.020193093,0.029961426,0.0008877496,0.09538891,0.0,0.0,0.0,-1.0
217256817,217256713,0.007439937,0.03490524,-0.0012348867,0.09618509,0.0,0.0,0.0,-1.0
217361561,217361470,0.028162068,0.015351013,-0.000114622984,0.093017064,0.0,0.0,0.0,-1.0
217465564,217465490,-0.0017974091,0.01963494,0.0021195766,0.09315611,0.0,0.0,0.0,-1.0
217565621,217565470,-0.003579196,0.016926644,0.002793284,0.09315676,0.0,0.0,0.0,-1.0
217669543,217669470,0.002558367,0.059599955,0.0019998315,0.11292302,0.0,0.0,0.0,-1.0
217769560,217769469,0.015691709,0.027791932,0.0025378983,0.15965919,0.0,0.0,0.0,-1.0
217869592,217869519,0.013144124,0.05052297,0.0026740255,0.16454464,0.0,0.0,0.0,-1.0
217972750,217972676,0.02367643,0.060061883,0.016533047,0.24641217,0.0,0.0,0.0,-1.0
218073543,218073470,0.030270385,-0.037788983,0.00135477,0.25299612,0.0,0.0,0.0,-1.0
218176743,218176670,0.051412392,0.07450456,-0.0013879198,0.2840995,0.0,0.0,0.0,-1.0
218276752,218276677,0.052323934,0.027363343,0.007696859,0.28340042,0.0,0.0,0.0,-1.0
218380793,218380683,-0.029704906,-0.02140777,-0.002356161,0.31122112,0.0,0.0,0.0,-1.0
218484783,218484669,-0.13164738,0.0512379,-0.0040317643,0.3117033,0.0,0.0,0.0,-1.0
218584761,218584670,0.03768981,0.02287763,-0.00084798015,0.31469476,0.0,0.0,0.0,-1.0
218687943,218687870,0.09264644,0.0063182567,0.0010713391,0.34402663,0.0,0.0,0.0,-1.0
218787943,218787870,0.038908474,-0.062409118,-0.0011517489,0.34314865,0.0,0.0,0.0,-1.0
218888001,218887871,-0.12600571,-0.03452002,-0.0078110658,0.37401047,0.0,0.0,0.0,-1.0
218992029,218991897,0.020935807,0.037435647,-0.0018498187,0.3734698,0.0,0.0,0.0,-1.0
219091943,219091870,0.10592347,0.022973837,0.0076397485,0.3890069,0.0,0.0,0.0,-1.0
219195943,219195870,-0.13103105,0.011909058,-0.009786044,0.40356967,0.0,0.0,0.0,-1.0
219296023,219295926,0.019019155,-0.009822893,0.0004527922,0.43903536,0.0,0.0,0.0,-1.0
219398388,219398311,-0.1814861,0.0055784876,0.002085037,0.43725926,0.0,0.0,0.0,-1.0
219499186,219499106,0.046725646,-0.14168715,-0.007984342,0.43828443,0.0,0.0,0.0,-1.0
