timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
22077876,32767,32767,32767,32767,32767,32767,32767
22081869,32767,32767,32767,32767,32767,-64,-19
22085880,32767,32767,32767,32767,32767,32767,32767
22089881,32767,32767,32767,32767,32767,-40,32767
22093884,32767,32767,32767,32767,32767,32767,-29
22097886,32767,32767,32767,32767,-71,32767,-5
22101869,32767,32767,32767,32767,32767,-64,32767
22105895,32767,32767,32767,32767,-48,32767,32767
22109869,32767,32767,32767,32767,32767,-40,-27
22113869,32767,32767,32767,32767,32767,32767,32767
22117897,32767,32767,32767,32767,-58,32767,-4
22121869,32767,32767,32767,32767,32767,-64,32767
22125882,32767,32767,32767,32767,32767,32767,32767
22129869,32767,32767,32767,32767,32767,-40,-22
22133884,32767,32767,32767,32767,32767,32767,32767
22137894,32767,32767,32767,32767,32767,32767,32767
22141869,32767,32767,32767,32767,-67,-72,-8
22145904,32767,32767,32767,32767,32767,32767,32767
22149871,32767,32767,32767,32767,32767,-40,-22
22153893,32767,32767,32767,32767,-69,32767,32767
22157869,32767,32767,32767,32767,32767,32767,32767
22161869,32767,32767,32767,32767,-47,-72,-26
22165880,32767,32767,32767,32767,32767,32767,32767
22169868,32767,32767,32767,32767,32767,-40,-15
22173105,32767,32767,32767,32767,32767,32767,32767
22177868,32767,32767,32767,32767,32767,32767,-6
22181871,32767,32767,32767,32767,32767,-80,32767
22185900,32767,32767,32767,32767,-68,32767,32767
22189869,32767,32767,32767,32767,32767,-64,-6
22193891,32767,32767,32767,32767,-47,32767,32767
22197869,32767,32767,32767,32767,32767,-40,32767
22201897,32767,32767,32767,32767,32767,32767,-20
22205869,32767,32767,32767,32767,-58,32767,32767
22209868,32767,32767,32767,32767,32767,-64,-13
22213875,32767,32767,32767,32767,32767,32767,32767
22217869,32767,32767,32767,32767,32767,-40,32767
22221868,32767,32767,32767,32767,32767,32767,-21
22225869,32767,32767,32767,32767,-48,32767,32767
22229881,32767,32767,32767,32767,32767,-72,-22
22233875,32767,32767,32767,32767,32767,32767,32767
22237869,32767,32767,32767,32767,-67,-40,32767
22241869,32767,32767,32767,32767,32767,32767,-23
22245869,32767,32767,32767,32767,32767,32767,32767
22249869,32767,32767,32767,32767,-71,-72,32767
22253903,32767,32767,32767,32767,32767,32767,-24
22257881,32767,32767,32767,32767,32767,-40,32767
22261869,32767,32767,32767,32767,32767,32767,-18
22265879,32767,32767,32767,32767,32767,32767,32767
22269869,32767,32767,32767,32767,-54,-72,-29
22273908,32767,32767,32767,32767,32767,32767,32767
22277868,32767,32767,32767,32767,32767,-64,-6
22281875,32767,32767,32767,32767,-68,32767,32767
22285923,32767,32767,32767,32767,32767,-41,32767
22289869,32767,32767,32767,32767,32767,32767,-22
22293917,32767,32767,32767,32767,-69,32767,32767
22297877,32767,32767,32767,32767,32767,-64,-21
22301875,32767,32767,32767,32767,32767,32767,32767
22305869,32767,32767,32767,32767,32767,-40,32767
22309869,32767,32767,32767,32767,32767,32767,-21
22313899,32767,32767,32767,32767,32767,32767,32767
22317869,32767,32767,32767,32767,-66,-64,-24
22321878,32767,32767,32767,32767,32767,32767,32767
22325869,32767,32767,32767,32767,32767,-40,32767
22329868,32767,32767,32767,32767,-69,32767,32767
22333895,32767,32767,32767,32767,32767,32767,-30
22337869,32767,32767,32767,32767,-46,-72,-12
22341887,32767,32767,32767,32767,32767,32767,32767
22345869,32767,32767,32767,32767,32767,-40,32767
22349871,32767,32767,32767,32767,32767,32767,-12
22353869,32767,32767,32767,32767,32767,32767,32767
22357868,32767,32767,32767,32767,32767,-72,-5
22361875,32767,32767,32767,32767,-67,32767,32767
22365869,32767,32767,32767,32767,32767,-40,32767
22369930,32767,32767,32767,32767,32767,32767,-22
22373869,32767,32767,32767,32767,-68,-39,32767
22377869,32767,32767,32767,32767,32767,32767,-12
22381878,32767,32767,32767,32767,32767,32767,32767
22385868,32767,32767,32767,32767,-71,-64,-6
22389882,32767,32767,32767,32767,32767,32767,32767
22393869,32767,32767,32767,32767,32767,-40,32767
22397880,32767,32767,32767,32767,32767,32767,32767
22401918,32767,32767,32767,32767,32767,32767,-22
22405869,32767,32767,32767,32767,-57,-64,32767
22409876,32767,32767,32767,32767,32767,32767,-11
22413869,32767,32767,32767,32767,32767,-40,32767
22417868,32767,32767,32767,32767,-68,32767,32767
22421883,32767,32767,32767,32767,32767,32767,-21
22425881,32767,32767,32767,32767,-46,-72,32767
22429876,32767,32767,32767,32767,32767,32767,-27
22433877,32767,32767,32767,32767,32767,-40,32767
22437869,32767,32767,32767,32767,32767,32767,-12
22441919,32767,32767,32767,32767,32767,32767,32767
22445869,32767,32767,32767,32767,32767,-72,32767
22449875,32767,32767,32767,32767,-70,32767,-20
22453890,32767,32767,32767,32767,32767,-40,32767
22457868,32767,32767,32767,32767,-48,32767,32767
22461890,32767,32767,32767,32767,32767,32767,-28
22465869,32767,32767,32767,32767,32767,-72,32767
22469872,32767,32767,32767,32767,-58,32767,-28
22473891,32767,32767,32767,32767,32767,-64,32767
22477875,32767,32767,32767,32767,32767,32767,-23
22481881,32767,32767,32767,32767,32767,-40,32767
22485869,32767,32767,32767,32767,32767,32767,32767
22489878,32767,32767,32767,32767,-47,32767,-28
22493869,32767,32767,32767,32767,32767,-64,32767
22497875,32767,32767,32767,32767,32767,32767,-4
22501869,32767,32767,32767,32767,-58,-40,32767
22505869,32767,32767,32767,32767,32767,32767,32767
22509881,32767,32767,32767,32767,32767,32767,-22
22513869,32767,32767,32767,32767,-71,-56,32767
22517883,32767,32767,32767,32767,32767,32767,-25
22521870,32767,32767,32767,32767,32767,-40,32767
22525868,32767,32767,32767,32767,32767,32767,-3
22529882,32767,32767,32767,32767,32767,32767,32767
22533868,32767,32767,32767,32767,-68,-72,32767
22537902,32767,32767,32767,32767,32767,32767,-6
22541869,32767,32767,32767,32767,32767,-40,32767
22545869,32767,32767,32767,32767,-69,32767,32767
22549918,32767,32767,32767,32767,32767,-33,-21
22553870,32767,32767,32767,32767,32767,32767,32767
22557910,32767,32767,32767,32767,-69,32767,-15
22561869,32767,32767,32767,32767,32767,32767,32767
22565887,32767,32767,32767,32767,32767,32767,-5
22569878,32767,32767,32767,32767,32767,-40,32767
22573869,32767,32767,32767,32767,32767,32767,32767
22577885,32767,32767,32767,32767,-48,32767,32767
22581869,32767,32767,32767,32767,32767,-64,-28
22585875,32767,32767,32767,32767,32767,32767,32767
22589919,32767,32767,32767,32767,-61,-41,32767
22593880,32767,32767,32767,32767,32767,32767,-26
22597869,32767,32767,32767,32767,32767,32767,32767
22601877,32767,32767,32767,32767,-69,-64,-28
22605876,32767,32767,32767,32767,32767,32767,32767
22609899,32767,32767,32767,32767,32767,-40,-9
22613869,32767,32767,32767,32767,32767,32767,32767
22617888,32767,32767,32767,32767,32767,32767,32767
22621880,32767,32767,32767,32767,32767,-72,-18
22625875,32767,32767,32767,32767,-66,32767,32767
22629868,32767,32767,32767,32767,32767,-40,32767
22633869,32767,32767,32767,32767,32767,32767,-25
22637874,32767,32767,32767,32767,-66,32767,-5
22641895,32767,32767,32767,32767,32767,-72,32767
22645875,32767,32767,32767,32767,32767,32767,32767
22649880,32767,32767,32767,32767,-72,-40,-14
22653869,32767,32767,32767,32767,32767,32767,32767
22657884,32767,32767,32767,32767,32767,32767,-23
22661869,32767,32767,32767,32767,32767,-72,32767
22665869,32767,32767,32767,32767,32767,32767,-12
22669869,32767,32767,32767,32767,-60,-64,32767
22673875,32767,32767,32767,32767,32767,32767,32767
22677886,32767,32767,32767,32767,-47,-40,-3
22681869,32767,32767,32767,32767,32767,32767,32767
22685899,32767,32767,32767,32767,32767,32767,32767
22689869,32767,32767,32767,32767,-66,-64,32767
22693875,32767,32767,32767,32767,32767,32767,-30
22697886,32767,32767,32767,32767,32767,-40,32767
22701868,32767,32767,32767,32767,32767,32767,-25
22705920,32767,32767,32767,32767,32767,32767,32767
22709869,32767,32767,32767,32767,32767,-55,-22
22713875,32767,32767,32767,32767,-67,32767,32767
22717874,32767,32767,32767,32767,32767,-40,32767
22721891,32767,32767,32767,32767,-46,32767,32767
22725886,32767,32767,32767,32767,32767,32767,-5
22729880,32767,32767,32767,32767,32767,-72,32767
22733887,32767,32767,32767,32767,-58,32767,32767
22737894,32767,32767,32767,32767,32767,-40,-7
22741869,32767,32767,32767,32767,32767,32767,32767
22745872,32767,32767,32767,32767,32767,32767,32767
22749868,32767,32767,32767,32767,32767,-72,-6
22753869,32767,32767,32767,32767,-47,32767,32767
22757889,32767,32767,32767,32767,32767,32767,-4
22761887,32767,32767,32767,32767,32767,32767,32767
22765892,32767,32767,32767,32767,-55,-40,-6
22769877,32767,32767,32767,32767,32767,32767,32767
22773869,32767,32767,32767,32767,32767,32767,32767
22777871,32767,32767,32767,32767,-68,-64,-3
22781875,32767,32767,32767,32767,32767,32767,32767
22785869,32767,32767,32767,32767,32767,-40,-5
22789894,32767,32767,32767,32767,32767,32767,32767
22793869,32767,32767,32767,32767,32767,32767,32767
22797869,32767,32767,32767,32767,-58,-63,32767
22801876,32767,32767,32767,32767,32767,32767,-23
22805878,32767,32767,32767,32767,32767,-40,-5
22809880,32767,32767,32767,32767,-70,32767,32767
22813869,32767,32767,32767,32767,32767,32767,32767
22817883,32767,32767,32767,32767,-48,-72,-20
22821875,32767,32767,32767,32767,32767,32767,32767
22825869,32767,32767,32767,32767,32767,-40,-4
22829885,32767,32767,32767,32767,32767,32767,32767
22833869,32767,32767,32767,32767,32767,32767,32767
22837869,32767,32767,32767,32767,32767,-72,-22
22841869,32767,32767,32767,32767,-68,32767,32767
22845895,32767,32767,32767,32767,32767,-48,32767
22849869,32767,32767,32767,32767,-47,32767,-20
22853912,32767,32767,32767,32767,32767,-33,32767
22857869,32767,32767,32767,32767,32767,32767,32767
22861869,32767,32767,32767,32767,-58,32767,-27
22865919,32767,32767,32767,32767,32767,-65,32767
22869875,32767,32767,32767,32767,32767,32767,-24
22873889,32767,32767,32767,32767,32767,-40,32767
22877870,32767,32767,32767,32767,32767,32767,-25
22881869,32767,32767,32767,32767,-47,32767,32767
22885894,32767,32767,32767,32767,32767,-48,32767
22889875,32767,32767,32767,32767,32767,32767,-22
22893097,32767,32767,32767,32767,-59,-32,32767
22897070,32767,32767,32767,32767,32767,32767,32767
22901068,32767,32767,32767,32767,32767,32767,-19
22904337,32767,32767,32767,32767,-61,-49,32767
22908300,32767,32767,32767,32767,32767,32767,32767
22913111,32767,32767,32767,32767,32767,32767,-32
22917069,32767,32767,32767,32767,32767,-72,-27
22921102,32767,32767,32767,32767,32767,32767,32767
22925869,32767,32767,32767,32767,-57,-72,32767
22929881,32767,32767,32767,32767,32767,32767,-7
22933116,32767,32767,32767,32767,32767,-41,32767
22937069,32767,32767,32767,32767,-60,32767,-8
22941106,32767,32767,32767,32767,32767,32767,32767
22944330,32767,32767,32767,32767,32767,-57,32767
22949086,32767,32767,32767,32767,-68,32767,-14
22953095,32767,32767,32767,32767,32767,-40,32767
22957069,32767,32767,32767,32767,32767,32767,32767
22961081,32767,32767,32767,32767,32767,-31,-12
22964301,32767,32767,32767,32767,32767,32767,32767
22968319,32767,32767,32767,32767,-52,32767,-9
22973069,32767,32767,32767,32767,32767,-47,32767
22977073,32767,32767,32767,32767,-36,32767,-11
22981068,32767,32767,32767,32767,32767,32767,32767
22984309,32767,32767,32767,32767,32767,-65,32767
22989075,32767,32767,32767,32767,-50,32767,-20
22993081,32767,32767,32767,32767,32767,-40,32767
22997075,32767,32767,32767,32767,32767,32767,32767
23001068,32767,32767,32767,32767,32767,32767,-24
23004309,32767,32767,32767,32767,32767,-65,32767
23017075,32767,32767,32767,32767,32767,32767,32767
23024308,32767,32767,32767,32767,32767,32767,32767
23028314,32767,32767,32767,32767,32767,32767,-7
23033069,32767,32767,32767,32767,-62,-64,32767
23037077,32767,32767,32767,32767,32767,32767,32767
23041118,32767,32767,32767,32767,32767,-41,-23
23045082,32767,32767,32767,32767,32767,32767,32767
23049091,32767,32767,32767,32767,32767,32767,-5
23053079,32767,32767,32767,32767,-54,-64,32767
23057094,32767,32767,32767,32767,32767,32767,32767
23061078,32767,32767,32767,32767,-33,-40,-23
23064317,32767,32767,32767,32767,32767,32767,32767
23069068,32767,32767,32767,32767,32767,32767,-28
23073068,32767,32767,32767,32767,-49,-72,32767
23077070,32767,32767,32767,32767,32767,32767,32767
23081069,32767,32767,32767,32767,32767,-56,-10
23084318,32767,32767,32767,32767,32767,32767,32767
23089108,32767,32767,32767,32767,32767,32767,-20
23093069,32767,32767,32767,32767,-36,-72,32767
23097075,32767,32767,32767,32767,32767,32767,32767
23101100,32767,32767,32767,32767,32767,-57,-24
23105075,32767,32767,32767,32767,-59,32767,32767
23109120,32767,32767,32767,32767,32767,-41,32767
23113069,32767,32767,32767,32767,32767,32767,-19
23117070,32767,32767,32767,32767,-66,32767,32767
23121101,32767,32767,32767,32767,32767,-65,-14
23125075,32767,32767,32767,32767,32767,32767,32767
23129091,32767,32767,32767,32767,32767,-40,-13
23133069,32767,32767,32767,32767,32767,32767,32767
23137069,32767,32767,32767,32767,-60,32767,32767
23141068,32767,32767,32767,32767,32767,-64,-10
23145079,32767,32767,32767,32767,32767,32767,32767
23149084,32767,32767,32767,32767,-60,-40,-26
23153069,32767,32767,32767,32767,32767,32767,32767
23157070,32767,32767,32767,32767,-36,32767,32767
23161069,32767,32767,32767,32767,32767,-72,-18
23165078,32767,32767,32767,32767,32767,32767,32767
23169093,32767,32767,32767,32767,32767,-40,-16
23173077,32767,32767,32767,32767,32767,32767,32767
23177069,32767,32767,32767,32767,32767,32767,-23
23181070,32767,32767,32767,32767,-60,-72,32767
23185078,32767,32767,32767,32767,32767,32767,32767
23189108,32767,32767,32767,32767,-34,-41,32767
23193077,32767,32767,32767,32767,32767,32767,-28
23197073,32767,32767,32767,32767,32767,32767,-26
23201071,32767,32767,32767,32767,-50,-72,32767
23205069,32767,32767,32767,32767,32767,32767,32767
23209119,32767,32767,32767,32767,32767,-65,-21
23213079,32767,32767,32767,32767,32767,32767,32767
23217099,32767,32767,32767,32767,32767,-40,32767
23221072,32767,32767,32767,32767,-34,32767,-11
23225069,32767,32767,32767,32767,32767,32767,32767
23229085,32767,32767,32767,32767,32767,-63,-8
23233074,32767,32767,32767,32767,-60,32767,32767
23237070,32767,32767,32767,32767,32767,-40,32767
23241069,32767,32767,32767,32767,32767,32767,-23
23245069,32767,32767,32767,32767,-66,32767,32767
23249108,32767,32767,32767,32767,32767,-64,-23
23253081,32767,32767,32767,32767,32767,32767,32767
23257129,32767,32767,32767,32767,32767,-41,32767
23261068,32767,32767,32767,32767,32767,32767,-10
23265087,32767,32767,32767,32767,-60,32767,32767
23269069,32767,32767,32767,32767,32767,-72,-25
23273084,32767,32767,32767,32767,-35,32767,32767
23277107,32767,32767,32767,32767,32767,-41,32767
23281068,32767,32767,32767,32767,32767,32767,-27
23285069,32767,32767,32767,32767,-50,32767,32767
23289069,32767,32767,32767,32767,32767,-72,32767
23293068,32767,32767,32767,32767,32767,32767,-28
23297115,32767,32767,32767,32767,32767,-57,32767
23301081,32767,32767,32767,32767,32767,32767,-8
23305068,32767,32767,32767,32767,-36,-40,32767
23309069,32767,32767,32767,32767,32767,32767,-4
23313069,32767,32767,32767,32767,32767,32767,32767
23317087,32767,32767,32767,32767,-58,-63,32767
23321075,32767,32767,32767,32767,32767,32767,-14
23325071,32767,32767,32767,32767,32767,-40,32767
23329069,32767,32767,32767,32767,-70,32767,-12
23333069,32767,32767,32767,32767,32767,32767,32767
23337100,32767,32767,32767,32767,32767,-65,32767
23341091,32767,32767,32767,32767,32767,32767,-29
23345095,32767,32767,32767,32767,32767,-40,32767
23349075,32767,32767,32767,32767,-59,32767,32767
23353069,32767,32767,32767,32767,32767,32767,-20
23357089,32767,32767,32767,32767,-35,-72,32767
23361086,32767,32767,32767,32767,32767,32767,-21
23365069,32767,32767,32767,32767,32767,-40,32767
23369071,32767,32767,32767,32767,-50,32767,-14
23373069,32767,32767,32767,32767,32767,32767,32767
23377090,32767,32767,32767,32767,32767,-72,32767
23381083,32767,32767,32767,32767,32767,32767,-20
23385094,32767,32767,32767,32767,32767,-40,32767
23389069,32767,32767,32767,32767,-33,32767,-15
23393069,32767,32767,32767,32767,32767,32767,32767
23397070,32767,32767,32767,32767,32767,-72,32767
23401068,32767,32767,32767,32767,-59,32767,-18
23405087,32767,32767,32767,32767,32767,-64,32767
23409086,32767,32767,32767,32767,32767,32767,-13
23413088,32767,32767,32767,32767,-59,-40,32767
23417069,32767,32767,32767,32767,32767,32767,-4
23421069,32767,32767,32767,32767,32767,32767,32767
23425129,32767,32767,32767,32767,32767,-65,32767
23429086,32767,32767,32767,32767,32767,32767,-16
23433069,32767,32767,32767,32767,-36,-40,32767
23437069,32767,32767,32767,32767,32767,32767,32767
23441069,32767,32767,32767,32767,32767,32767,-25
23445107,32767,32767,32767,32767,-51,-57,32767
23449075,32767,32767,32767,32767,32767,32767,-10
23453069,32767,32767,32767,32767,32767,-40,32767
23457070,32767,32767,32767,32767,-60,32767,32767
23461069,32767,32767,32767,32767,32767,32767,-27
23465115,32767,32767,32767,32767,32767,-73,32767
23469083,32767,32767,32767,32767,32767,32767,-23
23473068,32767,32767,32767,32767,32767,-40,32767
23477071,32767,32767,32767,32767,32767,32767,32767
23481070,32767,32767,32767,32767,-70,32767,-10
23485071,32767,32767,32767,32767,32767,-71,-6
23489069,32767,32767,32767,32767,32767,32767,32767
23493071,32767,32767,32767,32767,-53,32767,32767
23497075,32767,32767,32767,32767,32767,32767,-22
23501069,32767,32767,32767,32767,32767,-40,32767
23505078,32767,32767,32767,32767,-67,32767,32767
23509077,32767,32767,32767,32767,32767,32767,-20
23513069,32767,32767,32767,32767,32767,-64,32767
23517075,32767,32767,32767,32767,32767,32767,-23
23521078,32767,32767,32767,32767,32767,-40,32767
23525090,32767,32767,32767,32767,-31,32767,-21
23529069,32767,32767,32767,32767,32767,32767,32767
23533082,32767,32767,32767,32767,32767,-64,32767
23537078,32767,32767,32767,32767,-47,32767,-10
23541068,32767,32767,32767,32767,32767,-40,32767
23545069,32767,32767,32767,32767,32767,32767,32767
23549079,32767,32767,32767,32767,-59,32767,32767
23553084,32767,32767,32767,32767,32767,-71,-13
23557078,32767,32767,32767,32767,32767,32767,32767
23561068,32767,32767,32767,32767,32767,-40,-13
23565077,32767,32767,32767,32767,32767,32767,32767
23569069,32767,32767,32767,32767,-49,32767,-23
23573085,32767,32767,32767,32767,32767,-72,32767
23577075,32767,32767,32767,32767,32767,32767,-7
