timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
22106173,-2.778498,2.8131394,0.0035021848,0.0,0.0,-0.08
22138363,-2.7818277,2.8097036,0.0035317943,0.0,0.0,-0.08
22170372,-2.8143468,2.7766442,0.0036110526,0.0,0.0,-0.08
22202152,-2.7584846,2.4711618,0.0036521524,0.0,0.0,-0.08
22230131,-1.2757553,1.1950194,0.0016590136,0.0,0.0,-0.08
22262120,-0.10029624,0.21538997,5.6113095e-05,0.0,0.0,-0.08
22294223,0.083349705,-0.02980798,-0.00015526976,0.0,0.0,-0.08
22326170,-0.019889232,0.048587076,-1.0543913e-05,0.0,0.0,-0.08
22358370,-0.034827687,0.06699728,6.5942613e-06,0.0,0.0,-0.08
22390123,-0.01171228,0.051615912,-2.5782358e-05,0.0,0.0,-0.08
22422367,-0.011552469,0.05085066,-2.5612204e-05,0.0,0.0,-0.08
22454338,-0.013948112,0.052511834,-2.3732333e-05,0.0,0.0,-0.08
22482389,-0.013523289,0.05324763,-2.2963806e-05,0.0,0.0,-0.08
22514253,-0.014716928,0.052693035,-2.5696918e-05,0.0,0.0,-0.08
22546377,-0.012200134,0.051760565,-2.0886942e-05,0.0,0.0,-0.08
22578226,-0.0106123695,0.051376887,-1.7976728e-05,0.0,0.0,-0.08
22610260,-0.013154897,0.05204118,-2.2634906e-05,0.0,0.0,-0.08
22642171,-0.014460944,0.05240485,-2.4770801e-05,0.0,0.0,-0.08
22674372,-0.011951076,0.051815018,-2.0594574e-05,0.0,0.0,-0.08
22706186,-0.012154636,0.050855324,-2.0496094e-05,0.0,0.0,-0.08
22734331,-0.012653516,0.051333882,-2.1721284e-05,0.0,0.0,-0.08
22766145,-0.013576105,0.05174962,-2.3502062e-05,0.0,0.0,-0.08
22798381,-0.013768952,0.051444396,-2.3180888e-05,0.0,0.0,-0.08
22830213,-0.011564979,0.05043237,-1.926987e-05,0.0,0.0,-0.08
22862116,-0.013066853,0.05026545,-2.1799755e-05,0.0,0.0,-0.08
22893329,-0.014942361,0.05104633,-2.4993826e-05,0.0,0.0,-0.08
22926156,-0.013621305,0.049629595,-2.2211336e-05,0.0,0.0,-0.08
