timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
21999264,21999264,18,40,0,0,0,1094,1934,1094,1937,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
22195210,22195210,18,40,0,0,0,1422,1606,1094,1876,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
22395414,22395414,18,40,0,0,0,1515,1514,1094,1520,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
22603170,22603170,18,40,0,0,0,1515,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
22803536,22803536,18,40,0,0,0,1515,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
23025794,23025794,18,40,0,0,0,1515,1514,1094,1518,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
23218561,23218561,18,40,0,0,0,1743,1857,1094,1097,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
23422567,23422567,18,40,0,0,0,1934,1934,1094,1097,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
23622571,23622571,18,40,0,0,0,1934,1934,1094,1097,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
23818414,23818414,18,40,0,0,0,1934,1934,1094,1097,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
24018595,24018595,18,40,0,0,0,1934,1934,1094,1097,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
24221775,24221775,18,40,0,0,0,1934,1934,1094,1097,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
24437767,24437767,18,40,0,0,0,1934,1934,1094,1097,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
24621815,24621815,18,40,0,0,0,1934,1934,1094,1097,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
24829669,24829669,18,40,0,0,0,1739,1913,1094,1289,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
25029775,25029775,18,40,0,0,0,1515,1514,1094,1519,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
25233572,25233572,18,40,0,0,0,1515,1514,1094,1517,1094,1094,1094,1094,1514,1514,1514,1514,944,2084,1514,1514,998,1998,0,0,4
