timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
22075467,-0.00590182,-0.024849739,0.17181017
22085871,-0.0021400645,-0.028476292,0.16566141
22095467,0.003674562,-0.026672363,0.17015909
22105886,-0.0022159726,-0.024774969,0.15960583
22115467,-0.003887609,-0.026728442,0.17937249
22125873,0.0036373143,-0.015661845,0.16718763
22134675,-0.019392623,-0.02298973,0.16743125
22145896,-0.00031689455,-0.037589416,0.15798338
22154679,0.009297866,-0.035766788,0.15939389
22165871,-0.0020630271,-0.017521854,0.17180711
22173887,0.0017365416,-0.024831045,0.16867489
22183467,-0.009740048,-0.024849739,0.17185828
22193882,-0.011602444,-0.030373689,0.17640713
22203466,-0.015403143,-0.037720263,0.17944923
22213866,0.005727433,-0.021241874,0.18080553
22222669,0.0035978071,-0.033962857,0.16403592
22233866,-0.011678634,-0.030336304,0.170329
22242669,0.0016981639,-0.028476292,0.1656133
22253894,-0.00016394883,-0.030336304,0.17018466
22262667,-0.021369869,-0.03578548,0.16281784
22271466,0.009526437,-0.035878945,0.17762823
22281866,0.003559994,-0.030280227,0.16101937
22291466,-0.011831863,-0.041253358,0.15810518
22301866,-0.009778143,-0.024831045,0.16881923
22311466,-0.00024013896,-0.030298918,0.16410656
22321869,-0.017568888,-0.024774969,0.15979828
22330667,-0.0021784424,-0.032121543,0.16259982
22341878,-0.0022551976,-0.03941204,0.15647663
22350667,0.0016236682,-0.0064552617,0.15967038
22361866,0.011275393,-0.019307094,0.16402982
22369921,-8.691105e-05,-0.019381864,0.17633039
22379467,-0.005939915,-0.024831045,0.16877112
22389873,0.0017348469,-0.046814695,0.16853969
22399467,0.0016225384,-0.021111026,0.15958025
22409867,0.0016225384,-0.021111026,0.15958025
22418667,-0.009739766,-0.021185797,0.17188081
22429867,-0.0040402724,-0.030317612,0.16719373
22438667,0.015150024,-0.041309435,0.16688557
22449866,0.015150306,-0.037645493,0.1669081
22458667,0.015150306,-0.037645493,0.1669081
22467481,0.0020034902,-0.021297952,0.18997082
22477866,0.015190378,-0.012016596,0.17010488
22487486,-0.00016197187,-0.004688714,0.17034239
22497866,-0.0020260615,-0.032196313,0.17475605
22508267,-0.0020260615,-0.032196313,0.17475605
22517875,-0.0059788576,-0.035804175,0.16566445
22526666,0.0017354118,-0.03948681,0.16858476
22537893,-0.00016423126,-0.034000244,0.17016213
22546666,0.0076262285,-0.037720263,0.17916055
22565878,-0.0021386526,-0.010156588,0.16577406
22575467,-0.007955256,-0.037608106,0.16111864
22585866,0.011312641,-0.030317612,0.16700128
22595466,0.003559994,-0.030280227,0.16101937
22605867,0.003559994,-0.030280227,0.16101937
22614667,0.013174754,-0.028457599,0.16242988
22625866,-0.0058637247,-0.02486843,0.17484923
22634667,0.0035989368,-0.019307094,0.16412605
22645866,-0.00016479634,-0.04132813,0.17011707
22654667,-0.00016479634,-0.04132813,0.17011707
22663467,0.009488624,-0.032196313,0.17461172
22673866,0.018875377,-0.02293365,0.15783294
22683470,0.0016984463,-0.024812354,0.16563582
22693866,-0.015593055,-0.030298918,0.16429901
22704337,-0.015593055,-0.030298918,0.16429901
22713866,0.0017737893,-0.035841558,0.17164634
22722677,-0.00411731,-0.041272048,0.16104801
22733878,-0.0021773127,-0.017465776,0.16268994
22742675,0.0019244754,-0.057899978,0.18366739
22761878,-0.00012500612,-0.019363172,0.17329134
22771473,-0.00020260898,-0.037645493,0.16710055
22781866,-0.0096254805,-0.021241874,0.18099798
22791507,-0.004116463,-0.030280227,0.1611156
22801867,-0.004116463,-0.030280227,0.1611156
22810667,-0.017341165,-0.035878945,0.17796502
22821866,-0.0059788576,-0.035804175,0.16566445
22830667,-0.011641105,-0.037682876,0.17332302
22841069,0.007626511,-0.03405632,0.17918308
22850667,0.007626511,-0.03405632,0.17918308
22859488,-1.1285577e-05,-0.026747134,0.18236344
22869867,-0.005825065,-0.01755924,0.17793334
22881067,0.00747526,-0.019325787,0.16711698
22889866,0.001736824,-0.021167103,0.16869742
22899480,0.001736824,-0.021167103,0.16869742
22909866,-0.011601879,-0.023045806,0.17645219
22918666,-0.013579125,-0.035841558,0.17183879
22929066,-0.009626046,-0.028569754,0.18095292
22938666,-0.003813113,-0.048749473,0.18531542
22949078,-0.003813113,-0.048749473,0.18531542
22957914,-0.0019493063,-0.024905816,0.18087924
22968310,-0.0021011222,-0.017503161,0.16876806
22977893,0.005649548,-0.043188132,0.17459223
22989066,0.003826943,-0.026747134,0.18231532
22997896,0.003826943,-0.026747134,0.18231532
23017066,-0.001873116,-0.0249432,0.18695734
23026667,-0.0020633093,-0.021185797,0.17178458
23037068,-0.00016310156,-0.019344479,0.17025226
23046667,-0.00016310156,-0.019344479,0.17025226
23057085,0.0035216166,-0.033925474,0.15795779
23065866,0.011388548,-0.034018934,0.17305687
23075489,-0.00012557096,-0.026691057,0.17324628
23085866,0.013287909,-0.04316944,0.17145693
23095472,0.013287909,-0.04316944,0.17145693
23105066,0.0057268683,-0.028569754,0.18076047
23114683,-0.0096638575,-0.024887124,0.17793639
23125067,-0.009702801,-0.03586025,0.17482974
23134697,0.0057652458,-0.02492451,0.18382207
23145070,0.0057652458,-0.02492451,0.18382207
23153875,-0.0019876838,-0.028551063,0.17781763
23165070,-5.0228333e-05,-0.037720263,0.17925678
23173867,-0.011602727,-0.034037627,0.1763846
23185069,-0.00027851682,-0.033944163,0.16104496
23193867,-0.00027851682,-0.033944163,0.16104496
23202678,-0.0059029507,-0.0395055,0.17172003
23213070,0.0037501876,-0.034037627,0.17619215
23222706,-0.0020254967,-0.02486843,0.17480111
23233065,-0.005673249,-0.024961894,0.19004452
23242709,-0.005673249,-0.024961894,0.19004452
23253072,0.015303251,-0.030392382,0.1791094
23261867,-0.0076516243,-0.052413415,0.185341
23273075,-0.013427591,-0.046908155,0.18392743
23281872,-0.0021403471,-0.032140233,0.16563888
23291479,-0.0021403471,-0.032140233,0.16563888
23301072,-0.0020263437,-0.03586025,0.17473352
23310705,6.4339896e-05,-0.034112398,0.18839648
23321066,0.0057257386,-0.04322552,0.18067034
23330679,-0.013463992,-0.024905816,0.18102357
23341082,-0.013463992,-0.024905816,0.18102357
23349873,-0.0058645722,-0.03586025,0.17478164
23361077,-0.0020652865,-0.046833385,0.17162685
23369867,-0.0057886653,-0.03956158,0.18083721
23381074,0.005688491,-0.032215003,0.17769888
23389867,0.005688491,-0.032215003,0.17769888
23398667,-0.009701671,-0.021204488,0.17491987
23409077,-0.013616653,-0.028494984,0.1688448
23418679,0.007550886,-0.026691057,0.17315005
23429077,0.0075500384,-0.037682876,0.17308246
23439467,0.0075500384,-0.037682876,0.17308246
23449066,0.0017746367,-0.024849739,0.17171393
23457872,0.005764681,-0.03225239,0.183777
23469074,0.007588416,-0.034037627,0.17614403
23477903,0.0017737893,-0.035841558,0.17164634
23497066,-0.0038486663,-0.015755309,0.18247914
23506675,0.0018485674,-0.054198656,0.1776118
23517066,0.0057655284,-0.021260567,0.1838446
23526666,-8.775832e-05,-0.030373689,0.1762628
23537069,-8.775832e-05,-0.030373689,0.1762628
23545920,0.001850827,-0.024887124,0.17779206
23557069,0.015379724,-0.026765827,0.18521005
23565892,-0.013502934,-0.035878945,0.1779169
23577066,0.0016981639,-0.028476292,0.1656133
23585879,0.0016981639,-0.028476292,0.1656133
23594667,0.0035221814,-0.026597593,0.15800285
23605066,-0.013692844,-0.028457599,0.16276668
23614667,0.0019256052,-0.04324421,0.18375751
23625066,-0.030755207,-0.026728442,0.17970927
23635467,-0.030755207,-0.026728442,0.17970927
23645066,0.005878684,-0.03597241,0.19287165
23653867,-0.004078932,-0.0376268,0.16410962
23665066,0.011389395,-0.023027115,0.17312446
23673881,-0.0021022519,-0.032158926,0.16867794
23693066,-0.00594048,-0.032158926,0.16872606
23702666,0.0037501876,-0.034037627,0.17619215
23713066,0.0018130144,-0.021204488,0.17477554
23722666,-4.938083e-05,-0.026728442,0.17932437
23733067,-4.938083e-05,-0.026728442,0.17932437
23741873,-0.005826195,-0.032215003,0.17784321
23753070,-0.0057497225,-0.028588448,0.18394387
23761890,0.0021174932,-0.025017971,0.19906545
23773067,0.0036739972,-0.034000244,0.17011403
23781867,0.0036739972,-0.034000244,0.17011403
23790667,0.011236451,-0.030280227,0.16092315
23801079,0.001850262,-0.032215003,0.17774698
23810667,0.005612583,-0.028513677,0.17164329
23821113,0.005802776,-0.032271083,0.18681605
23831469,0.005802776,-0.032271083,0.18681605
23841066,-0.007917443,-0.04129074,0.16413519
23849876,-0.0077647804,-0.03770157,0.17631395
23861066,0.0017743543,-0.028513677,0.1716914
23869867,0.019028042,-0.019344479,0.1700117
23881066,6.546959e-05,-0.019456634,0.18848662
23889087,0.013441138,-0.03225239,0.18368077
23898687,0.0019256052,-0.04324421,0.18375751
23909065,-0.004002177,-0.030336304,0.17023277
23918682,0.009413281,-0.021167103,0.1686012
23929101,0.0056111705,-0.046833385,0.17153063
23937873,0.007589263,-0.023045806,0.17621163
23949108,0.0114266435,-0.034037627,0.17609592
23957867,0.0152651565,-0.030373689,0.17607035
23969075,-0.0021403471,-0.032140233,0.16563888
23977866,0.0036361846,-0.030317612,0.16709751
23986670,-0.009741179,-0.0395055,0.17176814
23997071,0.013250097,-0.03948681,0.16844042
24006667,-0.0059006903,-0.010193973,0.17190029
24017082,-0.0076507768,-0.04142159,0.18540859
24027466,-0.009626046,-0.028569754,0.18095292
24037065,0.00188751,-0.04322552,0.18071845
24045867,0.017090585,-0.01017528,0.16857257
24056268,0.0017362592,-0.028494984,0.16865236
24065867,-0.003887609,-0.026728442,0.17937249
24076266,-0.0040783673,-0.030298918,0.16415468
24085098,-0.017264407,-0.028588448,0.18408822
24096267,-0.0038878918,-0.030392382,0.17934996
24105075,0.0017732244,-0.04316944,0.17160128
24116266,-0.00772612,-0.030392382,0.17939806
24125077,0.0093749035,-0.024812354,0.16553959
24133882,-8.8040746e-05,-0.034037627,0.17624027
24144353,0.009603474,-0.02492451,0.18377395
24153875,-0.002063592,-0.024849739,0.17176205
24164369,0.0017356942,-0.03582287,0.1686073
24173881,0.0017743543,-0.028513677,0.1716914
24184293,-0.007916031,-0.022971036,0.16424786
24193082,-0.00012641847,-0.037682876,0.17317867
24204323,0.011503964,-0.01941925,0.18226416
24213091,0.0036367495,-0.02298973,0.16714257
24224300,0.0038647556,-0.030429767,0.18533185
24232269,6.546959e-05,-0.019456634,0.18848662
