timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
100547668,32767,32767,32767,32767,32767,32767,-230
100551669,32767,32767,32767,32767,32767,-63,32767
100555675,32767,32767,32767,32767,-50,32767,32767
100559678,32767,32767,32767,32767,32767,-40,-254
100563680,32767,32767,32767,32767,32767,32767,32767
100567669,32767,32767,32767,32767,32767,32767,-234
100571669,32767,32767,32767,32767,32767,-63,32767
100575675,32767,32767,32767,32767,32767,32767,32767
100579669,32767,32767,32767,32767,-59,-40,-260
100582905,32767,32767,32767,32767,32767,32767,32767
100587669,32767,32767,32767,32767,32767,32767,32767
100591669,32767,32767,32767,32767,-75,-63,-279
100595676,32767,32767,32767,32767,32767,32767,32767
100599669,32767,32767,32767,32767,-46,-40,-250
100603708,32767,32767,32767,32767,32767,32767,32767
100607669,32767,32767,32767,32767,32767,32767,32767
100611678,32767,32767,32767,32767,32767,-72,-274
100615675,32767,32767,32767,32767,32767,32767,32767
100619669,32767,32767,32767,32767,32767,-40,-255
100623704,32767,32767,32767,32767,-67,32767,32767
100627669,32767,32767,32767,32767,32767,32767,32767
100631688,32767,32767,32767,32767,32767,-72,-273
100635675,32767,32767,32767,32767,-66,32767,32767
100639669,32767,32767,32767,32767,32767,-40,-253
100643715,32767,32767,32767,32767,-47,32767,32767
100647668,32767,32767,32767,32767,32767,32767,-237
100651669,32767,32767,32767,32767,32767,-72,32767
100655669,32767,32767,32767,32767,32767,32767,32767
100659668,32767,32767,32767,32767,32767,-64,-256
100663692,32767,32767,32767,32767,32767,32767,32767
100667669,32767,32767,32767,32767,-66,-40,32767
100671676,32767,32767,32767,32767,32767,32767,-277
100675669,32767,32767,32767,32767,32767,32767,32767
100679674,32767,32767,32767,32767,-71,-64,-260
100683675,32767,32767,32767,32767,32767,32767,32767
100687691,32767,32767,32767,32767,-46,-40,32767
100691675,32767,32767,32767,32767,32767,32767,-279
100695679,32767,32767,32767,32767,32767,32767,32767
100699669,32767,32767,32767,32767,32767,-64,-259
100703675,32767,32767,32767,32767,32767,32767,32767
100707678,32767,32767,32767,32767,32767,-40,32767
100711699,32767,32767,32767,32767,-66,32767,-279
100715669,32767,32767,32767,32767,32767,-32,32767
100719668,32767,32767,32767,32767,32767,32767,32767
100723675,32767,32767,32767,32767,-59,32767,-296
100727681,32767,32767,32767,32767,32767,-40,32767
100731669,32767,32767,32767,32767,32767,32767,-275
100735669,32767,32767,32767,32767,-71,32767,32767
