timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
100571669,0,0.0,0.0,0.33843195,0.41283563,-0.032221407,0.34895948,0.4146086,-0.25444326,-0.0019123551,-0.00035003142,0.01523859,0.005942799,-0.001950428,-0.004030489,0.00084480835,0.008297445,0.007692592,0.020643631,-3.1136374,0.0,0.1,-0.01523859,0.0054131593,0.003719466,0.025939547,0.017172564,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
100667669,0,0.0,0.0,0.33831212,0.41277975,-0.03229944,0.34895948,0.4146086,-0.25444326,-0.0013134049,-0.00028969656,0.015039325,0.005625996,-0.001950428,-0.004030489,0.00084480835,-0.013078921,-0.01192145,0.048783273,-3.113628,0.0,0.1,-0.015039325,0.005524876,0.003785941,0.0265601,0.017533528,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
100771714,0,0.0,0.0,0.3383026,0.41271713,-0.03245366,0.34895948,0.4146086,-0.25444326,-0.0008014633,-0.00073441945,0.01426535,0.0047363117,-0.001950428,-0.004030489,0.00084480835,-0.01590277,0.00042782948,0.02663027,-3.1136732,0.0,0.1,-0.01426535,0.0051278155,0.0035238073,0.025792668,0.017078536,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
100875678,0,0.0,0.0,0.33833402,0.41264486,-0.032617327,0.34895948,0.4146086,-0.25444326,-0.0008924847,-0.0005408898,0.014259055,0.004662849,-0.001950428,-0.004030489,0.00084480835,-0.017340269,-0.01076072,0.050650172,-3.113702,0.0,0.1,-0.014259055,0.0051868972,0.0035592136,0.026001884,0.017202288,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
100971690,0,0.0,0.0,0.33837515,0.4126134,-0.032758456,0.34895948,0.4146086,-0.25444326,-0.0029163782,0.00022089011,0.014105326,0.004479221,-0.001950428,-0.004030489,0.00084480835,-0.7924858,-0.054089557,-0.09848553,-3.1135886,0.0,0.1,-0.014105326,0.0051363795,0.0035255353,0.02585523,0.017118754,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
101075675,0,0.0,0.0,0.33840668,0.41263983,-0.03291782,0.34895948,0.4146086,-0.25444326,-0.0012794855,-0.0009914553,0.013105364,0.003477434,-0.001950428,-0.004030489,0.00084480835,0.029652681,-0.45771503,-0.029107163,-3.11399,0.0,0.1,-0.013105364,0.0052368743,0.0035898953,0.026101751,0.017265854,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
101180469,0,0.0,0.0,0.3383534,0.41262266,-0.03305993,0.34895948,0.4146086,-0.25444326,-0.0019020897,0.00025113777,0.013172092,0.003583385,-0.001950428,-0.004030489,0.00084480835,0.22016217,-0.074556276,0.055411763,-3.114432,0.0,0.1,-0.013172092,0.0053292722,0.0036499808,0.026285542,0.017374491,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
101282931,0,0.0,0.0,0.33832005,0.41270483,-0.03326134,0.34895948,0.4146086,-0.25444326,-0.0013425209,-0.00032632492,0.012687206,0.0031481262,-0.001950428,-0.004030489,0.00084480835,-0.107634634,0.038534462,0.030089555,-3.1137311,0.0,0.1,-0.012687206,0.00541999,0.003708772,0.026492547,0.017497355,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
101386869,0,0.0,0.0,0.338282,0.41275588,-0.033392124,0.34895948,0.4146086,-0.25444326,-0.00092720793,0.0006782575,0.013035952,0.003578043,-0.001950428,-0.004030489,0.00084480835,0.059982836,-0.006180375,0.025135506,-3.1142137,0.0,0.1,-0.013035952,0.0054730377,0.0037442239,0.026601885,0.01756771,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
101482869,0,0.0,0.0,0.33823174,0.41278088,-0.033510834,0.34895948,0.4146086,-0.25444326,-0.0016063681,0.00031944373,0.012601816,0.0032165912,-0.001950428,-0.004030489,0.00084480835,-0.042748652,-0.12408634,0.046160948,-3.1139696,0.0,0.1,-0.012601816,0.005366882,0.003676216,0.026304804,0.017390287,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
101586888,0,0.0,0.0,0.33806223,0.41277277,-0.033644784,0.34895948,0.4146086,-0.25444326,-0.0043027145,0.002908785,0.013332601,0.004035886,-0.001950428,-0.004030489,0.00084480835,-0.1900543,-0.6694621,0.40712342,-3.1123083,0.0,0.1,-0.013332601,0.0050695296,0.0034840624,0.02555628,0.016948245,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
101690869,0,0.0,0.0,0.33787194,0.41265613,-0.033767555,0.34895948,0.4146086,-0.25444326,-0.00050564244,-0.0026872614,0.014762012,0.0055596116,-0.001950428,-0.004030489,0.00084480835,0.14038266,0.57462746,0.40325594,-3.1160347,0.0,0.1,-0.014762012,0.0051302426,0.0035235563,0.025696196,0.017031156,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
101792469,0,0.0,0.0,0.33775714,0.4129256,-0.033773642,0.34895948,0.4146086,-0.25444326,-0.0052470495,0.0022058513,0.012034566,0.0029154045,-0.001950428,-0.004030489,0.00084480835,-0.6610016,0.35962623,0.24886253,-3.114525,0.0,0.1,-0.012034566,0.0050638574,0.0034800058,0.025555084,0.016943485,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
101894073,0,0.0,0.0,0.33773893,0.41275147,-0.033860046,0.34895948,0.4146086,-0.25444326,0.00022893208,0.00293209,0.01368921,0.004677126,-0.001950428,-0.004030489,0.00084480835,0.35651726,0.014393949,0.2621512,-3.114053,0.0,0.1,-0.01368921,0.005157537,0.003540374,0.02579585,0.017086232,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
101990098,0,0.0,0.0,0.33784297,0.41272274,-0.033885024,0.34895948,0.4146086,-0.25444326,-0.0022448767,-0.002512485,0.013259391,0.0043657892,-0.001950428,-0.004030489,0.00084480835,0.1911661,-0.12585838,-0.26873776,-3.1151905,0.0,0.1,-0.013259391,0.0051826295,0.0035568443,0.026097601,0.01729805,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
