timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
100472554,100472473,-0.39955944,0.36625013,-0.00471392,0.08,0.0,0.0,0.0,-1.0
100571741,100571669,0.03666542,0.059661232,0.00068784005,0.08,0.0,0.0,0.0,-1.0
100671748,100671676,0.010524034,-0.04363602,-0.00027048873,0.08,0.0,0.0,0.0,-1.0
100775756,100775682,0.0141169205,-0.0508788,-0.00015083341,0.08,0.0,0.0,0.0,-1.0
100875751,100875678,0.015232043,-0.051026743,9.378304e-05,0.08,0.0,0.0,0.0,-1.0
100975741,100975668,0.0091007855,-0.041721106,0.00084692304,0.08,0.0,0.0,0.0,-1.0
101079757,101079668,0.0063969605,-0.046442565,0.0027567549,0.08,0.0,0.0,0.0,-1.0
101180558,101180469,0.01410625,-0.0445087,-0.0012282955,0.08,0.0,0.0,0.0,-1.0
101283060,101282931,0.014763483,-0.05326501,-0.0002454881,0.08,0.0,0.0,0.0,-1.0
101386996,101386869,0.016486153,-0.04945553,0.00042584026,0.08,0.0,0.0,0.0,-1.0
101486959,101486869,0.01573972,-0.04746307,-0.00063770154,0.08,0.0,0.0,0.0,-1.0
101590941,101590869,0.010206104,-0.036949106,0.004896828,0.08,0.0,0.0,0.0,-1.0
101690941,101690869,0.009540491,-0.05049047,0.00023836906,0.08,0.0,0.0,0.0,-1.0
101792575,101792469,0.010147559,-0.056596663,-0.0047429036,0.08,0.0,0.0,0.0,-1.0
101894232,101894073,0.019843342,-0.053439207,0.004393604,0.08,0.0,0.0,0.0,-1.0
101994161,101994069,0.015712878,-0.031985786,-0.0012367532,0.08,0.0,0.0,0.0,-1.0
102098161,102098069,0.02711777,-0.039821774,-0.0034481012,0.08,0.0,0.0,0.0,-1.0
102198176,102198082,0.0034666434,-0.034176715,0.0032631296,0.08,0.0,0.0,0.0,-1.0
102298377,102298086,0.020806918,-0.05136012,-0.0011458149,0.08,0.0,0.0,0.0,-1.0
102399808,102399675,0.0070086266,-0.03013905,0.0006987198,0.08,0.0,0.0,0.0,-1.0
102501376,102501280,0.032529276,-0.033317585,0.0021893617,0.08062718,0.0,0.0,0.0,-1.0
102605382,102605291,-0.01152135,-0.029203778,-0.00033553442,0.095733754,0.0,0.0,0.0,-1.0
