timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
100965208,5.0950193,0.0,0,0,1,0,0,0,0
101475216,5.0901856,0.0,0,0,1,0,0,0,0
101975185,5.078906,0.0,0,0,1,0,0,0,0
102485211,5.0756836,0.0,0,0,1,0,0,0,0
102985228,5.0869627,0.0,0,0,1,0,0,0,0
103485207,5.082129,0.0,0,0,1,0,0,0,0
103985212,5.041846,0.0,0,0,1,0,0,0,0
104485185,5.0740724,0.0,0,0,1,0,0,0,0
104995185,5.0724607,0.0,0,0,1,0,0,0,0
105495185,5.062793,0.0,0,0,1,0,0,0,0
105995185,5.0450683,0.0,0,0,1,0,0,0,0
106495221,5.0482907,0.0,0,0,1,0,0,0,0
107005198,5.041846,0.0,0,0,1,0,0,0,0
107505214,5.0354004,0.0,0,0,1,0,0,0,0
108005190,5.024121,0.0,0,0,1,0,0,0,0
108505224,5.014453,0.0,0,0,1,0,0,0,0
109005218,5.0015626,0.0,0,0,1,0,0,0,0
109505214,5.0080075,0.0,0,0,1,0,0,0,0
110005215,5.014453,0.0,0,0,1,0,0,0,0
110515185,5.0080075,0.0,0,0,1,0,0,0,0
111015185,5.0112305,0.0,0,0,1,0,0,0,0
111515187,5.0015626,0.0,0,0,1,0,0,0,0
112015189,5.014453,0.0,0,0,1,0,0,0,0
112525198,5.003174,0.0,0,0,1,0,0,0,0
113025223,5.0015626,0.0,0,0,1,0,0,0,0
113525195,5.0015626,0.0,0,0,1,0,0,0,0
114035185,4.9983397,0.0,0,0,1,0,0,0,0
114535185,4.9967284,0.0,0,0,1,0,0,0,0
115035221,5.0063963,0.0,0,0,1,0,0,0,0
115535185,5.0128417,0.0,0,0,1,0,0,0,0
116045198,5.017676,0.0,0,0,1,0,0,0,0
116545206,5.003174,0.0,0,0,1,0,0,0,0
117045230,5.0015626,0.0,0,0,1,0,0,0,0
117545189,5.0063963,0.0,0,0,1,0,0,0,0
118045236,5.017676,0.0,0,0,1,0,0,0,0
118545224,5.0080075,0.0,0,0,1,0,0,0,0
119045225,5.004785,0.0,0,0,1,0,0,0,0
119555185,4.9918942,0.0,0,0,1,0,0,0,0
120055215,5.0063963,0.0,0,0,1,0,0,0,0
120555185,4.9677243,0.0,0,0,1,0,0,0,0
121055186,5.009619,0.0,0,0,1,0,0,0,0
121555185,5.003174,0.0,0,0,1,0,0,0,0
122055214,4.9773927,0.0,0,0,1,0,0,0,0
122555185,5.0015626,0.0,0,0,1,0,0,0,0
123055185,4.990283,0.0,0,0,1,0,0,0,0
123565229,4.995117,0.0,0,0,1,0,0,0,0
124065226,4.9822264,0.0,0,0,1,0,0,0,0
124565209,4.9983397,0.0,0,0,1,0,0,0,0
125065214,4.988672,0.0,0,0,1,0,0,0,0
125565209,4.9870605,0.0,0,0,1,0,0,0,0
126075185,4.9870605,0.0,0,0,1,0,0,0,0
126575185,4.9854493,0.0,0,0,1,0,0,0,0
127075191,4.980615,0.0,0,0,1,0,0,0,0
127575185,4.988672,0.0,0,0,1,0,0,0,0
128075185,4.990283,0.0,0,0,1,0,0,0,0
128575185,4.990283,0.0,0,0,1,0,0,0,0
129075185,4.990283,0.0,0,0,1,0,0,0,0
129585225,5.0080075,0.0,0,0,1,0,0,0,0
130085226,4.979004,0.0,0,0,1,0,0,0,0
130585187,4.9870605,0.0,0,0,1,0,0,0,0
131085237,4.980615,0.0,0,0,1,0,0,0,0
131585187,4.9677243,0.0,0,0,1,0,0,0,0
132085209,5.0015626,0.0,0,0,1,0,0,0,0
132595185,4.979004,0.0,0,0,1,0,0,0,0
133095185,4.954834,0.0,0,0,1,0,0,0,0
133595185,4.990283,0.0,0,0,1,0,0,0,0
134095185,5.009619,0.0,0,0,1,0,0,0,0
134595185,4.9983397,0.0,0,0,1,0,0,0,0
135095189,4.993506,0.0,0,0,1,0,0,0,0
135605198,5.003174,0.0,0,0,1,0,0,0,0
136105201,4.975781,0.0,0,0,1,0,0,0,0
136605207,4.993506,0.0,0,0,1,0,0,0,0
137105203,4.9854493,0.0,0,0,1,0,0,0,0
137605205,5.0063963,0.0,0,0,1,0,0,0,0
138105194,5.014453,0.0,0,0,1,0,0,0,0
138605198,4.979004,0.0,0,0,1,0,0,0,0
139105195,4.9628906,0.0,0,0,1,0,0,0,0
139615192,4.9967284,0.0,0,0,1,0,0,0,0
140115230,4.990283,0.0,0,0,1,0,0,0,0
140615198,5.019287,0.0,0,0,1,0,0,0,0
141125198,4.995117,0.0,0,0,1,0,0,0,0
141625234,4.9741697,0.0,0,0,1,0,0,0,0
142125185,4.9773927,0.0,0,0,1,0,0,0,0
142625197,4.9870605,0.0,0,0,1,0,0,0,0
143135185,4.975781,0.0,0,0,1,0,0,0,0
143635215,4.9677243,0.0,0,0,1,0,0,0,0
145135221,4.9773927,0.0,0,0,1,0,0,0,0
145645228,4.9677243,0.0,0,0,1,0,0,0,0
146145208,5.004785,0.0,0,0,1,0,0,0,0
146645208,4.9918942,0.0,0,0,1,0,0,0,0
147145205,5.0080075,0.0,0,0,1,0,0,0,0
147645210,4.9741697,0.0,0,0,1,0,0,0,0
148145205,4.9677243,0.0,0,0,1,0,0,0,0
148645184,4.9483886,0.0,0,0,1,0,0,0,0
149145189,5.0015626,0.0,0,0,1,0,0,0,0
149645198,4.980615,0.0,0,0,1,0,0,0,0
150145217,4.979004,0.0,0,0,1,0,0,0,0
150645202,4.9773927,0.0,0,0,1,0,0,0,0
151145186,4.988672,0.0,0,0,1,0,0,0,0
151655185,4.993506,0.0,0,0,1,0,0,0,0
152155185,4.9870605,0.0,0,0,1,0,0,0,0
152655185,4.969336,0.0,0,0,1,0,0,0,0
153155185,4.993506,0.0,0,0,1,0,0,0,0
153655217,4.9677243,0.0,0,0,1,0,0,0,0
154155185,4.995117,0.0,0,0,1,0,0,0,0
154665204,4.9822264,0.0,0,0,1,0,0,0,0
155165205,4.9773927,0.0,0,0,1,0,0,0,0
155665185,4.9838376,0.0,0,0,1,0,0,0,0
156165198,4.993506,0.0,0,0,1,0,0,0,0
156665185,5.017676,0.0,0,0,1,0,0,0,0
157165195,4.9612794,0.0,0,0,1,0,0,0,0
157665198,4.9741697,0.0,0,0,1,0,0,0,0
158165198,4.9773927,0.0,0,0,1,0,0,0,0
158665191,4.9580564,0.0,0,0,1,0,0,0,0
159175185,4.975781,0.0,0,0,1,0,0,0,0
159675185,4.9870605,0.0,0,0,1,0,0,0,0
160175185,4.980615,0.0,0,0,1,0,0,0,0
160675204,4.9354978,0.0,0,0,1,0,0,0,0
161175191,4.9967284,0.0,0,0,1,0,0,0,0
161685204,4.988672,0.0,0,0,1,0,0,0,0
162185200,4.9822264,0.0,0,0,1,0,0,0,0
162685199,4.9628906,0.0,0,0,1,0,0,0,0
163185218,4.980615,0.0,0,0,1,0,0,0,0
163685190,4.979004,0.0,0,0,1,0,0,0,0
164185198,4.951611,0.0,0,0,1,0,0,0,0
164685186,4.9983397,0.0,0,0,1,0,0,0,0
165185198,5.0128417,0.0,0,0,1,0,0,0,0
165685233,4.9773927,0.0,0,0,1,0,0,0,0
166185209,5.0080075,0.0,0,0,1,0,0,0,0
166695185,4.9854493,0.0,0,0,1,0,0,0,0
167195185,4.9709473,0.0,0,0,1,0,0,0,0
167695194,4.964502,0.0,0,0,1,0,0,0,0
168205211,4.9773927,0.0,0,0,1,0,0,0,0
168705189,4.979004,0.0,0,0,1,0,0,0,0
169205198,4.9773927,0.0,0,0,1,0,0,0,0
169705234,5.0015626,0.0,0,0,1,0,0,0,0
171205185,4.9822264,0.0,0,0,1,0,0,0,0
171715200,4.988672,0.0,0,0,1,0,0,0,0
172215188,4.980615,0.0,0,0,1,0,0,0,0
172715185,4.988672,0.0,0,0,1,0,0,0,0
173215187,4.945166,0.0,0,0,1,0,0,0,0
173715217,4.975781,0.0,0,0,1,0,0,0,0
174215185,4.9983397,0.0,0,0,1,0,0,0,0
174725185,4.9677243,0.0,0,0,1,0,0,0,0
175225220,4.9822264,0.0,0,0,1,0,0,0,0
175725213,4.975781,0.0,0,0,1,0,0,0,0
176225223,4.9870605,0.0,0,0,1,0,0,0,0
176725204,4.980615,0.0,0,0,1,0,0,0,0
177235188,4.969336,0.0,0,0,1,0,0,0,0
177735185,5.0112305,0.0,0,0,1,0,0,0,0
178235185,5.0063963,0.0,0,0,1,0,0,0,0
178735229,4.966113,0.0,0,0,1,0,0,0,0
179235185,4.975781,0.0,0,0,1,0,0,0,0
179735185,4.9870605,0.0,0,0,1,0,0,0,0
180235185,4.979004,0.0,0,0,1,0,0,0,0
180735185,5.0257325,0.0,0,0,1,0,0,0,0
181235186,4.9918942,0.0,0,0,1,0,0,0,0
181735185,4.993506,0.0,0,0,1,0,0,0,0
182235185,4.980615,0.0,0,0,1,0,0,0,0
182745189,5.003174,0.0,0,0,1,0,0,0,0
183245228,4.990283,0.0,0,0,1,0,0,0,0
183745249,5.0015626,0.0,0,0,1,0,0,0,0
184245185,5.0063963,0.0,0,0,1,0,0,0,0
184745186,4.9983397,0.0,0,0,1,0,0,0,0
185245208,5.104687,0.0,0,0,1,0,0,0,0
185745206,5.0901856,0.0,0,0,1,0,0,0,0
186245205,5.0869627,0.0,0,0,1,0,0,0,0
186755185,5.0805173,0.0,0,0,1,0,0,0,0
187255232,5.0740724,0.0,0,0,1,0,0,0,0
187755185,5.130469,0.0,0,0,1,0,0,0,0
188265185,5.1014647,0.0,0,0,1,0,0,0,0
