timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
100472473,-0.0005433676,-0.001418669,0.00018426879,3972,0,0.11266026,0.031776607,-9.734999,3972
100547668,0.00095487054,-0.0027171406,0.0012142776,3976,0,0.0954269,0.012379521,-9.699602,3976
100551669,-0.0021576665,-0.0014165704,-0.0014968083,4001,0,0.11145695,0.021920916,-9.71607,4001
100555675,-0.0005736223,-0.000985001,-0.00013285333,4006,0,0.11236226,0.034513995,-9.716679,4006
100559678,-0.00056237885,-0.0026863343,-0.00067084143,4003,0,0.11517839,0.03257616,-9.722322,4003
100563680,-0.0005681325,-0.0025797957,-0.0010958943,4002,0,0.1091262,0.024885196,-9.710503,4002
100567669,-0.0019456876,-0.0030139955,-0.00044206437,3989,0,0.102450766,0.035850678,-9.712786,3989
100571669,-0.0020747646,-4.5141198e-05,-0.0015890074,4000,0,0.106597096,0.017941922,-9.7223,4000
100575675,-0.00048336296,-0.0008670637,-0.0027876934,4006,0,0.09863983,0.01820196,-9.712778,4006
100579669,-0.00058829336,-0.0034176903,-0.002060176,3994,0,0.11412118,0.026353812,-9.72513,3994
100582905,0.0013995648,-0.00062986364,-1.6266811e-05,3236,0,0.12933436,0.03512928,-9.710834,3236
100587669,-0.001892158,-0.0024692696,-0.0017122445,4764,0,0.13246846,0.024691245,-9.693031,4764
100591669,-0.0010208762,0.00042253372,-0.0026744385,4000,0,0.11759001,0.018987069,-9.682709,4000
100595676,-0.0016325325,0.00061199535,-0.0010611936,4007,0,0.11594693,0.033402745,-9.699619,4007
100599669,0.00030716095,-0.0013116209,0.0004940598,3993,0,0.10286286,0.039428744,-9.719823,3993
100603708,-0.0036406673,-0.0011022135,0.0004418132,4039,0,0.09608238,0.01637824,-9.726421,4039
100607669,-0.0036368745,-0.0029147181,0.0006441003,3961,0,0.09990681,0.027399166,-9.728327,3961
100611678,-0.0022367854,-0.0027040704,0.0013786,4009,0,0.11385933,0.026294256,-9.710081,4009
100615675,-0.0041689985,-0.0021633378,0.00065453263,3997,0,0.11007437,0.047372397,-9.711324,3997
100619669,-0.0019675104,-0.0016358919,-0.0011734648,3994,0,0.10709202,0.04371785,-9.724466,3994
100623704,-0.0012002785,-0.0005544226,-0.00075655873,4035,0,0.121342,0.025461128,-9.722466,4035
100627669,-0.001948788,0.0001915332,-0.0007401773,3965,0,0.11480929,0.030676423,-9.713878,3965
