timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
101134109,inf,1,0,0,0,0
102145387,inf,1,0,0,0,0
102583098,inf,0,0,1,0,0
103590136,inf,0,0,1,0,0
103842212,inf,0,0,0,0,0
104849173,inf,0,0,0,0,0
105858178,inf,0,0,0,0,0
106868911,inf,0,0,0,0,0
107878206,inf,0,0,0,0,0
108887204,inf,0,0,0,0,0
109899174,inf,0,0,0,0,0
110910150,inf,0,0,0,0,0
111920060,inf,0,0,0,0,0
112926493,inf,0,0,0,0,0
113934146,inf,0,0,0,0,0
114948116,inf,0,0,0,0,0
115956123,inf,0,0,0,0,0
116964260,inf,0,0,0,0,0
117974413,inf,0,0,0,0,0
118979138,inf,0,0,0,0,0
119982165,inf,0,0,0,0,0
120996212,inf,0,0,0,0,0
122005057,inf,0,0,0,0,0
123014035,inf,0,0,0,0,0
124022133,inf,0,0,0,0,0
125032063,inf,0,0,0,0,0
126042134,inf,0,0,0,0,0
127054154,inf,0,0,0,0,0
128068059,inf,0,0,0,0,0
129083174,inf,0,0,0,0,0
130097729,inf,0,0,0,0,0
131106276,inf,0,0,0,0,0
132115311,inf,0,0,0,0,0
133120159,inf,0,0,0,0,0
134135063,inf,0,0,0,0,0
135151075,inf,0,0,0,0,0
136160617,inf,0,0,0,0,0
137180062,inf,0,0,0,0,0
138182999,inf,0,0,0,0,0
139193062,inf,0,0,0,0,0
140210584,inf,0,0,0,0,0
141223498,inf,0,0,0,0,0
142231059,inf,0,0,0,0,0
143245068,inf,0,0,0,0,0
145262139,inf,0,0,0,0,0
146277310,inf,0,0,0,0,0
147286996,inf,0,0,0,0,0
148292065,inf,0,0,0,0,0
149297060,inf,0,0,0,0,0
150313333,inf,0,0,0,0,0
151322587,inf,0,0,0,0,0
152330207,inf,0,0,0,0,0
153345208,inf,0,0,0,0,0
154353063,inf,0,0,0,0,0
155363116,inf,0,0,0,0,0
156370140,inf,0,0,0,0,0
157384116,inf,0,0,0,0,0
158395059,inf,0,0,0,0,0
159410244,inf,0,0,0,0,0
160418584,inf,0,0,0,0,0
161424059,inf,0,0,0,0,0
162437827,inf,0,0,0,0,0
163448678,inf,0,0,0,0,0
164454191,inf,0,0,0,0,0
165464093,inf,0,0,0,0,0
166477182,inf,0,0,0,0,0
167481194,inf,0,0,0,0,0
168490158,inf,0,0,0,0,0
169501788,inf,0,0,0,0,0
171526300,inf,0,0,0,0,0
172537766,inf,0,0,0,0,0
173546168,inf,0,0,0,0,0
174557210,inf,0,0,0,0,0
175562262,inf,0,0,0,0,0
176573617,inf,0,0,0,0,0
177584217,inf,0,0,0,0,0
178587277,inf,0,0,0,0,0
179602177,inf,0,0,0,0,0
180612116,inf,0,0,0,0,0
181624109,inf,0,0,0,0,0
182636065,inf,0,0,0,0,0
183651064,inf,0,0,0,0,0
184667262,inf,0,0,0,0,0
185675057,inf,0,0,0,0,0
185907058,inf,0,0,1,0,0
185968059,inf,0,0,0,0,0
186976545,inf,0,0,0,0,0
187735952,inf,0,0,0,1,0
187798147,inf,1,0,0,0,0
