timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
9161408,9159083,80000.0,1.0,13.013745,9.489627,0.0,255,0,6,4,0,2,0,0,1,1,43
10160609,10158130,80000.0,1.0,13.075023,9.444344,0.0,255,0,6,4,0,2,0,0,1,1,43
10573369,0,1200.0,0.33892247,0.0,0.12043707,0.0,0,0,0,0,0,0,0,1,0,1,36
10744883,10744647,80000.0,1.0,12.544218,8.955884,0.0,1,240,18,4,0,2,0,0,1,1,43
11158376,11158043,80000.0,1.0,12.544218,8.955884,0.0,255,0,6,4,0,2,0,0,1,1,43
11582481,0,1200.0,0.26057136,0.0,0.6402461,0.0,0,0,0,0,0,0,0,1,0,1,36
11755034,11750054,80000.0,1.0,13.032315,13.363586,0.0,1,240,18,4,0,2,0,0,1,1,43
12177779,12174156,80000.0,1.0,13.032315,13.363586,0.0,255,0,6,4,0,2,0,0,1,1,43
12582714,0,1200.0,0.26057136,0.0,0.33383006,0.0,0,0,0,0,0,0,0,1,0,1,36
12746527,12745816,80000.0,1.0,13.123807,25.001146,0.0,1,240,18,4,0,2,0,0,1,1,43
13164201,13162499,80000.0,1.0,13.123807,25.001146,0.0,255,0,6,4,0,2,0,0,1,1,43
13584919,0,1200.0,0.26057136,0.0,0.45113966,0.0,0,0,0,0,0,0,0,1,0,1,36
13748157,13746592,80000.0,1.0,12.955502,25.114155,0.0,1,240,18,4,0,2,0,0,1,1,43
14170653,14165354,80000.0,1.0,12.955502,25.114155,0.0,255,0,6,4,0,2,0,0,1,1,43
14593806,0,1200.0,0.26057136,0.0,0.4639449,0.0,0,0,0,0,0,0,0,1,0,1,36
14749838,14749231,80000.0,1.0,13.065741,25.201836,0.0,1,240,18,4,0,2,0,0,1,1,43
43752794,43749058,80000.0,1.0,13.00102,25.115131,0.0,1,240,18,4,0,2,0,0,1,1,43
43760365,0,1200.0,0.25786987,0.0,0.5610955,0.0,0,0,0,0,0,0,0,1,0,1,36
44173013,44168245,80000.0,1.0,13.00102,25.115131,0.0,255,0,6,4,0,2,0,0,1,1,43
44749765,44748318,80000.0,1.0,13.126384,25.536928,0.0,1,240,18,4,0,2,0,0,1,1,43
44772310,0,1200.0,0.25786987,0.0,0.49098414,0.0,0,0,0,0,0,0,0,1,0,1,36
45165153,45164847,80000.0,1.0,13.126384,25.536928,0.0,255,0,6,4,0,2,0,0,1,1,43
45749602,45748737,80000.0,1.0,12.859769,25.564636,0.0,1,240,18,4,0,2,0,0,1,1,43
45775538,0,1200.0,0.25786987,0.0,0.42559677,0.0,0,0,0,0,0,0,0,1,0,1,36
46163999,46163341,80000.0,1.0,12.859769,25.564636,0.0,255,0,6,4,0,2,0,0,1,1,43
46751916,46749069,80000.0,1.0,13.089349,25.756172,0.0,1,240,18,4,0,2,0,0,1,1,43
46783291,0,1200.0,0.25786987,0.0,0.59844106,0.0,0,0,0,0,0,0,0,1,0,1,36
47167448,47165169,80000.0,1.0,13.089349,25.756172,0.0,255,0,6,4,0,2,0,0,1,1,43
47747603,47747190,80000.0,1.0,12.9916525,25.531187,0.0,1,240,18,4,0,2,0,0,1,1,43
47792141,0,1200.0,0.25786987,0.0,0.44310552,0.0,0,0,0,0,0,0,0,1,0,1,36
48167351,48166665,80000.0,1.0,12.9916525,25.531187,0.0,255,0,6,4,0,2,0,0,1,1,43
48749115,48748302,80000.0,1.0,13.076969,25.48506,0.0,1,240,18,4,0,2,0,0,1,1,43
48795510,0,1200.0,0.25786987,0.0,0.40356168,0.0,0,0,0,0,0,0,0,1,0,1,36
49168238,49167139,80000.0,1.0,13.076969,25.48506,0.0,255,0,6,4,0,2,0,0,1,1,43
49751466,49749058,80000.0,1.0,12.926648,25.62289,0.0,1,240,18,4,0,2,0,0,1,1,43
49803459,0,1200.0,0.25786987,0.0,0.36825868,0.0,0,0,0,0,0,0,0,1,0,1,36
50168728,50168291,80000.0,1.0,12.926648,25.62289,0.0,255,0,6,4,0,2,0,0,1,1,43
50752613,50749006,80000.0,1.0,13.071477,25.579975,0.0,1,240,18,4,0,2,0,0,1,1,43
50805221,0,1200.0,0.25786987,0.0,0.5787164,0.0,0,0,0,0,0,0,0,1,0,1,36
51172400,51167152,80000.0,1.0,13.071477,25.579975,0.0,255,0,6,4,0,2,0,0,1,1,43
51750033,51748591,80000.0,1.0,13.026503,25.68911,0.0,1,240,18,4,0,2,0,0,1,1,43
51815474,0,1200.0,0.25786987,0.0,0.44246122,0.0,0,0,0,0,0,0,0,1,0,1,36
52161953,52158860,80000.0,1.0,13.026503,25.68911,0.0,255,0,6,4,0,2,0,0,1,1,43
52748173,52747598,80000.0,1.0,13.012406,25.531986,0.0,1,240,18,4,0,2,0,0,1,1,43
52816227,0,1200.0,0.25786987,0.0,0.55558604,0.0,0,0,0,0,0,0,0,1,0,1,36
53172233,53167189,80000.0,1.0,13.012406,25.531986,0.0,255,0,6,4,0,2,0,0,1,1,43
53748436,53747900,80000.0,1.0,13.008297,25.563896,0.0,1,240,18,4,0,2,0,0,1,1,43
53823311,0,1200.0,0.25786987,0.0,0.55412275,0.0,0,0,0,0,0,0,0,1,0,1,36
54166764,54166041,80000.0,1.0,13.008297,25.563896,0.0,255,0,6,4,0,2,0,0,1,1,43
54748257,54747537,80000.0,1.0,12.981469,25.471283,0.0,1,240,18,4,0,2,0,0,1,1,43
54824152,0,1200.0,0.25786987,0.0,0.49150747,0.0,0,0,0,0,0,0,0,1,0,1,36
55174496,55170455,80000.0,1.0,12.981469,25.471283,0.0,255,0,6,4,0,2,0,0,1,1,43
55751388,55750150,80000.0,1.0,12.999814,25.587173,0.0,1,240,18,4,0,2,0,0,1,1,43
55832149,0,1200.0,0.25786987,0.0,0.2986117,0.0,0,0,0,0,0,0,0,1,0,1,36
56171813,56170505,80000.0,1.0,12.999814,25.587173,0.0,255,0,6,4,0,2,0,0,1,1,43
56758067,56753950,80000.0,1.0,13.103515,25.511911,0.0,1,240,18,4,0,2,0,0,1,1,43
56840148,0,1200.0,0.25786987,0.0,0.43899074,0.0,0,0,0,0,0,0,0,1,0,1,36
57172061,57171572,80000.0,1.0,13.103515,25.511911,0.0,255,0,6,4,0,2,0,0,1,1,43
57747406,57747076,80000.0,1.0,12.957232,25.499443,0.0,1,240,18,4,0,2,0,0,1,1,43
57847323,0,1200.0,0.25786987,0.0,0.64431316,0.0,0,0,0,0,0,0,0,1,0,1,36
58174064,58171164,80000.0,1.0,12.957232,25.499443,0.0,255,0,6,4,0,2,0,0,1,1,43
58748730,58747617,80000.0,1.0,12.989124,25.609041,0.0,1,240,18,4,0,2,0,0,1,1,43
58850239,0,1200.0,0.25786987,0.0,0.3459097,0.0,0,0,0,0,0,0,0,1,0,1,36
59173777,59170475,80000.0,1.0,12.989124,25.609041,0.0,255,0,6,4,0,2,0,0,1,1,43
59749144,59747619,80000.0,1.0,13.015151,25.617361,0.0,1,240,18,4,0,2,0,0,1,1,43
