timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
9720268,inf,0,0,1,0,0
10726071,inf,0,0,1,0,0
11397057,inf,0,0,0,1,0
11732057,inf,1,0,0,0,0
12740062,inf,1,0,0,0,0
13746192,inf,1,0,0,0,0
14754165,inf,1,0,0,0,0
43680128,inf,0,0,0,0,0
44686064,inf,0,0,0,0,0
45695414,inf,0,0,0,0,0
46703138,inf,0,0,0,0,0
47713099,inf,0,0,0,0,0
48723179,inf,0,0,0,0,0
49731136,inf,0,0,0,0,0
50741070,inf,0,0,0,0,0
51747456,inf,0,0,0,0,0
52759283,inf,0,0,0,0,0
53770782,inf,0,0,0,0,0
54779375,inf,0,0,0,0,0
55788068,inf,0,0,0,0,0
56802830,inf,0,0,0,0,0
57809987,inf,0,0,0,0,0
58821062,inf,0,0,0,0,0
59838172,inf,0,0,0,0,0
60849018,inf,0,0,0,0,0
61862254,inf,0,0,0,0,0
62879228,inf,0,0,0,0,0
63887352,inf,0,0,0,0,0
64895385,inf,0,0,0,0,0
65903609,inf,0,0,0,0,0
66916316,inf,0,0,0,0,0
67923413,inf,0,0,0,0,0
68931428,inf,0,0,0,0,0
69941220,inf,0,0,0,0,0
70953171,inf,0,0,0,0,0
71960068,inf,0,0,0,0,0
72972664,inf,0,0,0,0,0
73983158,inf,0,0,0,0,0
74990231,inf,0,0,0,0,0
75994652,inf,0,0,0,0,0
77001097,inf,0,0,0,0,0
78009114,inf,0,0,0,0,0
79017091,inf,0,0,0,0,0
80029065,inf,0,0,0,0,0
81035141,inf,0,0,0,0,0
82041633,inf,0,0,0,0,0
83047206,inf,0,0,0,0,0
84059142,inf,0,0,0,0,0
85068059,inf,0,0,0,0,0
86079648,inf,0,0,0,0,0
87086852,inf,0,0,0,0,0
88102250,inf,0,0,0,0,0
89109903,inf,0,0,0,0,0
90114177,inf,0,0,0,0,0
91128908,inf,0,0,0,0,0
92134187,inf,0,0,0,0,0
93139203,inf,0,0,0,0,0
94155257,inf,0,0,0,0,0
95165700,inf,0,0,0,0,0
96174173,inf,0,0,0,0,0
97186064,inf,0,0,0,0,0
98193065,inf,0,0,0,0,0
99200109,inf,0,0,0,0,0
100215575,inf,0,0,0,0,0
101223369,inf,0,0,0,0,0
102231192,inf,0,0,0,0,0
103238187,inf,0,0,0,0,0
104252232,inf,0,0,0,0,0
105259418,inf,0,0,0,0,0
106265095,inf,0,0,0,0,0
107275490,inf,0,0,0,0,0
108283537,inf,0,0,0,0,0
109291481,inf,0,0,0,0,0
110301118,inf,0,0,0,0,0
111313102,inf,0,0,0,0,0
112325059,inf,0,0,0,0,0
113338621,inf,0,0,0,0,0
114352385,inf,0,0,0,0,0
115363505,inf,0,0,0,0,0
116368078,inf,0,0,0,0,0
117373959,inf,0,0,0,0,0
118386198,inf,0,0,0,0,0
119395195,inf,0,0,0,0,0
120405952,inf,0,0,0,0,0
122426075,inf,0,0,0,0,0
123430071,inf,0,0,0,0,0
124446365,inf,0,0,0,0,0
125457233,inf,0,0,0,0,0
126467118,inf,0,0,0,0,0
127479218,inf,0,0,0,0,0
128494317,inf,0,0,0,0,0
129509078,inf,0,0,0,0,0
130521076,inf,0,0,0,0,0
131527112,inf,0,0,0,0,0
132538070,inf,0,0,0,0,0
133549106,inf,0,0,0,0,0
134559976,inf,0,0,0,0,0
135577099,inf,0,0,0,0,0
136583392,inf,0,0,0,0,0
137594197,inf,0,0,0,0,0
138604275,inf,0,0,0,0,0
139616449,inf,0,0,0,0,0
140626064,inf,0,0,0,0,0
141641159,inf,0,0,0,0,0
142650059,inf,0,0,0,0,0
143660278,inf,0,0,0,0,0
144671233,inf,0,0,0,0,0
145674064,inf,0,0,0,0,0
146686227,inf,0,0,0,0,0
147693102,inf,0,0,0,0,0
148702224,inf,0,0,0,0,0
149710177,inf,0,0,0,0,0
151731801,inf,0,0,0,0,0
152737070,inf,0,0,0,0,0
153748059,inf,0,0,0,0,0
154754729,inf,0,0,0,0,0
155760060,inf,0,0,0,0,0
156771137,inf,0,0,0,0,0
157780302,inf,0,0,0,0,0
158791262,inf,0,0,0,0,0
159801066,inf,0,0,0,0,0
160812458,inf,0,0,0,0,0
161817896,inf,0,0,0,0,0
162832064,inf,0,0,0,0,0
163843198,inf,0,0,0,0,0
164853962,inf,0,0,0,0,0
165863180,inf,0,0,0,0,0
166874213,inf,0,0,0,0,0
167884059,inf,0,0,0,0,0
168895172,inf,0,0,0,0,0
169906061,inf,0,0,0,0,0
170919155,inf,0,0,0,0,0
171924810,inf,0,0,0,0,0
172938387,inf,0,0,0,0,0
173951235,inf,0,0,0,0,0
174959178,inf,0,0,0,0,0
175975172,inf,0,0,0,0,0
176987142,inf,0,0,0,0,0
177998188,inf,0,0,0,0,0
179015120,inf,0,0,0,0,0
180033955,inf,0,0,0,0,0
181049873,inf,0,0,0,0,0
183074515,inf,0,0,0,0,0
184089143,inf,0,0,0,0,0
185097249,inf,0,0,0,0,0
186105061,inf,0,0,0,0,0
187113128,inf,0,0,0,0,0
188119340,inf,0,0,0,0,0
189130059,inf,0,0,0,0,0
190141078,inf,0,0,0,0,0
191145069,inf,0,0,0,0,0
192155776,inf,0,0,0,0,0
193167382,inf,0,0,0,0,0
194178467,inf,0,0,0,0,0
195190059,inf,0,0,0,0,0
196199406,inf,0,0,0,0,0
197206059,inf,0,0,0,0,0
198213126,inf,0,0,0,0,0
199223507,inf,0,0,0,0,0
200229059,inf,0,0,0,0,0
201239347,inf,0,0,0,0,0
202248107,inf,0,0,0,0,0
203257106,inf,0,0,0,0,0
204264059,inf,0,0,0,0,0
205270059,inf,0,0,0,0,0
206274065,inf,0,0,0,0,0
207284065,inf,0,0,0,0,0
208297067,inf,0,0,0,0,0
209310191,inf,0,0,0,0,0
210316233,inf,0,0,0,0,0
211329059,inf,0,0,0,0,0
212340112,inf,0,0,0,0,0
213348500,inf,0,0,0,0,0
214354059,inf,0,0,0,0,0
215359303,inf,0,0,0,0,0
216361065,inf,0,0,0,0,0
217369106,inf,0,0,0,0,0
218380209,inf,0,0,0,0,0
219386807,inf,0,0,0,0,0
220392102,inf,0,0,0,0,0
221401064,inf,0,0,0,0,0
222411972,inf,0,0,0,0,0
223421066,inf,0,0,0,0,0
224436303,inf,0,0,0,0,0
225443185,inf,0,0,0,0,0
226448116,inf,0,0,0,0,0
227458629,inf,0,0,0,0,0
228465059,inf,0,0,0,0,0
229477100,inf,0,0,0,0,0
230485060,inf,0,0,0,0,0
231491430,inf,0,0,0,0,0
232497101,inf,0,0,0,0,0
234517059,inf,0,0,0,0,0
235525059,inf,0,0,0,0,0
236533103,inf,0,0,0,0,0
237541100,inf,0,0,0,0,0
238549121,inf,0,0,0,0,0
239553061,inf,0,0,0,0,0
240563483,inf,0,0,0,0,0
241574422,inf,0,0,0,0,0
242580166,inf,0,0,0,0,0
243592115,inf,0,0,0,0,0
244599905,inf,0,0,0,0,0
245605581,inf,0,0,0,0,0
246615164,inf,0,0,0,0,0
247623152,inf,0,0,0,0,0
248636122,inf,0,0,0,0,0
249637826,inf,0,0,0,0,0
250646211,inf,0,0,0,0,0
251655164,inf,0,0,0,0,0
252663155,inf,0,0,0,0,0
253674679,inf,0,0,0,0,0
254680103,inf,0,0,0,0,0
255688070,inf,0,0,0,0,0
256695167,inf,0,0,0,0,0
257706173,inf,0,0,0,0,0
258717679,inf,0,0,0,0,0
259726068,inf,0,0,0,0,0
260738799,inf,0,0,0,0,0
261747142,inf,0,0,0,0,0
262752106,inf,0,0,0,0,0
264765345,inf,0,0,0,0,0
265771202,inf,0,0,0,0,0
266775304,inf,0,0,0,0,0
267791145,inf,0,0,0,0,0
268802700,inf,0,0,0,0,0
269804094,inf,0,0,0,0,0
270811546,inf,0,0,0,0,0
271821387,inf,0,0,0,0,0
272834530,inf,0,0,0,0,0
273842799,inf,0,0,0,0,0
274857881,inf,0,0,0,0,0
275867219,inf,0,0,0,0,0
276876105,inf,0,0,0,0,0
277888059,inf,0,0,0,0,0
278895136,inf,0,0,0,0,0
279906824,inf,0,0,0,0,0
280919136,inf,0,0,0,0,0
281929838,inf,0,0,0,0,0
282936099,inf,0,0,0,0,0
283948059,inf,0,0,0,0,0
284961813,inf,0,0,0,0,0
285970185,inf,0,0,0,0,0
286981562,inf,0,0,0,0,0
287996072,inf,0,0,0,0,0
289005548,inf,0,0,0,0,0
290015191,inf,0,0,0,0,0
291028097,inf,0,0,0,0,0
292031196,inf,0,0,0,0,0
293043323,inf,0,0,0,0,0
294055194,inf,0,0,0,0,0
296074833,inf,0,0,0,0,0
297083234,inf,0,0,0,0,0
298091142,inf,0,0,0,0,0
299106701,inf,0,0,0,0,0
300119212,inf,0,0,0,0,0
301137845,inf,0,0,0,0,0
302145987,inf,0,0,0,0,0
303152116,inf,0,0,0,0,0
304165689,inf,0,0,0,0,0
305173611,inf,0,0,0,0,0
306178635,inf,0,0,0,0,0
307190116,inf,0,0,0,0,0
308200059,inf,0,0,0,0,0
309208106,inf,0,0,0,0,0
310218685,inf,0,0,0,0,0
311231148,inf,0,0,0,0,0
312243304,inf,0,0,0,0,0
313255164,inf,0,0,0,0,0
314266809,inf,0,0,0,0,0
315272059,inf,0,0,0,0,0
316285517,inf,0,0,0,0,0
317293536,inf,0,0,0,0,0
318305818,inf,0,0,0,0,0
319316101,inf,0,0,0,0,0
320326462,inf,0,0,0,0,0
321332123,inf,0,0,0,0,0
322335139,inf,0,0,0,0,0
323341717,inf,0,0,0,0,0
324351470,inf,0,0,0,0,0
325361168,inf,0,0,0,0,0
326371190,inf,0,0,0,0,0
327381111,inf,0,0,0,0,0
328385107,inf,0,0,0,0,0
329391539,inf,0,0,0,0,0
330399580,inf,0,0,0,0,0
331408155,inf,0,0,0,0,0
332413133,inf,0,0,0,0,0
333424151,inf,0,0,0,0,0
334431148,inf,0,0,0,0,0
335441165,inf,0,0,0,0,0
336450358,inf,0,0,0,0,0
337462660,inf,0,0,0,0,0
338470648,inf,0,0,0,0,0
339473105,inf,0,0,0,0,0
340476103,inf,0,0,0,0,0
341485061,inf,0,0,0,0,0
342497153,inf,0,0,0,0,0
343504059,inf,0,0,0,0,0
344513119,inf,0,0,0,0,0
345519191,inf,0,0,0,0,0
347535665,inf,0,0,0,0,0
348543412,inf,0,0,0,0,0
349546662,inf,0,0,0,0,0
350557114,inf,0,0,0,0,0
351564099,inf,0,0,0,0,0
352565069,inf,0,0,0,0,0
353577167,inf,0,0,0,0,0
354587143,inf,0,0,0,0,0
355597062,inf,0,0,0,0,0
356610742,inf,0,0,0,0,0
357618468,inf,0,0,0,0,0
358628059,inf,0,0,0,0,0
359636106,inf,0,0,0,0,0
360650065,inf,0,0,0,0,0
361656235,inf,0,0,0,0,0
362670063,inf,0,0,0,0,0
363681130,inf,0,0,0,0,0
364687160,inf,0,0,0,0,0
365691409,inf,0,0,0,0,0
366697102,inf,0,0,0,0,0
367708107,inf,0,0,0,0,0
368719170,inf,0,0,0,0,0
369729059,inf,0,0,0,0,0
370740385,inf,0,0,0,0,0
371749152,inf,0,0,0,0,0
372757125,inf,0,0,0,0,0
373766176,inf,0,0,0,0,0
374775448,inf,0,0,0,0,0
375783175,inf,0,0,0,0,0
376791177,inf,0,0,0,0,0
377802082,inf,0,0,0,0,0
378814179,inf,0,0,0,0,0
379712115,inf,0,0,1,0,0
379985061,inf,0,0,0,1,0
380319170,inf,1,0,0,0,0
381328117,inf,1,0,0,0,0
