timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
9903511,23.7226,23.749882,0.23560001,0.2777193,0.0,0.66419834,0.8332973,1.023163,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
10395510,23.7226,23.741093,0.23560001,0.24367973,0.0,0.69390166,0.8306342,1.0235418,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
10911490,23.7144,23.734129,0.1736,0.22333306,0.0,0.72391975,0.8285237,1.0238421,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
11415811,23.6078,23.71699,0.434,0.24253185,0.0,0.7580787,0.8326817,1.0232506,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
11907633,23.1978,23.644716,0.992,0.507901,0.0,0.8499268,0.8223596,1.0247203,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
12411754,23.3946,23.574474,1.116,0.7835647,0.0,0.9878899,0.8088923,1.0266443,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
12915769,23.4766,23.534958,0.94240004,0.89812255,0.0,1.1273669,0.802044,1.0276256,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
13419540,23.5094,23.511875,0.94240004,0.92059076,0.0,1.2581973,0.7984105,1.0281469,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
13923520,23.4602,23.498848,0.95479995,0.934184,0.0,1.3907565,0.7966662,1.0283973,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
14427560,23.4356,23.488169,0.94240004,0.9384915,0.0,1.5228131,0.7948757,1.0286546,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
43515255,17.8678,18.135496,16.070398,15.498602,0.0,68.10181,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
44018719,17.7694,18.11131,16.1696,15.626196,0.0,70.29789,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
44522738,18.1302,18.14285,15.2892,15.62462,0.0,72.49469,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
45026737,17.9006,18.147951,15.6984,15.549636,0.0,74.65799,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
45518983,18.0318,18.102806,16.0084,15.732175,0.0,76.82517,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
46022050,17.5726,18.065119,15.872,15.871705,0.0,79.059044,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
46521898,17.63,18.032269,16.2812,15.947265,0.0,81.27726,0.0,1.1571429,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3
