timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
9907222,-0.00064938306,-0.0001315216,0.0015439301,0.0,0.0,0.0,0.0
9967222,0.000688919,0.00055259385,0.0023155385,0.0,0.0,0.0,0.0
10000039,0.00065336167,0.00031568238,0.0020166675,0.0,0.0,0.0,0.0
10031234,0.00051824463,-9.09525e-05,0.0023805362,0.0,0.0,0.0,0.0
10062506,-0.00058091583,-0.0013783311,0.0022333139,0.0,0.0,0.0,0.0
10095216,-0.0010907609,-0.0009593945,0.001964205,0.0,0.0,0.0,0.0
10127260,0.001043401,0.00040771835,0.0017588141,0.0,0.0,0.0,0.0
10154510,6.475355e-05,0.0009498191,0.002370179,0.0,0.0,0.0,0.0
10187228,0.00026738743,-0.00019136234,0.0024151686,0.0,0.0,0.0,0.0
10219247,0.00032093105,0.0012043244,0.002922172,0.0,0.0,0.0,0.0
10251256,0.000260927,0.00082604506,0.003127738,0.0,0.0,0.0,0.0
10283225,0.0018147256,-2.0658597e-05,0.002061232,0.0,0.0,0.0,0.0
10315227,-3.9286562e-05,0.0007633498,0.0033794139,0.0,0.0,0.0,0.0
10347261,8.962749e-05,0.0011516096,0.0021678112,0.0,0.0,0.0,0.0
10379288,0.00078224996,0.00032723555,0.00293945,0.0,0.0,0.0,0.0
10407351,-0.001233035,0.0007505666,0.0023874845,0.0,0.0,0.0,0.0
10439227,-0.0003133184,-0.0003552246,0.003721602,0.0,0.0,0.0,0.0
10471228,-0.00042734033,0.00097161066,0.0026405705,0.0,0.0,0.0,0.0
10503222,-0.00059711013,0.0008409453,0.0028001894,0.0,0.0,0.0,0.0
10535250,0.00021710261,-0.0005165853,0.0029605045,0.0,0.0,0.0,0.0
10567292,0.00043616697,-0.000111314934,0.002353701,0.0,0.0,0.0,0.0
10599223,-0.001106628,0.00025297445,0.0023607584,0.0,0.0,0.0,0.0
10631267,-0.0006437089,-0.0005690018,0.0027282387,0.0,0.0,0.0,0.0
10659323,-4.9662194e-05,0.00015200034,0.0016076413,0.0,0.0,0.0,0.0
10691243,0.00014678549,0.00062789116,0.002924756,0.0,0.0,0.0,0.0
10722528,-0.0012054899,0.00041021616,0.003536671,0.0,0.0,0.0,0.0
10755266,0.00016651693,0.0018114108,0.0028090337,0.0,0.0,0.0,0.0
10787223,0.00066987815,0.0014821582,0.0028127294,0.0,0.0,0.0,0.0
10819263,-0.0013783481,0.00052131386,0.0027613137,0.0,0.0,0.0,0.0
10851266,0.0018809534,-1.5128637e-05,0.003545704,0.0,0.0,0.0,0.0
