timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
9903085,0.0,0.0,0.0,0.0015124499,-0.0010184575,9.9897385e-05,0.0,0.0,0.0,-0.061178327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41183555,0.41183406,0.00011640541,0.0,0.0,0.0,0.09140879,0.0,0.0,0.0,0.0,0.0,0.0020724765,0.002928388,0.0028087925,0.0,0.0,0.0,0.0,0.0,0.0
10103072,0.0,0.0,0.0,0.0015503458,-0.0008617425,5.5909157e-05,0.0,0.0,0.0,-0.0067198277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4075517,0.4075511,0.00011443885,0.0,0.0,0.0,0.091368265,0.0,0.0,0.0,0.0,0.0,0.0030040157,0.0028512795,0.0027424667,0.0,0.0,0.0,0.0,0.0,0.0
10311069,0.0,0.0,0.0,0.0015555558,-0.0008083926,-0.000121086836,0.0,0.0,0.0,-0.016626358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40306246,0.4030624,0.000114081515,0.0,0.0,0.0,0.09132033,0.0,0.0,0.0,0.0,0.0,0.0025441188,0.0027397748,0.0025690224,0.0,0.0,0.0,0.0,0.0,0.0
10511070,0.0,0.0,0.0,0.0015237563,-0.00088018586,-0.00016081333,0.0,0.0,0.0,-0.008196831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3960361,0.39603633,0.00011365446,0.0,0.0,0.0,0.091284804,0.0,0.0,0.0,0.0,0.0,0.0023575944,0.0027744996,0.0023675726,0.0,0.0,0.0,0.0,0.0,0.0
10711079,0.0,0.0,0.0,0.0014731253,-0.0009337577,-0.00018551946,0.0,0.0,0.0,-0.012315512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39010835,0.39010882,0.0001145453,0.0,0.0,0.0,0.09124705,0.0,0.0,0.0,0.0,0.0,0.0020365717,0.0026203329,0.0021499519,0.0,0.0,0.0,0.0,0.0,0.0
10911105,0.0,0.0,0.0,0.0013885886,-0.00082664675,-0.00019595027,0.0,0.0,0.0,0.044300556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38553056,0.38553134,0.00011552413,0.0,0.0,0.0,0.09121165,0.0,0.0,0.0,0.0,0.0,0.0010271962,0.0024951636,0.0019516632,0.0,0.0,0.0,0.0,0.0,0.0
11119070,0.0,0.0,0.0,0.0011086208,-0.0007176722,9.208918e-06,0.0,0.0,0.0,-0.0019421577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38326004,0.38326108,0.0001152591,0.0,0.0,0.0,0.09117444,0.0,0.0,0.0,0.0,0.0,0.0010262587,0.0020015487,0.00163947,0.0,0.0,0.0,0.0,0.0,0.0
11319070,0.0,0.0,0.0,0.0009711683,-0.00035141408,-0.21788915,0.0,0.0,0.0,0.00026249886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001523393,0.00015233947,0.00014702536,0.0,0.0,0.0,0.002802585,0.0,0.0,0.0,0.0,0.0,0.021965945,0.0033230095,0.002171325,0.0,0.0,0.0,0.0,0.0,0.0
11519076,0.0,0.0,0.0,9.852648e-05,-0.00012890995,-0.21708034,0.0,0.0,0.0,0.0031731129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013910001,0.00013910084,0.0006540816,0.0,0.0,0.0,0.0026324168,0.0,0.0,0.0,0.0,0.0,0.018954188,0.030044371,0.0031427755,0.0,0.0,0.0,0.0,0.0,0.0
11727123,0.0,0.0,0.0,-0.0007736087,0.00024437904,0.026957862,0.0,0.0,0.0,0.0008430481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012768128,0.0001276814,0.00013411374,0.0,0.0,0.0,0.0025842232,0.0,0.0,0.0,0.0,0.0,0.00939869,0.5208075,0.18510579,0.0,0.0,0.0,0.0,0.0,0.0
11927072,0.0,0.0,0.0,-0.00014930964,-0.0001219064,0.03716063,0.0,0.0,0.0,0.0057914257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012201081,0.00012201084,0.000121154444,0.0,0.0,0.0,0.0025681078,0.0,0.0,0.0,0.0,0.0,0.0010850359,0.1152941,0.06400033,0.0,0.0,0.0,0.0,0.0,0.0
12135070,0.0,0.0,0.0,-0.0007029772,0.0001885742,0.012958089,0.0,0.0,0.0,0.000844717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000119333534,0.00011933354,0.000119193166,0.0,0.0,0.0,0.0025609178,0.0,0.0,0.0,0.0,0.0,0.003341672,0.19786209,0.044202372,0.0,0.0,0.0,0.0,0.0,0.0
12335077,0.0,0.0,0.0,-5.2005053e-05,7.647276e-05,0.0033379197,0.0,0.0,0.0,0.0046334267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011929591,0.0001192959,0.00011841222,0.0,0.0,0.0,0.0025591697,0.0,0.0,0.0,0.0,0.0,0.0022116732,0.12145691,0.071048826,0.0,0.0,0.0,0.0,0.0,0.0
12535092,0.0,0.0,0.0,-0.0005778074,0.00025974214,-8.1222504e-05,0.0,0.0,0.0,0.0031487942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000117896365,0.00011789633,0.00011643529,0.0,0.0,0.0,0.0025579503,0.0,0.0,0.0,0.0,0.0,0.0009262956,0.057321098,0.058495734,0.0,0.0,0.0,0.0,0.0,0.0
12743075,0.0,0.0,0.0,-7.4744225e-05,-0.00020101666,0.00080219284,0.0,0.0,0.0,0.009393215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011791115,0.00011791104,0.000116023366,0.0,0.0,0.0,0.0025585294,0.0,0.0,0.0,0.0,0.0,0.0010517135,0.024663787,0.038297817,0.0,0.0,0.0,0.0,0.0,0.0
12943123,0.0,0.0,0.0,0.00012907386,9.891391e-05,0.0010528304,0.0,0.0,0.0,-0.00279212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011582717,0.00011582706,0.00011400123,0.0,0.0,0.0,0.0025574449,0.0,0.0,0.0,0.0,0.0,0.0010374195,0.011408041,0.02301939,0.0,0.0,0.0,0.0,0.0,0.0
13143070,0.0,0.0,0.0,0.00030776858,-0.00024917722,0.0024014078,0.0,0.0,0.0,0.0076112747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011756357,0.0001175635,0.00011514309,0.0,0.0,0.0,0.002557479,0.0,0.0,0.0,0.0,0.0,0.0011662273,0.008766192,0.014154494,0.0,0.0,0.0,0.0,0.0,0.0
13343112,0.0,0.0,0.0,0.00050619245,0.00011001527,0.0024388395,0.0,0.0,0.0,0.0039811134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011725546,0.00011725545,0.00011481894,0.0,0.0,0.0,0.0025566125,0.0,0.0,0.0,0.0,0.0,0.001131952,0.008338825,0.009555715,0.0,0.0,0.0,0.0,0.0,0.0
13551116,0.0,0.0,0.0,2.2560358e-05,8.738041e-05,0.0013999343,0.0,0.0,0.0,-0.0031499863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011678312,0.000116783165,0.00011445201,0.0,0.0,0.0,0.002555795,0.0,0.0,0.0,0.0,0.0,0.001466487,0.0070910905,0.0068916148,0.0,0.0,0.0,0.0,0.0,0.0
13751070,0.0,0.0,0.0,-0.00015318394,0.00019748509,0.0012199208,0.0,0.0,0.0,0.0007252693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011671049,0.000116710544,0.00011439181,0.0,0.0,0.0,0.002554874,0.0,0.0,0.0,0.0,0.0,0.00077620574,0.0053876215,0.0049881716,0.0,0.0,0.0,0.0,0.0,0.0
13951124,0.0,0.0,0.0,4.8071146e-05,-1.1920929e-06,0.0015410483,0.0,0.0,0.0,-0.0048508644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000115934556,0.0001159346,0.000113815964,0.0,0.0,0.0,0.0025530611,0.0,0.0,0.0,0.0,0.0,0.0005071317,0.004490931,0.0037520046,0.0,0.0,0.0,0.0,0.0,0.0
14159105,0.0,0.0,0.0,0.00022518635,1.7464161e-05,0.001670476,0.0,0.0,0.0,-0.0032019615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000118164215,0.000118164215,0.00011555429,0.0,0.0,0.0,0.0025525717,0.0,0.0,0.0,0.0,0.0,0.00014955398,0.0038426642,0.0027660457,0.0,0.0,0.0,0.0,0.0,0.0
14359084,0.0,0.0,0.0,-0.00019705296,3.7938356e-05,0.0014564656,0.0,0.0,0.0,-0.0011553764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000116391995,0.00011639198,0.00011430652,0.0,0.0,0.0,0.0025507328,0.0,0.0,0.0,0.0,0.0,0.0004153282,0.0045674997,0.002617766,0.0,0.0,0.0,0.0,0.0,0.0
14559078,0.0,0.0,0.0,0.00011155009,-4.7534704e-06,0.0013861284,0.0,0.0,0.0,-0.0041890144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011635508,0.00011635508,0.000114279566,0.0,0.0,0.0,0.0025491724,0.0,0.0,0.0,0.0,0.0,0.00014024462,0.0036787626,0.0020120626,0.0,0.0,0.0,0.0,0.0,0.0
14763070,0.0,0.0,0.0,1.23381615e-05,0.000295043,0.0016771667,0.0,0.0,0.0,0.00019335747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000115525225,0.000115525225,0.00011369632,0.0,0.0,0.0,0.002547299,0.0,0.0,0.0,0.0,0.0,0.00053908577,0.004803659,0.0022479275,0.0,0.0,0.0,0.0,0.0,0.0
43546269,0.0,0.0,0.0,-0.00094538927,0.0019339323,0.0003002286,0.0,0.0,0.0,0.0008635521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011544182,0.00011542502,0.00011437011,0.0,0.0,0.0,0.0025122643,0.0,0.0,0.0,0.0,0.0,0.0028180338,0.04483914,0.03309262,0.0,0.0,0.0,0.0,0.0,0.0
43754290,0.0,0.0,0.0,0.00055859983,-0.0016404539,0.0052855313,0.0,0.0,0.0,1.0728836e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000114334965,0.000114321454,0.00011340214,0.0,0.0,0.0,0.0025122561,0.0,0.0,0.0,0.0,0.0,0.0008030132,0.021965338,0.02232246,0.0,0.0,0.0,0.0,0.0,0.0
43954286,0.0,0.0,0.0,-0.00066687167,-0.0045008957,0.0010546148,0.0,0.0,0.0,-0.0045149326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011509529,0.00011508125,0.00011404774,0.0,0.0,0.0,0.0025122724,0.0,0.0,0.0,0.0,0.0,0.0021534052,0.014945398,0.008385266,0.0,0.0,0.0,0.0,0.0,0.0
44154294,0.0,0.0,0.0,-0.0026549175,-0.005534023,0.0061528683,0.0,0.0,0.0,0.0041298866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011471679,0.00011470807,0.000113702634,0.0,0.0,0.0,0.0025123074,0.0,0.0,0.0,0.0,0.0,0.0030574917,0.029482732,0.011139735,0.0,0.0,0.0,0.0,0.0,0.0
44354270,0.0,0.0,0.0,-0.0030779764,-0.007931203,0.0041630864,0.0,0.0,0.0,-0.001431942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011372502,0.00011371936,0.00011282842,0.0,0.0,0.0,0.0025123113,0.0,0.0,0.0,0.0,0.0,0.004920089,0.05291181,0.024270713,0.0,0.0,0.0,0.0,0.0,0.0
44562298,0.0,0.0,0.0,-0.0025932267,-0.004820645,-0.0006374419,0.0,0.0,0.0,0.0055811405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011517116,0.00011516577,0.00011408381,0.0,0.0,0.0,0.002512302,0.0,0.0,0.0,0.0,0.0,0.0052076145,0.048288833,0.02810585,0.0,0.0,0.0,0.0,0.0,0.0
44762310,0.0,0.0,0.0,0.00040144473,0.0005429983,-0.004167706,0.0,0.0,0.0,-0.0027880669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000113855036,0.000113850445,0.00011294235,0.0,0.0,0.0,0.0025121896,0.0,0.0,0.0,0.0,0.0,0.00233836,0.02930893,0.021708552,0.0,0.0,0.0,0.0,0.0,0.0
44962305,0.0,0.0,0.0,0.0027022362,0.0022856295,-0.0025199354,0.0,0.0,0.0,0.00059747696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001147952,0.00011479168,0.00011382385,0.0,0.0,0.0,0.0025122103,0.0,0.0,0.0,0.0,0.0,0.0011948308,0.021428108,0.013101843,0.0,0.0,0.0,0.0,0.0,0.0
45162338,0.0,0.0,0.0,0.0022521913,0.0014415085,0.0024563968,0.0,0.0,0.0,0.0021030903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011404753,0.000114045644,0.000113159695,0.0,0.0,0.0,0.0025121854,0.0,0.0,0.0,0.0,0.0,0.0021415595,0.023817934,0.010451851,0.0,0.0,0.0,0.0,0.0,0.0
45362302,0.0,0.0,0.0,0.0020619184,0.001350373,0.0012854636,0.0,0.0,0.0,-0.0036668777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011409272,0.000114089715,0.00011320919,0.0,0.0,0.0,0.002512197,0.0,0.0,0.0,0.0,0.0,0.0017875474,0.024136832,0.012306831,0.0,0.0,0.0,0.0,0.0,0.0
45570270,0.0,0.0,0.0,0.0026444197,0.00281173,0.0013910234,0.0,0.0,0.0,-0.009955406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001147844,0.00011478152,0.00011380965,0.0,0.0,0.0,0.002512189,0.0,0.0,0.0,0.0,0.0,0.0014770388,0.023231506,0.014144302,0.0,0.0,0.0,0.0,0.0,0.0
45770285,0.0,0.0,0.0,-0.00086556375,0.00012725592,0.0028511286,0.0,0.0,0.0,-0.025213003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011372084,0.0001137196,0.00011289029,0.0,0.0,0.0,0.0025121656,0.0,0.0,0.0,0.0,0.0,0.0014124633,0.01694788,0.012912064,0.0,0.0,0.0,0.0,0.0,0.0
45970269,0.0,0.0,0.0,-0.0019544363,-0.0017547607,0.0034539104,0.0,0.0,0.0,-0.023354769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011446478,0.00011446437,0.00011354374,0.0,0.0,0.0,0.0025121793,0.0,0.0,0.0,0.0,0.0,0.0016617454,0.00767132,0.006987843,0.0,0.0,0.0,0.0,0.0,0.0
46169482,0.0,0.0,0.0,-0.0012099147,-0.0029297173,-1.7166138e-05,0.0,0.0,0.0,-0.019524336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001151108,0.00011511098,0.00011412998,0.0,0.0,0.0,0.0025122466,0.0,0.0,0.0,0.0,0.0,0.0019232807,0.013269807,0.0046370677,0.0,0.0,0.0,0.0,0.0,0.0
46373470,0.0,0.0,0.0,-0.0015390664,0.0010446012,-0.0028155446,0.0,0.0,0.0,0.0011997223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011342806,0.00011342667,0.00011264765,0.0,0.0,0.0,0.0025121823,0.0,0.0,0.0,0.0,0.0,0.0009992148,0.017143996,0.0059456103,0.0,0.0,0.0,0.0,0.0,0.0
46572707,0.0,0.0,0.0,0.0015253127,0.0017874539,-0.00023341179,0.0,0.0,0.0,0.0005350113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011375138,0.0001137468,0.00011287836,0.0,0.0,0.0,0.0025121577,0.0,0.0,0.0,0.0,0.0,0.00048431903,0.013120135,0.0069752047,0.0,0.0,0.0,0.0,0.0,0.0
