timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
294678618,23.8046,23.807129,0.21079999,0.25898236,0.0,28.676622,0.85930115,1.0194795,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
295182422,23.6734,23.79193,0.372,0.25103897,0.0,28.709667,0.8667403,1.0184306,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
295685529,23.4766,23.717945,1.1656,0.48870733,0.0,28.797003,0.8522182,1.0204802,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
296177756,23.5996,23.65935,0.79359996,0.7450341,0.0,28.93003,0.83954054,1.0222763,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
296680720,23.5422,23.62626,0.806,0.79977953,0.0,29.047144,0.83294255,1.0232134,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
297183921,23.5586,23.60165,0.94240004,0.82419425,0.0,29.164436,0.8277336,1.0239546,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
297688412,23.5504,23.58453,0.8928,0.8700336,0.0,29.292265,0.82401997,1.0244837,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
298191505,23.575,23.575058,0.8928,0.88728815,0.0,29.417997,0.82211643,1.024755,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
298694419,23.5996,23.567062,0.93,0.89887273,0.0,29.544437,0.82032734,1.0250102,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
299198570,23.575,23.561357,0.8928,0.9033958,0.0,29.671219,0.81901413,1.0251976,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
299697785,23.5094,23.556557,0.8928,0.90857875,0.0,29.797907,0.8178316,1.0253665,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
300200687,23.5668,23.546967,0.992,0.9488421,0.0,29.933447,0.81510407,1.0257561,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
300692747,23.6406,23.544323,0.9672,0.96256137,0.0,30.06644,0.8144179,1.0258541,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
301195903,23.575,23.54055,0.95479995,0.9705769,0.0,30.202436,0.81335217,1.0260065,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
301696727,23.4602,23.532087,1.0043999,0.9792873,0.0,30.339254,0.8108383,1.0263659,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
302199195,23.493,23.528927,0.97959995,0.9772649,0.0,30.475443,0.8099142,1.0264982,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
302706574,23.5586,23.528057,0.94240004,0.98366976,0.0,30.615587,0.8096724,1.0265328,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
303198442,23.5094,23.526203,0.9672,0.9901198,0.0,30.751574,0.8091245,1.0266112,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
303701589,23.5422,23.522692,1.0043999,0.9940544,0.0,30.890694,0.80807024,1.0267621,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
304205141,23.5012,23.523438,0.95479995,0.97973454,0.0,31.026459,0.80830246,1.0267289,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
304708832,23.493,23.52275,1.054,0.99567986,0.0,31.16715,0.8080984,1.0267581,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
305703409,23.5832,23.518623,0.992,0.9653592,0.0,31.43136,0.8068519,1.0269365,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
306207542,23.5504,23.519556,0.9672,0.975978,0.0,31.568754,0.80713564,1.0268959,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
306710593,23.5586,23.521112,1.0416,0.9847988,0.0,31.70722,0.8076082,1.0268283,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
307213623,23.534,23.522135,0.93,0.98181516,0.0,31.84371,0.80791813,1.026784,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
307705922,23.575,23.526562,0.94240004,0.9779473,0.0,31.976866,0.8092604,1.0265917,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
308208841,23.452,23.523453,1.0416,0.9869674,0.0,32.115097,0.8083182,1.0267266,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
308712755,23.5422,23.526457,0.9176,0.98600024,0.0,32.25384,0.80922896,1.0265962,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
309215947,23.493,23.527079,0.95479995,0.96832144,0.0,32.386707,0.8094173,1.0265692,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
309719831,23.5258,23.52841,0.992,0.96308297,0.0,32.521603,0.8098207,1.0265115,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
310222097,23.5258,23.526817,1.0043999,0.97406715,0.0,32.65845,0.80933815,1.0265806,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
310726807,23.517601,23.527561,0.992,0.9697272,0.0,32.794025,0.8095632,1.0265484,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
311229538,23.5422,23.531275,0.9672,0.97151065,0.0,32.93047,0.81068856,1.0263873,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
311721971,23.5258,23.528511,1.0043999,0.9789589,0.0,33.064472,0.8098512,1.0265071,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
312224763,23.6242,23.52954,0.992,0.9753524,0.0,33.200848,0.8101631,1.0264626,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
312728163,23.5914,23.531757,0.992,0.96932894,0.0,33.33614,0.8108354,1.0263664,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
313231978,23.5258,23.529627,1.0416,0.97258705,0.0,33.471756,0.8101893,1.0264587,0.0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
