timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
294678020,294677912,-0.41703793,0.37310636,-0.005971872,0.08,0.0,0.0,0.0,-1.0
294777941,294777869,-0.41610515,0.37248328,-0.0057249125,0.08,0.0,0.0,0.0,-1.0
294877947,294877869,-0.40301478,0.37513447,-0.0053624376,0.08,0.0,0.0,0.0,-1.0
294981982,294981869,0.0102899065,0.058000874,-9.387045e-05,0.08,0.0,0.0,0.0,-1.0
295081941,295081869,-0.0033624189,-0.045601275,-0.0016802475,0.08,0.0,0.0,0.0,-1.0
295185982,295185888,-0.0055022566,-0.038525607,0.0051903743,0.08,0.0,0.0,0.0,-1.0
295289958,295289868,0.0019150232,-0.04402551,0.0010113729,0.08,0.0,0.0,0.0,-1.0
295389985,295389881,-0.0004149089,-0.04218979,-0.0031642343,0.08,0.0,0.0,0.0,-1.0
295489196,295489082,-0.0033584645,-0.04259644,0.0025422166,0.08,0.0,0.0,0.0,-1.0
295593172,295593096,-0.0064611672,-0.042283066,-0.0011277711,0.08,0.0,0.0,0.0,-1.0
295693164,295693069,-0.0025708391,-0.03801866,-0.0035995354,0.08,0.0,0.0,0.0,-1.0
295797209,295797097,0.010984936,-0.039086733,-0.0005247204,0.08,0.0,0.0,0.0,-1.0
295897222,295897071,-0.0005285245,-0.031600717,-0.00058220216,0.08,0.0,0.0,0.0,-1.0
296001169,296001093,-0.021468418,-0.04314396,-0.0007258119,0.08,0.0,0.0,0.0,-1.0
296105159,296105083,0.019447718,-0.04634882,-0.0003019533,0.08,0.0,0.0,0.0,-1.0
296205184,296205071,0.0041174646,-0.05670951,-0.00042845772,0.08,0.0,0.0,0.0,-1.0
296308506,296308281,-0.009174416,-0.043409385,-0.0017716984,0.08,0.0,0.0,0.0,-1.0
296408440,296408293,-0.00013786412,-0.044019107,-0.0011787693,0.08,0.0,0.0,0.0,-1.0
296512390,296512311,-0.00027160434,-0.045205407,-0.00065935514,0.08,0.0,0.0,0.0,-1.0
296612353,296612282,-0.020154607,-0.03902919,0.0006053808,0.08,0.0,0.0,0.0,-1.0
296712356,296712284,0.0009416586,-0.03576897,-0.0005061866,0.08,0.0,0.0,0.0,-1.0
296816361,296816270,-0.0053547523,-0.05008691,-0.00046609924,0.08,0.0,0.0,0.0,-1.0
296916342,296916269,0.012273285,-0.035994295,-0.0010117767,0.08,0.0,0.0,0.0,-1.0
297019564,297019475,-0.0022939297,-0.049680434,-0.00017446686,0.08,0.0,0.0,0.0,-1.0
297119562,297119470,-0.0022060883,-0.038861025,-0.000100519675,0.08,0.0,0.0,0.0,-1.0
297219578,297219469,-0.017920282,-0.032522924,-0.001061861,0.08,0.0,0.0,0.0,-1.0
297323564,297323475,-0.007218429,-0.05015042,0.0041474635,0.08,0.0,0.0,0.0,-1.0
297427558,297427469,0.0036580774,-0.03125341,-0.0025786252,0.08,0.0,0.0,0.0,-1.0
297527605,297527493,-0.0116337,-0.020796113,0.00033890357,0.08,0.0,0.0,0.0,-1.0
297631590,297631469,0.011878906,-0.061811943,0.0012066736,0.08,0.0,0.0,0.0,-1.0
297731540,297731469,0.014792677,-0.037840825,-0.0022002293,0.08,0.0,0.0,0.0,-1.0
297834781,297834691,-0.020431245,-0.035584953,0.0012234218,0.08,0.0,0.0,0.0,-1.0
297934757,297934668,-0.0118617,-0.040633436,0.002310478,0.08,0.0,0.0,0.0,-1.0
298034778,298034669,0.0015843437,-0.037808277,-0.00047332514,0.08,0.0,0.0,0.0,-1.0
298138809,298138683,0.007910851,-0.023090167,0.0007357762,0.08,0.0,0.0,0.0,-1.0
298238741,298238669,-0.004630079,-0.03202795,0.00015950344,0.08,0.0,0.0,0.0,-1.0
298342759,298342676,0.011147106,-0.0528781,-0.0008549473,0.08,0.0,0.0,0.0,-1.0
298442758,298442686,0.0048098546,-0.029230408,7.523188e-05,0.08,0.0,0.0,0.0,-1.0
298542033,298541919,-0.01424007,-0.04588907,0.0028365944,0.08,0.0,0.0,0.0,-1.0
298645973,298645879,0.00052514934,-0.044564355,-0.0002555616,0.08,0.0,0.0,0.0,-1.0
298745964,298745875,0.027015204,-0.03901256,0.00042401763,0.08,0.0,0.0,0.0,-1.0
298849941,298849869,-0.030467309,-0.039216638,0.00015096567,0.08,0.0,0.0,0.0,-1.0
298949941,298949869,-0.005447544,-0.044889804,-0.00043365257,0.08,0.0,0.0,0.0,-1.0
299049953,299049875,0.0021505177,-0.02909745,-0.0006672507,0.08,0.0,0.0,0.0,-1.0
299153958,299153868,-0.008173744,-0.04993853,0.0013763764,0.08,0.0,0.0,0.0,-1.0
299257993,299257869,-0.011952154,-0.037387017,0.0007148618,0.08,0.0,0.0,0.0,-1.0
299359579,299359470,0.0014942385,-0.05185981,0.00021372832,0.08,0.0,0.0,0.0,-1.0
299461265,299461094,0.003195458,-0.038589425,-0.0012043278,0.08,0.0,0.0,0.0,-1.0
299561178,299561069,-0.008718279,-0.01971028,-0.00015515172,0.08,0.0,0.0,0.0,-1.0
299665191,299665094,0.01125756,-0.051094957,0.0015889707,0.08,0.0,0.0,0.0,-1.0
299765212,299765075,-0.0105307605,-0.03768898,-0.00031358207,0.08,0.0,0.0,0.0,-1.0
299865167,299865073,-0.013316163,-0.035453442,0.00068304536,0.08,0.0,0.0,0.0,-1.0
299969220,299969070,0.012959434,-0.032136805,-0.00015222638,0.08,0.0,0.0,0.0,-1.0
300069213,300069075,0.004865831,-0.043169484,0.0006519335,0.08,0.0,0.0,0.0,-1.0
300171578,300171505,0.0019198116,-0.03727464,-0.0033761703,0.08,0.0,0.0,0.0,-1.0
300272381,300272307,0.016569298,-0.040014643,-0.0005630913,0.08,0.0,0.0,0.0,-1.0
300376363,300376280,-0.00893518,-0.02922918,0.00027484636,0.08,0.0,0.0,0.0,-1.0
300480394,300480294,0.0035170233,-0.05187314,-0.00085900363,0.08,0.0,0.0,0.0,-1.0
300580341,300580269,0.01072142,-0.025655268,-0.0013456586,0.08,0.0,0.0,0.0,-1.0
300684421,300684314,-0.018435346,-0.051130433,0.0006151302,0.08,0.0,0.0,0.0,-1.0
300788387,300788268,0.0140720345,-0.055123746,-0.0009609709,0.08,0.0,0.0,0.0,-1.0
300887601,300887469,-0.015448574,-0.053977903,-0.0018178022,0.08,0.0,0.0,0.0,-1.0
300991645,300991475,-0.001166534,-0.039204776,0.0020929908,0.08,0.0,0.0,0.0,-1.0
301091541,301091469,-0.012999821,-0.05657567,0.0014575339,0.08,0.0,0.0,0.0,-1.0
301191558,301191468,-0.0023719682,-0.04271147,-0.0017089322,0.08,0.0,0.0,0.0,-1.0
301295567,301295495,-0.003208838,-0.039383695,-0.000353917,0.08,0.0,0.0,0.0,-1.0
301395575,301395470,-0.003006947,-0.040766478,-0.0009878185,0.08,0.0,0.0,0.0,-1.0
301499541,301499469,-0.0018482662,-0.04014466,0.001099487,0.08,0.0,0.0,0.0,-1.0
