timestamp,load,ram_usage
294227965,0.6236068,0.84957856
295229225,0.73761547,0.84978247
296231004,0.7159939,0.85161775
297232653,0.70619905,0.85161775
298233247,0.6990305,0.85161775
299237217,0.7049072,0.85161775
300238864,0.70897627,0.85161775
301245773,0.70126665,0.8495106
302246259,0.70330715,0.8495106
303247812,0.7051518,0.84978247
304251237,0.71355015,0.84978247
306256255,0.6901654,0.85161775
307258761,0.6966234,0.85161775
308259631,0.7104207,0.85161775
309265290,0.6992065,0.85161775
310267313,0.69707704,0.8495106
311268744,0.7060722,0.8495106
312270832,0.70951545,0.84978247
313271380,0.70505595,0.84978247
314273284,0.7026026,0.84978247
315274931,0.70843923,0.85161775
316275135,0.70428693,0.85161775
317278923,0.69751346,0.85161775
318279769,0.7073574,0.85161775
319280308,0.7089779,0.8495106
320282702,0.7080983,0.8495106
321286572,0.7091931,0.84978247
322292877,0.7095529,0.84978247
323298972,0.71307826,0.84978247
324299389,0.70881176,0.8491028
325300985,0.7022742,0.85161775
326305662,0.707019,0.85161775
327308173,0.7138481,0.85161775
328311803,0.71168685,0.85161775
329312817,0.7030362,0.8495106
330313313,0.707728,0.8495106
335327889,0.65846103,0.8565117
336329694,0.7162322,0.85827893
337330604,0.7076572,0.85827893
338331630,0.7026507,0.85617185
339332623,0.70744145,0.85617185
340334801,0.71262413,0.8564437
341338807,0.71326995,0.8564437
342340371,0.7054322,0.8564437
343344565,0.712922,0.85827893
344346469,0.71374476,0.85827893
345347371,0.7052137,0.85827893
346354343,0.7044742,0.85827893
347355411,0.7138654,0.85617185
348356945,0.71727884,0.85617185
349358613,0.71762085,0.8564437
350362410,0.7050589,0.8564437
351367657,0.70827067,0.8564437
352368569,0.71218896,0.85576403
353370205,0.7080624,0.85827893
354372783,0.70316195,0.85827893
355373212,0.7067224,0.85827893
356375630,0.71352804,0.85827893
357377963,0.7098994,0.85617185
358379258,0.70004356,0.85617185
359381114,0.7006601,0.8564437
360386936,0.7127192,0.8564437
361392030,0.7171031,0.85576403
362393504,0.70816123,0.85827893
363394273,0.7056384,0.85827893
364396585,0.7102823,0.85827893
365398177,0.7150667,0.85827893
366398329,0.711823,0.85617185
367400208,0.7045922,0.85617185
368401225,0.70929885,0.8564437
369404586,0.72022665,0.8564437
370407120,0.7163048,0.8564437
371409511,0.7067408,0.85827893
372410333,0.7068753,0.85827893
373411784,0.71249497,0.85827893
374414693,0.70988595,0.85827893
375416709,0.7063488,0.85617185
376418061,0.70285153,0.85617185
378420618,0.6937387,0.8564437
379426459,0.71651924,0.8564437
380427223,0.70619714,0.85576403
381430127,0.70384794,0.85827893
382431400,0.7098416,0.85827893
383434769,0.7148632,0.85827893
384436985,0.71038425,0.85827893
385438442,0.70683444,0.85617185
386440040,0.71071947,0.85617185
387444794,0.7160553,0.8564437
388447908,0.71476877,0.8564437
389449454,0.70725965,0.85576403
390450226,0.70585185,0.85827893
391453541,0.713997,0.85827893
392458185,0.7184258,0.85827893
393466558,0.71320635,0.85827893
394471956,0.7059754,0.85617185
395473200,0.70894384,0.85617185
396475216,0.70664,0.8564437
397476197,0.7146467,0.8564437
398479190,0.7089336,0.8564437
399480842,0.7070575,0.85827893
400481352,0.7049397,0.85827893
401484816,0.7192433,0.85827893
402490268,0.7154256,0.85827893
403491168,0.7094681,0.85617185
404496201,0.7014228,0.85617185
405497235,0.70671153,0.85617185
406498301,0.71782094,0.8564437
407499128,0.71590406,0.8564437
408501828,0.70051444,0.85576403
409505292,0.7105156,0.85827893
410508361,0.7051082,0.85827893
411512716,0.71241033,0.85827893
412514156,0.71172833,0.85827893
413515128,0.71175027,0.85617185
414517432,0.70324445,0.85617185
415520779,0.70560014,0.8564437
416523521,0.71327317,0.8564437
417527071,0.71717817,0.8564437
418528690,0.71334505,0.85827893
419529284,0.7008468,0.85827893
420533587,0.7074392,0.85827893
422537632,0.715514,0.85617185
423537355,0.70778507,0.85617185
424538132,0.7011696,0.8564437
425540309,0.70691246,0.8564437
426547159,0.7147753,0.8564437
427558506,0.71261036,0.85827893
428565285,0.71609026,0.85827893
429569883,0.7055837,0.85827893
430570104,0.7082605,0.85827893
431571789,0.7099591,0.85827893
432572506,0.71648526,0.85617185
433575093,0.7161181,0.85617185
434576442,0.7005082,0.8564437
435577197,0.70311135,0.8564437
436580444,0.7088232,0.85576403
437581988,0.6914879,0.85827893
438591874,0.70411754,0.85827893
439593969,0.69759035,0.85827893
440595765,0.701138,0.85827893
441599708,0.70821816,0.85617185
442600394,0.6932752,0.85617185
443603817,0.70336896,0.8564437
444606866,0.69764495,0.8564437
445607248,0.6915456,0.8564437
446608771,0.6882415,0.85827893
448610458,0.6992516,0.85827893
449611245,0.7144389,0.85827893
450618388,0.7070236,0.85617185
451621336,0.7011081,0.85617185
