timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
294825774,294824334,80000.0,1.0,12.984526,25.232891,0.0,1,240,18,4,0,2,0,0,1,1,43
295217647,0,1200.0,0.25786987,0.0,0.481983,0.0,0,0,0,0,0,0,0,1,0,1,36
295235986,295233106,80000.0,1.0,12.984526,25.232891,0.0,255,0,6,4,0,2,0,0,1,1,43
295828660,295827889,80000.0,1.0,12.324662,23.14238,0.0,1,240,18,4,0,2,0,0,1,1,43
296230369,0,1200.0,0.25786987,0.0,0.38196215,0.0,0,0,0,0,0,0,0,1,0,1,36
296234991,296234378,80000.0,1.0,12.324662,23.14238,0.0,255,0,6,4,0,2,0,0,1,1,43
296829553,296828073,80000.0,1.0,12.990123,25.159943,0.0,1,240,18,4,0,2,0,0,1,1,43
297230463,0,1200.0,0.25786987,0.0,0.41566038,0.0,0,0,0,0,0,0,0,1,0,1,36
297234260,297232525,80000.0,1.0,12.990123,25.159943,0.0,255,0,6,4,0,2,0,0,1,1,43
297823863,297823748,80000.0,1.0,13.131428,25.083475,0.0,1,240,18,4,0,2,0,0,1,1,43
298239930,0,1200.0,0.25786987,0.0,0.55291706,0.0,0,0,0,0,0,0,0,1,0,1,36
298240654,298238145,80000.0,1.0,13.131428,25.083475,0.0,255,0,6,4,0,2,0,0,1,1,43
298828400,298825171,80000.0,1.0,12.862567,24.873262,0.0,1,240,18,4,0,2,0,0,1,1,43
299240706,299240172,80000.0,1.0,12.862567,24.873262,0.0,255,0,6,4,0,2,0,0,1,1,43
299241312,0,1200.0,0.25786987,0.0,0.45302084,0.0,0,0,0,0,0,0,0,1,0,1,36
299827190,299826303,80000.0,1.0,13.133967,25.037312,0.0,1,240,18,4,0,2,0,0,1,1,43
300245408,0,1200.0,0.25786987,0.0,0.38184303,0.0,0,0,0,0,0,0,0,1,0,1,36
300250023,300247050,80000.0,1.0,13.133967,25.037312,0.0,255,0,6,4,0,2,0,0,1,1,43
300830198,300828161,80000.0,1.0,12.924702,24.96697,0.0,1,240,18,4,0,2,0,0,1,1,43
301245635,301245133,80000.0,1.0,12.924702,24.96697,0.0,255,0,6,4,0,2,0,0,1,1,43
301253978,0,1200.0,0.25786987,0.0,0.34463558,0.0,0,0,0,0,0,0,0,1,0,1,36
