timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
418724699,inf,0,0,0,0,0
419725219,inf,0,0,0,0,0
420739144,inf,0,0,0,0,0
421752234,inf,0,0,0,0,0
422760969,inf,0,0,0,0,0
423770015,inf,0,0,0,0,0
424780238,inf,0,0,0,0,0
425789252,inf,0,0,0,0,0
426796059,inf,0,0,0,0,0
427802112,inf,0,0,0,0,0
428812115,inf,0,0,0,0,0
429820325,inf,0,0,0,0,0
430832454,inf,0,0,0,0,0
431851109,inf,0,0,0,0,0
432860170,inf,0,0,0,0,0
433868170,inf,0,0,0,0,0
434880255,inf,0,0,0,0,0
435890099,inf,0,0,0,0,0
436900212,inf,0,0,0,0,0
437906281,inf,0,0,0,0,0
438914376,inf,0,0,0,0,0
439922101,inf,0,0,0,0,0
440928063,inf,0,0,0,0,0
441941130,inf,0,0,0,0,0
442953668,inf,0,0,0,0,0
443967229,inf,0,0,0,0,0
444975060,inf,0,0,0,0,0
445985183,inf,0,0,0,0,0
448000059,inf,0,0,0,0,0
449011108,inf,0,0,0,0,0
450024211,inf,0,0,0,0,0
451029895,inf,0,0,0,0,0
452038063,inf,0,0,0,0,0
453051652,inf,0,0,0,0,0
454059230,inf,0,0,0,0,0
455071244,inf,0,0,0,0,0
456081143,inf,0,0,0,0,0
457093149,inf,0,0,0,0,0
458103655,inf,0,0,0,0,0
459108218,inf,0,0,0,0,0
460127230,inf,0,0,0,0,0
461140170,inf,0,0,0,0,0
462147061,inf,0,0,0,0,0
463158104,inf,0,0,0,0,0
464165140,inf,0,0,0,0,0
465170772,inf,0,0,0,0,0
466180071,inf,0,0,0,0,0
467190940,inf,0,0,0,0,0
468194124,inf,0,0,0,0,0
469201177,inf,0,0,0,0,0
470209166,inf,0,0,0,0,0
471224097,inf,0,0,0,0,0
472240068,inf,0,0,0,0,0
473250607,inf,0,0,0,0,0
474259180,inf,0,0,0,0,0
475269138,inf,0,0,0,0,0
476278090,inf,0,0,0,0,0
477289186,inf,0,0,0,0,0
478307144,inf,0,0,0,0,0
479317647,inf,0,0,0,0,0
480324542,inf,0,0,0,0,0
481332411,inf,0,0,0,0,0
482343951,inf,0,0,0,0,0
483352567,inf,0,0,0,0,0
484365156,inf,0,0,0,0,0
485376062,inf,0,0,0,0,0
486390146,inf,0,0,0,0,0
487399077,inf,0,0,0,0,0
488408416,inf,0,0,0,0,0
489413140,inf,0,0,0,0,0
491425449,inf,0,0,0,0,0
492441432,inf,0,0,0,0,0
493447069,inf,0,0,0,0,0
494457187,inf,0,0,0,0,0
495466124,inf,0,0,0,0,0
496476343,inf,0,0,0,0,0
497490786,inf,0,0,0,0,0
498502292,inf,0,0,0,0,0
499514353,inf,0,0,0,0,0
500523124,inf,0,0,0,0,0
501534235,inf,0,0,0,0,0
502541177,inf,0,0,0,0,0
503562105,inf,0,0,0,0,0
504577177,inf,0,0,0,0,0
505595124,inf,0,0,0,0,0
506605444,inf,0,0,0,0,0
507614284,inf,0,0,0,0,0
508623059,inf,0,0,0,0,0
509637183,inf,0,0,0,0,0
510645656,inf,0,0,0,0,0
511663066,inf,0,0,0,0,0
512668126,inf,0,0,0,0,0
513679059,inf,0,0,0,0,0
514685455,inf,0,0,0,0,0
515694122,inf,0,0,0,0,0
516710059,inf,0,0,0,0,0
517719187,inf,0,0,0,0,0
518732305,inf,0,0,0,0,0
519751846,inf,0,0,0,0,0
521768176,inf,0,0,0,0,0
522773229,inf,0,0,0,0,0
523783104,inf,0,0,0,0,0
524794137,inf,0,0,0,0,0
525808411,inf,0,0,0,0,0
526818831,inf,0,0,0,0,0
527825633,inf,0,0,0,0,0
528832168,inf,0,0,0,0,0
529339119,inf,0,0,0,0,1
529697259,inf,0,0,1,0,1
530011072,inf,0,0,0,0,1
530222081,inf,0,0,0,0,0
530894087,inf,0,0,1,0,0
531167067,inf,0,0,0,1,0
531506159,inf,1,0,0,0,0
532517556,inf,1,0,0,0,0
