timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
294777869,0,0.0,0.0,0.11823275,0.42537665,-0.035438884,2.259016e-05,-3.349781e-05,-0.36287126,0.001064835,0.0003999821,-0.0012963178,-0.0007638895,0.0029474539,-0.00021841089,1.5556272e-05,-0.0039118202,0.0071095657,-0.017033273,-3.112947,0.0,0.10027985,0.0012963178,0.0052826228,0.0037173077,0.025579318,0.017871147,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
294873869,0,0.0,0.0,0.118409604,0.42535207,-0.035499614,2.259016e-05,-3.349781e-05,-0.36287126,0.0008139105,0.00089581526,-0.0017142377,-0.0011706165,0.0029474539,-0.00021841089,1.5556272e-05,-0.0031804217,0.003358203,0.017390864,-3.112964,0.0,0.100321636,0.0017142377,0.0054010404,0.0037982892,0.026292728,0.018357787,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
294977881,0,0.0,0.0,0.11855582,0.42537317,-0.0355077,2.259016e-05,-3.349781e-05,-0.36287126,0.00085784425,0.0010805266,-0.0006180028,-5.1487936e-05,0.0029474539,-0.00021841089,1.5556272e-05,0.006353082,0.008945882,0.014568169,-3.1129417,0.0,0.10033005,0.0006180028,0.0054483064,0.0038294536,0.026772618,0.01866936,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
295081869,0,0.0,0.0,0.11868866,0.42537743,-0.035410214,2.259016e-05,-3.349781e-05,-0.36287126,0.001236551,0.0016903281,-0.00046293082,0.00013737494,0.0029474539,-0.00021841089,1.5556272e-05,0.109535314,0.1474166,-0.0017786104,-3.112226,0.0,0.10022959,0.00046293082,0.0054844134,0.0038532445,0.026865121,0.018736843,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
295185888,0,0.0,0.0,0.11879871,0.42544794,-0.035323255,2.259016e-05,-3.349781e-05,-0.36287126,0.0015260129,0.0012357306,-0.00095546653,-0.00031933218,0.0029474539,-0.00021841089,1.5556272e-05,0.3524426,0.1797666,-0.020031998,-3.112681,0.0,0.100230984,0.00095546653,0.005180006,0.0036417628,0.026010614,0.01816011,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
295289868,0,0.0,0.0,0.11889384,0.4254561,-0.03525838,2.259016e-05,-3.349781e-05,-0.36287126,0.0012435542,0.002356103,-0.0006646688,-1.5664627e-05,0.0029474539,-0.00021841089,1.5556272e-05,-0.02827205,-0.01980849,0.003510564,-3.1144848,0.0,0.10025127,0.0006646688,0.0052569793,0.0036954903,0.026150486,0.018258799,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
295385869,0,0.0,0.0,0.11897029,0.4256192,-0.035192553,2.259016e-05,-3.349781e-05,-0.36287126,0.0013487496,0.0026643022,-0.00047135443,0.00016817401,0.0029474539,-0.00021841089,1.5556272e-05,-0.13263594,-0.014504738,-0.08859821,-3.1129599,0.0,0.10011478,0.00047135443,0.0051719085,0.00363676,0.025861062,0.01806296,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
295489082,0,0.0,0.0,0.1189968,0.4257345,-0.035144243,2.259016e-05,-3.349781e-05,-0.36287126,0.0017211884,0.0010368642,-8.222248e-05,0.0005009747,0.0029474539,-0.00021841089,1.5556272e-05,0.13690022,-0.052559517,0.016532877,-3.1130326,0.0,0.1,8.222248e-05,0.0052120397,0.003665063,0.025907956,0.018097045,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
295593096,0,0.0,0.0,0.11896919,0.42573962,-0.03510292,2.259016e-05,-3.349781e-05,-0.36287126,0.00011152937,0.00090505613,0.0003381876,0.00086359936,0.0029474539,-0.00021841089,1.5556272e-05,0.094246954,0.020081993,0.03769476,-3.11367,0.0,0.1,-0.0003381876,0.0053098416,0.0037329737,0.02622344,0.01831378,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
295697085,0,0.0,0.0,0.118781716,0.42578968,-0.035042375,2.259016e-05,-3.349781e-05,-0.36287126,-0.0028147765,-0.0042787897,0.00033659104,0.00081821036,0.0029474539,-0.00021841089,1.5556272e-05,-0.419641,-0.08730077,0.03756576,-3.1136122,0.0,0.1,-0.00033659104,0.0053783753,0.0037808886,0.026357885,0.0184103,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
