timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
294745097,32767,32767,32767,32767,32767,32767,32767
294748315,32767,32767,32767,32767,32767,-57,32767
294752275,32767,32767,32767,32767,-61,32767,-227
294756269,32767,32767,32767,32767,32767,-40,32767
294760269,32767,32767,32767,32767,32767,-64,32767
294764281,32767,32767,32767,32767,32767,32767,-245
294769088,32767,32767,32767,32767,32767,-64,32767
294773875,32767,32767,32767,32767,-58,32767,-244
294777869,32767,32767,32767,32767,32767,-40,-183
294781897,32767,32767,32767,32767,32767,32767,32767
294785868,32767,32767,32767,32767,-55,32767,32767
294789868,32767,32767,32767,32767,32767,-72,32767
294793869,32767,32767,32767,32767,32767,32767,-240
294797869,32767,32767,32767,32767,-68,-56,32767
294801114,32767,32767,32767,32767,32767,32767,32767
294805869,32767,32767,32767,32767,32767,32767,-264
294809869,32767,32767,32767,32767,32767,-72,32767
294813869,32767,32767,32767,32767,32767,32767,-241
294817869,32767,32767,32767,32767,-48,-64,32767
294821887,32767,32767,32767,32767,32767,32767,-218
294829122,32767,32767,32767,32767,-56,32767,32767
294833869,32767,32767,32767,32767,32767,32767,-243
294837869,32767,32767,32767,32767,32767,-64,32767
294842687,32767,32767,32767,32767,-70,32767,-231
294846669,32767,32767,32767,32767,32767,32767,32767
294850675,32767,32767,32767,32767,32767,32767,32767
294854669,32767,32767,32767,32767,32767,-40,-252
294858669,32767,32767,32767,32767,32767,32767,32767
294861892,32767,32767,32767,32767,-58,32767,-220
294865880,32767,32767,32767,32767,32767,-40,32767
294869874,32767,32767,32767,32767,32767,32767,-196
294873869,32767,32767,32767,32767,-50,32767,32767
294877869,32767,32767,32767,32767,32767,-64,32767
294881884,32767,32767,32767,32767,32767,32767,-223
294885869,32767,32767,32767,32767,-68,-48,32767
294889889,32767,32767,32767,32767,32767,32767,32767
294893868,32767,32767,32767,32767,32767,-32,-234
294897869,32767,32767,32767,32767,32767,32767,32767
294901869,32767,32767,32767,32767,32767,32767,-223
294905868,32767,32767,32767,32767,-58,-64,32767
294909875,32767,32767,32767,32767,32767,32767,32767
294913869,32767,32767,32767,32767,32767,-40,-234
294917868,32767,32767,32767,32767,-71,32767,32767
294921869,32767,32767,32767,32767,32767,32767,-220
294925868,32767,32767,32767,32767,-48,-64,32767
294929922,32767,32767,32767,32767,32767,32767,-203
294933869,32767,32767,32767,32767,32767,-39,32767
294937869,32767,32767,32767,32767,32767,32767,32767
294941868,32767,32767,32767,32767,32767,32767,-222
294945869,32767,32767,32767,32767,32767,-64,32767
294949911,32767,32767,32767,32767,-72,32767,32767
294953869,32767,32767,32767,32767,32767,-39,-243
294957869,32767,32767,32767,32767,-55,32767,32767
294961869,32767,32767,32767,32767,32767,32767,32767
294965877,32767,32767,32767,32767,32767,-72,-260
294969879,32767,32767,32767,32767,-66,32767,32767
294973869,32767,32767,32767,32767,32767,-40,-243
294977881,32767,32767,32767,32767,32767,32767,32767
294981869,32767,32767,32767,32767,32767,32767,32767
294989878,32767,32767,32767,32767,-55,32767,32767
294993869,32767,32767,32767,32767,32767,32767,-243
294997896,32767,32767,32767,32767,32767,32767,32767
295001869,32767,32767,32767,32767,-67,-40,32767
295005868,32767,32767,32767,32767,32767,32767,-263
295009880,32767,32767,32767,32767,32767,32767,32767
295013878,32767,32767,32767,32767,-70,-64,-243
295017886,32767,32767,32767,32767,32767,32767,32767
295021869,32767,32767,32767,32767,32767,-40,-223
295025869,32767,32767,32767,32767,32767,32767,32767
295029889,32767,32767,32767,32767,32767,32767,32767
295033868,32767,32767,32767,32767,-53,-64,-240
295037876,32767,32767,32767,32767,32767,32767,32767
295041869,32767,32767,32767,32767,32767,-40,-224
295045868,32767,32767,32767,32767,-67,32767,32767
295049869,32767,32767,32767,32767,32767,32767,-203
295053881,32767,32767,32767,32767,32767,-72,32767
295057886,32767,32767,32767,32767,-68,32767,32767
295061869,32767,32767,32767,32767,32767,-40,-221
295065868,32767,32767,32767,32767,32767,32767,32767
295069869,32767,32767,32767,32767,32767,32767,32767
295073869,32767,32767,32767,32767,32767,-72,-243
295077875,32767,32767,32767,32767,-48,32767,32767
295081869,32767,32767,32767,32767,32767,-40,32767
295085870,32767,32767,32767,32767,32767,32767,-260
295089869,32767,32767,32767,32767,-58,-32,-204
295093869,32767,32767,32767,32767,32767,32767,32767
295097919,32767,32767,32767,32767,32767,32767,32767
295101869,32767,32767,32767,32767,-68,-64,-223
295105875,32767,32767,32767,32767,32767,32767,32767
295109869,32767,32767,32767,32767,32767,-40,-204
295113869,32767,32767,32767,32767,32767,32767,32767
295117908,32767,32767,32767,32767,32767,32767,32767
295121869,32767,32767,32767,32767,32767,-64,-222
295125890,32767,32767,32767,32767,-61,32767,32767
295129869,32767,32767,32767,32767,32767,-40,-203
295133869,32767,32767,32767,32767,32767,32767,32767
295137922,32767,32767,32767,32767,-68,32767,32767
295141869,32767,32767,32767,32767,32767,-64,32767
295145898,32767,32767,32767,32767,32767,32767,-260
295149868,32767,32767,32767,32767,-72,-40,32767
