timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
47753870,32767,32767,32767,32767,32767,-40,32767
47757916,32767,32767,32767,32767,32767,32767,-12
47761869,32767,32767,32767,32767,32767,32767,32767
47765870,32767,32767,32767,32767,32767,-56,32767
47769876,32767,32767,32767,32767,32767,32767,-7
47773872,32767,32767,32767,32767,-67,-40,32767
47777870,32767,32767,32767,32767,32767,32767,-20
47781870,32767,32767,32767,32767,32767,32767,32767
47785880,32767,32767,32767,32767,-67,-72,-22
47789876,32767,32767,32767,32767,32767,32767,32767
47793870,32767,32767,32767,32767,32767,-40,32767
47797869,32767,32767,32767,32767,-72,32767,-22
47801896,32767,32767,32767,32767,32767,-32,32767
47805870,32767,32767,32767,32767,32767,32767,32767
47809870,32767,32767,32767,32767,32767,32767,-29
47813870,32767,32767,32767,32767,32767,-64,32767
47817876,32767,32767,32767,32767,-59,32767,-21
47821882,32767,32767,32767,32767,32767,-40,32767
47825883,32767,32767,32767,32767,-47,32767,32767
47829869,32767,32767,32767,32767,32767,32767,-28
47833882,32767,32767,32767,32767,32767,-64,32767
47837876,32767,32767,32767,32767,-57,32767,32767
47841878,32767,32767,32767,32767,32767,-40,-23
47845920,32767,32767,32767,32767,32767,32767,32767
47849870,32767,32767,32767,32767,32767,32767,-18
47853871,32767,32767,32767,32767,32767,-64,32767
47857876,32767,32767,32767,32767,32767,32767,32767
47861869,32767,32767,32767,32767,-70,-40,-21
47865879,32767,32767,32767,32767,32767,32767,32767
47869869,32767,32767,32767,32767,-55,32767,-26
47873880,32767,32767,32767,32767,32767,-72,32767
47877876,32767,32767,32767,32767,32767,32767,-11
47881870,32767,32767,32767,32767,-59,-40,32767
47885893,32767,32767,32767,32767,32767,32767,-5
47889870,32767,32767,32767,32767,32767,32767,32767
47893872,32767,32767,32767,32767,32767,-72,32767
47897876,32767,32767,32767,32767,32767,32767,-11
47901870,32767,32767,32767,32767,32767,-40,32767
47905922,32767,32767,32767,32767,-62,32767,-26
47909870,32767,32767,32767,32767,32767,-39,32767
47913886,32767,32767,32767,32767,32767,32767,32767
47917869,32767,32767,32767,32767,-72,32767,-21
47921870,32767,32767,32767,32767,32767,-64,32767
47925884,32767,32767,32767,32767,-48,32767,32767
47929869,32767,32767,32767,32767,32767,-40,-18
47933892,32767,32767,32767,32767,32767,32767,32767
47937869,32767,32767,32767,32767,32767,32767,-27
47941870,32767,32767,32767,32767,32767,-64,32767
47945877,32767,32767,32767,32767,32767,32767,32767
47949870,32767,32767,32767,32767,-68,-40,-23
47953125,32767,32767,32767,32767,32767,32767,32767
47957870,32767,32767,32767,32767,32767,32767,-19
47961869,32767,32767,32767,32767,-66,-72,32767
47965879,32767,32767,32767,32767,32767,32767,32767
47969880,32767,32767,32767,32767,32767,-40,-27
47973886,32767,32767,32767,32767,-69,32767,32767
47977870,32767,32767,32767,32767,32767,-31,-20
47981870,32767,32767,32767,32767,32767,32767,32767
47985876,32767,32767,32767,32767,32767,32767,-24
47989877,32767,32767,32767,32767,32767,-40,32767
47993888,32767,32767,32767,32767,32767,32767,32767
47997869,32767,32767,32767,32767,-72,32767,32767
48001869,32767,32767,32767,32767,32767,-72,-22
48005871,32767,32767,32767,32767,-48,32767,-5
48009877,32767,32767,32767,32767,32767,-64,32767
48013881,32767,32767,32767,32767,32767,32767,32767
48017870,32767,32767,32767,32767,-58,-40,32767
48021870,32767,32767,32767,32767,32767,32767,-26
48025870,32767,32767,32767,32767,32767,32767,-5
48029872,32767,32767,32767,32767,32767,-64,32767
48033892,32767,32767,32767,32767,32767,32767,32767
48037870,32767,32767,32767,32767,32767,-40,-9
