timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
47686013,-3.164648e-05,-0.00051637646,-0.0006634029,0.0,0.0,0.0,0.0
47782077,0.0010199508,-0.0005586544,-7.146358e-05,0.0,0.0,0.0,0.0
47810125,-0.00015247031,0.0006953367,-0.00030235248,0.0,0.0,0.0,0.0
47842028,-0.00040992972,0.0018459732,-0.001031949,0.0,0.0,0.0,0.0
47874039,-0.00036634755,0.00045951118,0.00074770924,0.0,0.0,0.0,0.0
47906065,-0.0004362685,0.0012343078,0.0010755102,0.0,0.0,0.0,0.0
47938047,0.00041701665,-0.00087155495,0.0008765889,0.0,0.0,0.0,0.0
47970044,-5.7825237e-05,0.00023645745,-0.00024459575,0.0,0.0,0.0,0.0
48002062,-0.00088822935,-0.0010419778,9.658717e-05,0.0,0.0,0.0,0.0
48034274,-0.00013951467,-0.0006415838,0.000104653125,0.0,0.0,0.0,0.0
48066059,0.0010245133,0.001636837,-0.0003794575,0.0,0.0,0.0,0.0
48098117,-0.006154453,-0.0020799204,0.0128583,0.0,0.0,0.0,0.0
48130067,-0.0053120726,-0.00053996756,-0.0033737866,0.0,0.0,0.0,0.0
48162197,0.015869329,-0.006138774,-0.0053682514,0.0,0.0,0.0,0.0
48194065,-0.009853461,-0.006986089,0.015509384,0.0,0.0,0.0,0.0
48226054,-0.0016464595,-0.020824077,-0.018154664,0.0,0.0,0.0,0.0
48258071,0.020266475,0.0032214646,-0.00090152054,0.0,0.0,0.0,0.0
48290100,-0.015668785,0.00030993205,0.0012674414,0.0,0.0,0.0,0.0
48322055,0.0008369044,0.001316057,0.008549914,0.0,0.0,0.0,0.0
48354013,0.0032904153,0.003922672,0.0035169346,0.0,0.0,0.0,0.0
48386024,-0.007102029,0.0015981575,-0.009579163,0.0,0.0,0.0,0.0
48418032,0.009813399,-0.002574277,0.0014983119,0.0,0.0,0.0,0.0
48450053,-0.0090781,0.003442028,-0.00032863463,0.0,0.0,0.0,0.0
48482056,0.008713003,0.0026840786,-0.010680356,0.0,0.0,0.0,0.0
48514101,4.26712e-05,0.00083119783,0.0037421244,0.0,0.0,0.0,0.0
