timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
47760271,0.0029558926,0.032882802,0.19867453
47769867,-0.0047906726,0.03283797,0.20458165
47778682,0.006829719,0.04071027,0.19578092
47789867,-0.008715782,0.04847049,0.2018187
47798667,-0.0028541668,0.030897914,0.2030899
47807467,-0.00096976175,0.04071027,0.19585164
47817867,0.0069101793,0.05625312,0.20465544
47827472,0.0049455855,0.034800444,0.20304915
47837867,-0.0009964912,0.036830164,0.19290346
47847477,0.0010193873,0.03482286,0.20016629
47857867,0.010729731,0.0446128,0.19577554
47866668,0.006856992,0.05239543,0.19878906
47877867,0.010782647,0.044567965,0.20161195
47886684,-0.004790129,0.04064302,0.2046416
47897867,-0.0029068105,0.034845278,0.19728345
47905913,0.004865397,0.023160115,0.19420461
47915480,0.0010990322,0.03865813,0.20895086
47925875,-0.014738048,0.038859885,0.1828285
47935468,-0.010705204,0.05045538,0.19747406
47945868,-0.010705204,0.05045538,0.19747406
47954673,0.0048932135,0.042650327,0.19727269
47965870,0.0048926696,0.034845278,0.19721273
47974714,-0.0029070824,0.030942747,0.19725347
47985867,-0.00489596,0.04073269,0.1929688
47994668,-0.00489596,0.04073269,0.1929688
48003482,-0.0009964912,0.036830164,0.19290346
48013872,-0.0048419572,0.056297954,0.19892511
48023486,-0.008716597,0.03676291,0.20172878
48033883,-0.008741968,0.05239543,0.19893049
48044311,-0.008741968,0.05239543,0.19893049
48053912,0.002877063,0.040755108,0.18997988
48062669,0.004840026,0.038792636,0.19140632
48073881,0.002982622,0.03676291,0.20162271
48082680,-0.0048433165,0.03678533,0.19877522
48101877,0.0030093517,0.04064302,0.20457089
48111468,-0.004922146,0.044657636,0.19008057
48121872,-0.006726362,0.0464856,0.20616333
48131492,-0.0108374925,0.050567463,0.18288307
48141883,-0.0108374925,0.050567463,0.18288307
48150683,0.0050001317,0.05817076,0.2090654
48161873,0.016592434,0.042650327,0.1971666
48170668,0.020465717,0.042672742,0.19421308
48181884,0.00088764215,0.042739995,0.18563525
48189867,-0.00091630255,0.04847049,0.201748
48199468,0.018607225,0.025032919,0.20430955
48209867,0.0069085485,0.03283797,0.20447558
48219472,0.0009940166,0.05045538,0.197368
48229867,-0.0009176616,0.02895786,0.20159811
48238694,0.004919671,0.04262791,0.20019089
48249906,0.002904336,0.052440263,0.19298801
48258683,-0.00486923,0.0446128,0.19591697
48269895,-0.010706019,0.038747802,0.19738413
48278683,0.0010191154,0.03092033,0.20013632
48287467,0.0010199308,0.04262791,0.20022625
48297895,0.0030093517,0.04064302,0.20457089
48307468,-0.0029594542,0.038792636,0.19147703
48317867,-0.0048948727,0.056342788,0.1930887
48328269,-0.0048948727,0.056342788,0.1930887
48337871,0.01659325,0.0543579,0.19725654
48346668,-0.004895688,0.044635218,0.19299877
48357868,-0.0066199866,0.05420098,0.2178961
48366668,-0.0009168462,0.040665437,0.20168804
48385867,-0.0009424886,0.05239543,0.19885977
48395468,-0.004843588,0.032882802,0.19874525
