timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
48365193,inf,1,0,0,0,0
49191057,inf,0,0,1,0,0
50163917,inf,0,0,0,0,0
51172056,inf,0,0,0,0,0
52179056,inf,0,0,0,0,0
54200413,inf,0,0,0,0,0
55213231,inf,0,0,0,0,0
56224060,inf,0,0,0,0,0
57241110,inf,0,0,0,0,0
58256210,inf,0,0,0,0,0
59264057,inf,0,0,0,0,0
60267098,inf,0,0,0,0,0
61274412,inf,0,0,0,0,0
62281462,inf,0,0,0,0,0
63288681,inf,0,0,0,0,0
64297593,inf,0,0,0,0,0
65310062,inf,0,0,0,0,0
66316197,inf,0,0,0,0,0
67329112,inf,0,0,0,0,0
68336341,inf,0,0,0,0,0
69348186,inf,0,0,0,0,0
70356060,inf,0,0,0,0,0
72381453,inf,0,0,0,0,0
73387868,inf,0,0,0,0,0
74396512,inf,0,0,0,0,0
75401153,inf,0,0,0,0,0
76412062,inf,0,0,0,0,0
77428149,inf,0,0,0,0,0
78440064,inf,0,0,0,0,0
79449497,inf,0,0,0,0,0
80458119,inf,0,0,0,0,0
81462098,inf,0,0,0,0,0
82466031,inf,0,0,0,0,0
83478975,inf,0,0,0,0,0
84486059,inf,0,0,0,0,0
85494886,inf,0,0,0,0,0
86515135,inf,0,0,0,0,0
87528176,inf,0,0,0,0,0
88533342,inf,0,0,0,0,0
89542060,inf,0,0,0,0,0
90551061,inf,0,0,0,0,0
91561481,inf,0,0,0,0,0
92571099,inf,0,0,0,0,0
93583065,inf,0,0,0,0,0
94593242,inf,0,0,0,0,0
95603582,inf,0,0,0,0,0
96616149,inf,0,0,0,0,0
97631097,inf,0,0,0,0,0
98638226,inf,0,0,0,0,0
99647061,inf,0,0,0,0,0
100655123,inf,0,0,0,0,0
101668216,inf,0,0,0,0,0
102676352,inf,0,0,0,0,0
103687097,inf,0,0,0,0,0
104698114,inf,0,0,0,0,0
105707512,inf,0,0,0,0,0
106725111,inf,0,0,0,0,0
107736195,inf,0,0,0,0,0
108750116,inf,0,0,0,0,0
109757395,inf,0,0,0,0,0
110765548,inf,0,0,0,0,0
111767116,inf,0,0,0,0,0
112772102,inf,0,0,0,0,0
113780336,inf,0,0,0,0,0
115807496,inf,0,0,0,0,0
116817191,inf,0,0,0,0,0
117832202,inf,0,0,0,0,0
118851840,inf,0,0,0,0,0
119871120,inf,0,0,0,0,0
120878305,inf,0,0,0,0,0
121890233,inf,0,0,0,0,0
122901481,inf,0,0,0,0,0
123909219,inf,0,0,0,0,0
124922094,inf,0,0,0,0,0
125935060,inf,0,0,0,0,0
126946074,inf,0,0,0,0,0
127954060,inf,0,0,0,0,0
128964617,inf,0,0,0,0,0
129976463,inf,0,0,0,0,0
130996870,inf,0,0,0,0,0
132005342,inf,0,0,0,0,0
133016302,inf,0,0,0,0,0
134021153,inf,0,0,0,0,0
135026064,inf,0,0,0,0,0
136032176,inf,0,0,0,0,0
137036963,inf,0,0,0,0,0
138044424,inf,0,0,0,0,0
139052178,inf,0,0,0,0,0
140060762,inf,0,0,0,0,0
141070059,inf,0,0,0,0,0
142084062,inf,0,0,0,0,0
143096190,inf,0,0,0,0,0
144106266,inf,0,0,0,0,0
145115060,inf,0,0,0,0,0
146125405,inf,0,0,0,0,0
147136209,inf,0,0,0,0,0
148147059,inf,0,0,0,0,0
149155064,inf,0,0,0,0,0
150167061,inf,0,0,0,0,0
151179067,inf,0,0,0,0,0
152193148,inf,0,0,0,0,0
153207615,inf,0,0,0,0,0
154220059,inf,0,0,0,0,0
155229166,inf,0,0,0,0,0
156245137,inf,0,0,0,0,0
157255394,inf,0,0,0,0,0
158267162,inf,0,0,0,0,0
159275184,inf,0,0,0,0,0
160284060,inf,0,0,0,0,0
161296193,inf,0,0,0,0,0
162306092,inf,0,0,0,0,0
163313181,inf,0,0,0,0,0
164325147,inf,0,0,0,0,0
165337191,inf,0,0,0,0,0
166349255,inf,0,0,0,0,0
167361211,inf,0,0,0,0,0
168372173,inf,0,0,0,0,0
169388628,inf,0,0,0,0,0
171415102,inf,0,0,0,0,0
172428194,inf,0,0,0,0,0
173434163,inf,0,0,0,0,0
174448060,inf,0,0,0,0,0
175459132,inf,0,0,0,0,0
176473338,inf,0,0,0,0,0
177482162,inf,0,0,0,0,0
177503106,inf,0,0,0,0,1
177988861,inf,0,0,1,0,1
178389204,inf,0,0,0,0,1
178767108,inf,0,0,1,0,1
179272098,inf,0,0,0,1,1
179293191,inf,0,0,0,1,0
179609140,inf,1,0,0,0,0
180616062,inf,1,0,0,0,0
181329407,inf,0,0,1,0,0
182335814,inf,0,0,1,0,0
182376174,inf,0,0,0,1,0
182460070,inf,1,0,0,0,0
