timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
47427799,0.2089585,0.0065834196,0.08791841
182151045,0.2577331,0.008896598,0.08627663
182353813,0.20011719,0.014132372,0.07175196
182554761,0.25485483,0.006706178,0.065012865
182759705,0.17830577,0.007924965,0.06727682
182963176,0.23447691,0.0059474693,0.07161107
