timestamp,load,ram_usage
46682132,0.62734836,0.8498505
47703593,0.7001128,0.84794724
48708020,0.7128146,0.84794724
49710834,0.71699244,0.84821916
50711125,0.7120628,0.84821916
51713375,0.7148504,0.84821916
52715377,0.704245,0.8500544
54723818,0.7073972,0.8500544
55724720,0.71060365,0.8500544
56725390,0.70806843,0.84794724
57728714,0.70246124,0.84794724
58738404,0.7152155,0.84821916
59739385,0.71130604,0.84821916
60741486,0.7124665,0.84821916
61742313,0.7096249,0.8475394
62746430,0.7044616,0.8500544
63747365,0.7108996,0.8500544
64749358,0.7045317,0.8500544
65752129,0.7043736,0.8567156
66753178,0.7107795,0.8546085
67758918,0.7056227,0.8546085
68760184,0.7187239,0.8548804
69763496,0.7137023,0.8548804
72778370,0.70705104,0.8567156
73781911,0.70265186,0.8567156
74783585,0.70817,0.8567156
75784386,0.7013229,0.8546085
76785200,0.70366955,0.8546085
77787006,0.71245956,0.8548804
78788653,0.722672,0.8548804
79789249,0.7229248,0.8548804
80790127,0.712971,0.8567156
81793789,0.7140665,0.8567156
82794705,0.69565666,0.8567156
83797460,0.7076535,0.8567156
84799573,0.7074882,0.8546085
85800732,0.7108237,0.8546085
86801360,0.7070086,0.8546085
87806919,0.7130064,0.8548804
88807183,0.71315247,0.8548804
89809786,0.71339464,0.85420066
90810564,0.71124387,0.8567156
91811127,0.7088995,0.8567156
92812594,0.7063625,0.8567156
93813402,0.7048479,0.8567156
94814284,0.70461357,0.8546085
95816604,0.71215385,0.8546085
96820938,0.7062478,0.8548804
97823021,0.7113186,0.8548804
98824434,0.7152805,0.8548804
99828146,0.71674967,0.8567156
100830778,0.71563506,0.8567156
101831380,0.7155377,0.8567156
102837620,0.7132212,0.8567156
103838680,0.70576406,0.8546085
104840688,0.701886,0.8546085
105841951,0.70357597,0.8548804
106843797,0.7077011,0.8548804
107844431,0.712,0.8548804
108846166,0.710837,0.8567156
109847752,0.7170392,0.8567156
110850636,0.71198994,0.8567156
111851218,0.71845466,0.8567156
112853446,0.71336275,0.8567156
113854444,0.70542765,0.8546085
115862331,0.701471,0.8548804
116864627,0.7076119,0.8548804
117865305,0.71280473,0.85420066
118868635,0.7111863,0.8567156
119869425,0.6998824,0.8567156
120870925,0.7173358,0.8567156
121871543,0.71453017,0.8567156
122875943,0.7158377,0.8546085
123878367,0.71796846,0.8546085
124881629,0.71321434,0.8548804
125882883,0.7118698,0.8548804
126884570,0.7075953,0.8548804
127885252,0.7098,0.8567156
128886185,0.7101867,0.8567156
129888219,0.7049225,0.8567156
130888668,0.70876014,0.8567156
131891518,0.71293056,0.8546085
132892551,0.7169963,0.8546085
133895624,0.71491957,0.8548804
134899622,0.71870685,0.8548804
135901969,0.7111412,0.8548804
136903241,0.709666,0.85420066
137906627,0.7081333,0.8567156
138908741,0.70983684,0.8567156
139909482,0.7058666,0.8567156
140910244,0.706991,0.8567156
141911544,0.7105138,0.8546085
142912516,0.7031727,0.8546085
143913332,0.710487,0.8548804
144916536,0.71776354,0.8548804
145916371,0.71452487,0.85420066
146918998,0.7151362,0.8567156
147921604,0.7149577,0.8567156
148922353,0.7104409,0.8567156
149922167,0.7026513,0.8567156
150923422,0.7047856,0.8546085
151934069,0.7087327,0.8546085
152936700,0.7120775,0.8548804
153936638,0.70943195,0.8548804
154937379,0.7127409,0.8548804
155939893,0.7128962,0.8567156
156942969,0.708438,0.8567156
157944352,0.7164694,0.8567156
158947629,0.7161559,0.8567156
159951528,0.72089493,0.8546085
160952203,0.7179154,0.8546085
161955804,0.71775854,0.8548804
162961781,0.7127253,0.8548804
163962812,0.71084416,0.8548804
164965284,0.70822275,0.85420066
166969493,0.70945334,0.8567156
167976048,0.71276104,0.8567156
168977580,0.70174927,0.8567156
169980346,0.7059571,0.8546085
170984294,0.69393045,0.8546085
171987100,0.7188672,0.8548804
172988325,0.7137182,0.8548804
173990954,0.71391034,0.85420066
174990486,0.7143252,0.8567156
175991163,0.7147341,0.8567156
176992612,0.7122204,0.8567156
177995267,0.69010365,0.8567156
179001522,0.70049417,0.8546085
180002272,0.7090443,0.8546085
181004731,0.70040023,0.8548804
182005196,0.7083644,0.8548804
183009562,0.75585353,0.8548804
