timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
32308276711,32767,32767,32767,32767,32767,32767,32767
32308280670,32767,32767,32767,32767,32767,-48,-240
32308284670,32767,32767,32767,32767,-66,32767,32767
32308288670,32767,32767,32767,32767,32767,-32,32767
32308292670,32767,32767,32767,32767,-46,32767,-239
32308296670,32767,32767,32767,32767,32767,32767,-202
32308299907,32767,32767,32767,32767,32767,-41,32767
32308303870,32767,32767,32767,32767,-47,32767,32767
32308307870,32767,32767,32767,32767,32767,32767,-214
32308311870,32767,32767,32767,32767,32767,-64,32767
32308315877,32767,32767,32767,32767,32767,32767,32767
32308319870,32767,32767,32767,32767,32767,-40,32767
32308323870,32767,32767,32767,32767,32767,32767,-255
32308327870,32767,32767,32767,32767,-62,32767,-213
32308331869,32767,32767,32767,32767,32767,-72,32767
32308335900,32767,32767,32767,32767,32767,32767,32767
32308339870,32767,32767,32767,32767,-68,-40,32767
32308343877,32767,32767,32767,32767,32767,32767,-270
32308347869,32767,32767,32767,32767,32767,32767,32767
32308351869,32767,32767,32767,32767,-69,-72,-253
32308355888,32767,32767,32767,32767,32767,32767,32767
32308359870,32767,32767,32767,32767,32767,-40,-230
32308363892,32767,32767,32767,32767,32767,32767,32767
32308367870,32767,32767,32767,32767,32767,32767,-210
32308371870,32767,32767,32767,32767,-58,-72,32767
32308375879,32767,32767,32767,32767,32767,32767,32767
32308379869,32767,32767,32767,32767,32767,-64,-229
32308383908,32767,32767,32767,32767,-68,32767,32767
32308387870,32767,32767,32767,32767,32767,-40,-214
32308391874,32767,32767,32767,32767,32767,32767,32767
32308395919,32767,32767,32767,32767,-72,32767,32767
32308399870,32767,32767,32767,32767,32767,-64,32767
32308403886,32767,32767,32767,32767,32767,32767,-273
32308407920,32767,32767,32767,32767,32767,-41,32767
32308411870,32767,32767,32767,32767,32767,32767,-250
32308415892,32767,32767,32767,32767,-58,32767,32767
32308419870,32767,32767,32767,32767,32767,-64,32767
32308423876,32767,32767,32767,32767,32767,32767,-263
32308427881,32767,32767,32767,32767,-67,-40,32767
32308431870,32767,32767,32767,32767,32767,32767,-252
32308435898,32767,32767,32767,32767,32767,32767,32767
32308439870,32767,32767,32767,32767,-58,-72,32767
32308443876,32767,32767,32767,32767,32767,32767,-272
32308447883,32767,32767,32767,32767,32767,-40,-213
32308451870,32767,32767,32767,32767,32767,32767,32767
32308455870,32767,32767,32767,32767,32767,-32,32767
32308459870,32767,32767,32767,32767,-57,32767,-230
32308463884,32767,32767,32767,32767,32767,32767,32767
32308467870,32767,32767,32767,32767,32767,-40,32767
32308471876,32767,32767,32767,32767,-67,32767,-250
