timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
32308303870,0,0.0,0.0,0.4507417,0.37772018,-0.035686865,0.40435395,0.40920234,0.07055831,-0.00030053256,0.00080500514,0.00041397213,0.00049461436,-0.0027771294,-0.005445751,0.0009939618,0.011213632,0.0118667465,-0.015778143,-3.0670853,0.0,0.1,-0.00041397213,0.005607755,0.003977414,0.026481066,0.018858487,inf,inf,inf,inf,1,1,1,1,2,3,2,5,0,0,0
32308407920,0,0.0,0.0,0.45050055,0.37762007,-0.035791185,0.40435395,0.40920234,0.07055831,-0.00020044527,0.0014710352,-3.1513613e-05,-6.692158e-05,-0.0027771294,-0.005445751,0.0009939618,-0.009031771,0.00059905363,0.013693975,-3.0670283,0.0,0.1,3.1513613e-05,0.005528186,0.003921203,0.026698062,0.019013364,inf,inf,inf,inf,1,1,1,1,2,3,2,5,0,0,0
32308503907,0,0.0,0.0,0.450309,0.37756395,-0.036007136,0.40435395,0.40920234,0.07055831,-0.00059681357,0.0014103781,-0.0015565421,-0.0016765323,-0.0027771294,-0.005445751,0.0009939618,0.011445585,0.0030813594,0.032072917,-3.0670369,0.0,0.1,0.0015565421,0.005374984,0.003812332,0.02644348,0.018838733,inf,inf,inf,inf,1,1,1,1,2,3,2,5,0,0,0
32308607870,0,0.0,0.0,0.45015025,0.3775191,-0.03631722,0.40435395,0.40920234,0.07055831,-0.0006462977,0.0008793129,-0.0018738143,-0.0020542445,-0.0027771294,-0.005445751,0.0009939618,0.22487763,-0.2446962,-0.21296744,-3.0659332,0.0,0.1,0.0018738143,0.005469428,0.003880324,0.026752112,0.01906137,inf,inf,inf,inf,1,1,1,1,2,3,2,5,0,0,0
32308711070,0,0.0,0.0,0.45008922,0.37762067,-0.03656686,0.40435395,0.40920234,0.07055831,-0.0004070726,0.003013893,-0.0018986947,-0.0020679669,-0.0027771294,-0.005445751,0.0009939618,-0.25847986,-0.10371269,0.02063525,-3.0676694,0.0,0.10018019,0.0018986947,0.005159204,0.0036589475,0.02589118,0.01843919,inf,inf,inf,inf,1,1,1,1,2,3,2,5,0,0,0
32308815070,0,0.0,0.0,0.45002347,0.37763843,-0.03680917,0.40435395,0.40920234,0.07055831,8.161951e-05,0.003433053,-0.0023333882,-0.002428242,-0.0027771294,-0.005445751,0.0009939618,0.03181841,0.017206544,-0.07705134,-3.066845,0.0,0.10043136,0.0023333882,0.005194072,0.0036837277,0.025891995,0.018440677,inf,inf,inf,inf,1,1,1,1,2,3,2,5,0,0,0
32308919075,0,0.0,0.0,0.44998512,0.3777009,-0.036959462,0.40435395,0.40920234,0.07055831,0.00047853857,0.00055798894,-0.0014102109,-0.0014044888,-0.0027771294,-0.005445751,0.0009939618,0.21281555,-0.044572175,0.09446517,-3.0660677,0.0,0.10056906,0.0014102109,0.0052817897,0.003746771,0.026162712,0.018642342,inf,inf,inf,inf,1,1,1,1,2,3,2,5,0,0,0
32309015116,0,0.0,0.0,0.4500128,0.37779003,-0.037026804,0.40435395,0.40920234,0.07055831,-0.00054366403,0.0034230733,-0.0020481392,-0.0019382417,-0.0027771294,-0.005445751,0.0009939618,0.010778361,0.4092814,-0.0153022185,-3.067189,0.0,0.10058579,0.0020481392,0.0052016275,0.003689638,0.0259386,0.018478747,inf,inf,inf,inf,1,1,1,1,2,3,2,5,0,0,0
32309119075,0,0.0,0.0,0.4500345,0.37759978,-0.037096735,0.40435395,0.40920234,0.07055831,-4.0166855e-05,0.0014251405,-0.0028300697,-0.0026013847,-0.0027771294,-0.005445751,0.0009939618,-0.040124886,-0.025986932,-0.17572239,-3.0669742,0.0,0.10070522,0.0028300697,0.0052937604,0.0037555008,0.026187515,0.018658156,inf,inf,inf,inf,1,1,1,1,2,3,2,5,0,0,0
32309222271,0,0.0,0.0,0.4501061,0.3775761,-0.037086435,0.40435395,0.40920234,0.07055831,0.0018604357,0.0027608976,-0.002485454,-0.002151728,-0.0027771294,-0.005445751,0.0009939618,0.035906024,0.63280535,-0.78820133,-3.0669076,0.0,0.10067076,0.002485454,0.005351724,0.0037967365,0.026286777,0.018727092,inf,inf,inf,inf,1,1,1,1,2,3,2,5,0,0,0
