timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
32428139282,0.08227782,0.005823505,0.12867266
32428339323,0.4274802,0.015581229,0.14322057
32428543901,0.21541275,0.0100243585,0.13683616
32428746750,0.15816201,0.0033576437,0.13197018
32428946663,0.1580143,0.0036098,0.13287246
