timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
32325611261,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,1.3007076e-21,1.1831107e-22,nan
32325631556,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,1.8957907e-22,1.3966637e-23,nan
32325831302,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,1.8096919e-25,1.8617404e-26,nan
32326031418,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,-6.674392e-29,-5.5815846e-30,nan
32326231768,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,-1.2054461e-32,-1.5347397e-33,nan
32326431943,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,3.8769514e-35,3.701713e-36,nan
32326632140,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,-2.8725988e-38,-2.58031e-39,nan
32326832367,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,8.654e-42,6.84e-43,nan
32327053148,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,0.00043246913,-0.0045138397,nan
32327252918,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,0.014960506,-0.15614831,nan
32327452928,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,0.015348203,-0.16019486,nan
32327653187,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,0.005185419,-0.054122135,nan
32327853342,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,0.0024517458,-0.025589775,nan
32328053965,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,0.0063520833,-0.066299036,nan
32328254055,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,0.0076349764,-0.07968907,nan
32328473952,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,0.0048879115,-0.08466579,nan
32328674343,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,-0.02423597,-0.09915197,nan
32328874538,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,-0.024687275,-0.10037465,nan
32329074532,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,0.0007944183,-0.059378527,nan
32329274727,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,2.686232e-05,-0.00025751887,nan
32329474868,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,-1.7674129e-08,1.8615496e-07,nan
32329675449,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,4.0513014e-12,-5.342718e-11,nan
32329875604,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,3.946138e-15,-3.2177725e-14,nan
32330095520,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,-0.022676986,0.09273321,nan
32330295754,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,-0.087248355,0.07951585,nan
32330496124,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,-0.07479687,0.03603004,nan
32330696246,nan,nan,nan,-3.0460746,0.0,nan,nan,-0.7028108,nan,nan,nan,nan,nan,nan,0.0029130431,8.706373e-05,nan
