timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
36878515,32767,32767,32767,32767,32767,-65,-23
36882477,32767,32767,32767,32767,-63,32767,32767
36886471,32767,32767,32767,32767,32767,-40,-6
36890478,32767,32767,32767,32767,32767,32767,32767
36894472,32767,32767,32767,32767,-69,32767,-4
36898470,32767,32767,32767,32767,32767,-72,32767
36902489,32767,32767,32767,32767,-53,32767,32767
36906470,32767,32767,32767,32767,32767,-40,32767
36910482,32767,32767,32767,32767,32767,32767,-27
36914475,32767,32767,32767,32767,32767,32767,32767
36918470,32767,32767,32767,32767,32767,-72,-7
36922485,32767,32767,32767,32767,-44,32767,32767
36926469,32767,32767,32767,32767,32767,-40,-21
36930476,32767,32767,32767,32767,32767,32767,32767
36934499,32767,32767,32767,32767,-54,32767,32767
36938470,32767,32767,32767,32767,32767,-72,-28
36942470,32767,32767,32767,32767,32767,32767,32767
36946469,32767,32767,32767,32767,-66,32767,-4
36950485,32767,32767,32767,32767,32767,32767,32767
36954485,32767,32767,32767,32767,32767,-40,32767
36958469,32767,32767,32767,32767,32767,32767,-14
36962470,32767,32767,32767,32767,32767,32767,32767
36966470,32767,32767,32767,32767,-63,-64,-18
36970486,32767,32767,32767,32767,32767,32767,32767
36974470,32767,32767,32767,32767,32767,-40,32767
36978470,32767,32767,32767,32767,-59,32767,-14
36982470,32767,32767,32767,32767,32767,32767,32767
36986469,32767,32767,32767,32767,32767,-64,-13
36990477,32767,32767,32767,32767,-69,32767,32767
36994470,32767,32767,32767,32767,32767,-40,32767
36998469,32767,32767,32767,32767,32767,32767,-22
37002469,32767,32767,32767,32767,32767,32767,32767
37006470,32767,32767,32767,32767,32767,-72,-10
37010526,32767,32767,32767,32767,-55,32767,32767
37014481,32767,32767,32767,32767,32767,-39,32767
37018510,32767,32767,32767,32767,32767,32767,-23
37022470,32767,32767,32767,32767,-63,32767,32767
37030487,32767,32767,32767,32767,32767,32767,32767
37034470,32767,32767,32767,32767,-43,-40,32767
37038517,32767,32767,32767,32767,32767,32767,-24
37042470,32767,32767,32767,32767,32767,32767,32767
37046470,32767,32767,32767,32767,32767,-72,32767
37050519,32767,32767,32767,32767,32767,32767,-15
37054469,32767,32767,32767,32767,32767,-64,32767
37058485,32767,32767,32767,32767,-55,32767,32767
37062469,32767,32767,32767,32767,32767,-40,-20
37066469,32767,32767,32767,32767,-44,32767,-25
37070494,32767,32767,32767,32767,32767,32767,32767
37074470,32767,32767,32767,32767,32767,-64,32767
37078501,32767,32767,32767,32767,-55,32767,-23
37082484,32767,32767,32767,32767,32767,-40,32767
37086470,32767,32767,32767,32767,32767,32767,32767
37090469,32767,32767,32767,32767,32767,32767,-29
37094473,32767,32767,32767,32767,32767,-56,32767
37098489,32767,32767,32767,32767,32767,32767,-27
37102478,32767,32767,32767,32767,-69,-40,32767
37106470,32767,32767,32767,32767,32767,32767,-18
37110470,32767,32767,32767,32767,-53,32767,32767
37114470,32767,32767,32767,32767,32767,-72,-11
37118480,32767,32767,32767,32767,32767,32767,32767
37122478,32767,32767,32767,32767,-63,-40,32767
37126470,32767,32767,32767,32767,32767,32767,32767
37130470,32767,32767,32767,32767,32767,-32,-14
37134470,32767,32767,32767,32767,32767,32767,32767
37138479,32767,32767,32767,32767,32767,32767,-23
37142470,32767,32767,32767,32767,-54,32767,32767
37146476,32767,32767,32767,32767,32767,32767,-27
37150470,32767,32767,32767,32767,32767,-40,32767
37154470,32767,32767,32767,32767,-58,32767,32767
37158472,32767,32767,32767,32767,32767,32767,-26
37162470,32767,32767,32767,32767,32767,-64,32767
37166524,32767,32767,32767,32767,-69,32767,32767
37170470,32767,32767,32767,32767,32767,-39,-23
37174470,32767,32767,32767,32767,32767,32767,32767
37178479,32767,32767,32767,32767,32767,32767,-27
37182470,32767,32767,32767,32767,32767,-64,32767
37186479,32767,32767,32767,32767,-64,32767,-25
37190469,32767,32767,32767,32767,32767,-40,32767
37194470,32767,32767,32767,32767,-43,32767,32767
37198520,32767,32767,32767,32767,32767,32767,-24
37202470,32767,32767,32767,32767,32767,-72,32767
37206521,32767,32767,32767,32767,-55,32767,32767
37210470,32767,32767,32767,32767,32767,-39,-23
37214470,32767,32767,32767,32767,32767,32767,-6
37218531,32767,32767,32767,32767,32767,32767,32767
37222470,32767,32767,32767,32767,32767,-72,32767
37226484,32767,32767,32767,32767,32767,32767,-20
37230470,32767,32767,32767,32767,-64,-40,32767
37234470,32767,32767,32767,32767,32767,32767,32767
37238470,32767,32767,32767,32767,-44,32767,-4
37242470,32767,32767,32767,32767,32767,-72,32767
37246500,32767,32767,32767,32767,32767,32767,-15
37250484,32767,32767,32767,32767,-54,-64,32767
37254486,32767,32767,32767,32767,32767,32767,32767
37258473,32767,32767,32767,32767,32767,-40,-27
37262470,32767,32767,32767,32767,32767,32767,32767
