timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
36906470,0.0010340064,0.0028557512,-0.0014237271,0.02392346,0.011094818,0.020003282,0.9994522,0.55337054,0.011122596,0.017379208,0.83267957,3
36938470,0.0011042492,-0.00013786409,0.0015534466,0.023919929,0.0111017,0.020049416,0.99945116,0.55337054,0.011122596,0.017379208,0.83267957,3
36970486,2.1364875e-05,-0.0007894269,0.00082574977,0.023917474,0.01113322,0.020117857,0.99944955,0.55337054,0.011122596,0.017379208,0.83267957,3
37002469,-0.00054001657,0.0021106694,-0.00053125806,0.023919007,0.011126622,0.020166,0.9994486,0.55337054,0.011122596,0.017379208,0.83267957,3
37034470,0.0003151218,0.000509576,-0.00045021228,0.023923311,0.011129321,0.020207314,0.99944764,0.55337054,0.011122596,0.017379208,0.83267957,3
37066469,-0.0012871452,-0.0006918977,-8.441302e-05,0.023911152,0.011146995,0.020252882,0.9994468,0.55337054,0.011122596,0.017379208,0.83267957,3
37098489,0.0003593018,7.416292e-05,0.0014605519,0.023907708,0.011155686,0.020307645,0.9994457,0.55337054,0.011122596,0.017379208,0.83267957,3
37126470,-0.0013703518,0.00018989877,0.00013348213,0.023909312,0.011170195,0.020348083,0.9994446,0.55337054,0.011122596,0.017379208,0.83267957,3
37158472,0.0028341508,0.0025371986,-0.0018736892,0.023895252,0.011182626,0.020397227,0.9994438,0.55337054,0.011122596,0.017379208,0.83267957,3
37190469,0.0010510064,-0.0017231049,-0.0009017563,0.023896948,0.011200226,0.020453071,0.9994425,0.55337054,0.011122596,0.017379208,0.83267957,3
37222470,0.0006394374,-0.0003329813,-0.0012110622,0.023894312,0.011205509,0.020501481,0.9994415,0.55337054,0.011122596,0.017379208,0.83267957,3
37254486,-0.01683012,-0.006573956,-0.00044768667,0.02386633,0.0112550855,0.020522121,0.9994412,0.55337054,0.011122596,0.017379208,0.83267957,3
37286497,0.00067575235,0.026828252,-0.024749668,0.02405194,0.011223403,0.020645587,0.9994346,0.55337054,0.011122596,0.017379208,0.83267957,3
37318470,0.035746086,0.087569624,-0.0053050737,0.024290927,0.011207281,0.020866217,0.99942434,0.55337054,0.011122596,0.017379208,0.83267957,3
37350470,-0.03497794,0.05863006,0.025047483,0.02386116,0.011259029,0.02072022,0.99943715,0.55337054,0.011122596,0.017379208,0.83267957,3
37378470,0.011917187,-0.005508019,0.009606855,0.023598636,0.011267496,0.020530364,0.99944717,0.55337054,0.011122596,0.017379208,0.83267957,3
37410475,0.04842785,-0.017443003,-0.024941126,0.023836914,0.011308257,0.0208246,0.99943495,0.55337054,0.011122596,0.017379208,0.83267957,3
37441726,0.018157683,-0.02509054,-0.01511211,0.024227036,0.01131975,0.021166222,0.9994183,0.55337054,0.011122596,0.017379208,0.83267957,3
37473670,-0.01813709,0.010553453,0.022034254,0.024176702,0.011292917,0.020961538,0.99942416,0.55337054,0.011122596,0.017379208,0.83267957,3
37505682,0.0061113695,-0.016216502,0.020540517,0.023772176,0.011310506,0.020871513,0.9994355,0.55337054,0.011122596,0.017379208,0.83267957,3
37537670,-0.00074306043,-0.011873311,-0.019982368,0.023821458,0.011294423,0.021041298,0.999431,0.55337054,0.011122596,0.017379208,0.83267957,3
37569701,0.0115610575,-0.00058056606,-0.013251185,0.024158614,0.011323793,0.021310756,0.9994168,0.55337054,0.011122596,0.017379208,0.83267957,3
37601670,-0.030910656,-0.00031457067,0.016798036,0.024108395,0.011338672,0.021226903,0.9994196,0.55337054,0.011122596,0.017379208,0.83267957,3
37633670,-0.02945561,0.0043396847,0.015524808,0.02382117,0.011333879,0.021017835,0.9994311,0.55337054,0.011122596,0.017379208,0.83267957,3
37665709,0.024823086,-0.0006159487,-0.01374724,0.023818953,0.011333878,0.02115923,0.99942815,0.55337054,0.011122596,0.017379208,0.83267957,3
37697670,0.0036079888,0.0024487316,-0.00829411,0.024027916,0.011331339,0.02142942,0.9994174,0.55337054,0.011122596,0.017379208,0.83267957,3
37729674,1.6968355e-05,-0.014098768,0.0055490453,0.024055887,0.011262844,0.021438792,0.9994173,0.55337054,0.011122596,0.017379208,0.83267957,3
37761670,0.028306657,-0.014845298,0.0064728684,0.023994597,0.011214094,0.021394592,0.9994202,0.55337054,0.011122596,0.017379208,0.83267957,3
37793676,0.036742736,-0.003154208,-0.03254022,0.024138948,0.01112082,0.021530954,0.99941486,0.55337054,0.011122596,0.017379208,0.83267957,3
37825676,0.07297224,1.798055e-05,-0.029550115,0.024886526,0.010796994,0.022324275,0.99938273,0.55337054,0.011122596,0.017379208,0.83267957,3
37857669,0.007938735,0.049698405,0.08399273,0.024132485,0.010238465,0.022383723,0.99940574,0.55337054,0.011122596,0.017379208,0.83267957,3
37893670,-0.16645212,0.04101865,0.025521692,0.023133488,0.009757618,0.021107147,0.9994619,0.55337054,0.011122596,0.017379208,0.83267957,3
37921676,-0.102656655,0.041906223,-0.05160103,0.023504585,0.009602044,0.021564068,0.9994451,0.55337054,0.011122596,0.017379208,0.83267957,3
37953693,0.14633477,0.09895782,-0.075242594,0.024627259,0.009369748,0.022619238,0.9993969,0.55337054,0.011122596,0.017379208,0.83267957,3
37985700,-0.06786897,0.042643033,0.04427115,0.024632936,0.009314112,0.02223674,0.99940586,0.55337054,0.011122596,0.017379208,0.83267957,3
38017670,0.06706617,0.014683508,0.05586436,0.023593845,0.009168677,0.022037752,0.9994367,0.55337054,0.011122596,0.017379208,0.83267957,3
38049690,-0.092678785,-0.017458146,-0.050775826,0.023491343,0.009316068,0.02179873,0.99944293,0.55337054,0.011122596,0.017379208,0.83267957,3
38081670,0.025958117,0.014535041,-0.048618715,0.02435914,0.009357696,0.022447664,0.9994075,0.55337054,0.011122596,0.017379208,0.83267957,3
38113701,0.033306476,0.03126892,0.026202654,0.02457229,0.009135728,0.022683617,0.99939895,0.55337054,0.011122596,0.017379208,0.83267957,3
38145671,0.041671313,0.010616801,0.044748228,0.023903392,0.0090198545,0.022212263,0.9994268,0.55337054,0.011122596,0.017379208,0.83267957,3
38177697,-0.034310993,-0.12792325,0.003100092,0.023532854,0.009253924,0.02208851,0.99943626,0.55337054,0.011122596,0.017379208,0.83267957,3
38209676,0.079032905,-0.04763066,-0.05033342,0.02405943,0.009315699,0.02268064,0.99940985,0.55337054,0.011122596,0.017379208,0.83267957,3
38241705,-0.078749046,0.12115317,-0.012219622,0.024489895,0.009034304,0.022710493,0.99940133,0.55337054,0.011122596,0.017379208,0.83267957,3
38273694,-0.124357365,-0.025882717,0.059813928,0.024042036,0.008990019,0.022425788,0.99941903,0.55337054,0.011122596,0.017379208,0.83267957,3
38305670,0.12072543,-0.028700717,0.0037383304,0.023642018,0.009135251,0.022578085,0.9994238,0.55337054,0.011122596,0.017379208,0.83267957,3
38336882,-0.07271131,-0.037703462,-0.038068272,0.02395153,0.009200656,0.022644516,0.9994143,0.55337054,0.011122596,0.017379208,0.83267957,3
38368869,0.03268008,-0.0047580153,0.0030221029,0.024301432,0.009255925,0.023142034,0.999394,0.55337054,0.011122596,0.017379208,0.83267957,3
38400870,0.035339534,0.10138752,0.015387964,0.024158025,0.008969555,0.023096632,0.9994011,0.55337054,0.011122596,0.017379208,0.83267957,3
38432916,-0.004451901,-0.12110668,0.031358637,0.023777347,0.009106335,0.02272224,0.9994176,0.55337054,0.011122596,0.017379208,0.83267957,3
38464876,-0.05234803,-0.045775857,-0.0287217,0.023893606,0.009150231,0.023013566,0.99940777,0.55337054,0.011122596,0.017379208,0.83267957,3
38496882,0.042285763,0.059381638,-0.036001943,0.024289828,0.009176031,0.02328151,0.99939173,0.55337054,0.011122596,0.017379208,0.83267957,3
38528878,-0.0321559,-0.02741975,0.034612127,0.024150226,0.009184523,0.023256272,0.9993956,0.55337054,0.011122596,0.017379208,0.83267957,3
38560880,-0.06702216,0.0018219404,0.032346826,0.023789452,0.008918991,0.02307527,0.99941087,0.55337054,0.011122596,0.017379208,0.83267957,3
38592891,0.1549259,0.095004864,-0.040038332,0.02387444,0.008891792,0.023347499,0.99940276,0.55337054,0.011122596,0.017379208,0.83267957,3
38624904,-0.10189418,-0.16488414,-0.015533746,0.0241757,0.009256037,0.023399308,0.999391,0.55337054,0.011122596,0.017379208,0.83267957,3
38656876,-0.045500092,-0.07118973,0.03734462,0.024201589,0.009211541,0.023522982,0.9993879,0.55337054,0.011122596,0.017379208,0.83267957,3
38688870,0.10529182,0.20691754,0.00822508,0.023934968,0.008801012,0.023535263,0.99939775,0.55337054,0.011122596,0.017379208,0.83267957,3
38720870,-0.052069083,-0.14357242,0.013666214,0.023796028,0.009061179,0.02340086,0.9994019,0.55337054,0.011122596,0.017379208,0.83267957,3
38752900,-0.06809377,-0.0991106,-0.024388704,0.024103958,0.009101437,0.023676176,0.9993877,0.55337054,0.011122596,0.017379208,0.83267957,3
38784878,0.00024526325,0.12323172,-0.015153224,0.024273263,0.009013939,0.023759557,0.9993823,0.55337054,0.011122596,0.017379208,0.83267957,3
38816870,-0.042568535,0.07937249,0.020955509,0.023993274,0.009002917,0.023653911,0.9993917,0.55337054,0.011122596,0.017379208,0.83267957,3
38844870,0.08274258,0.16863056,-0.0050855963,0.0238557,0.00884109,0.023688678,0.99939567,0.55337054,0.011122596,0.017379208,0.83267957,3
38876870,-0.015531393,-0.15180574,0.012556243,0.02394463,0.009146611,0.02375981,0.9993891,0.55337054,0.011122596,0.017379208,0.83267957,3
38908870,0.025528878,-0.025590504,-0.022710532,0.024182895,0.009150423,0.024097236,0.9993752,0.55337054,0.011122596,0.017379208,0.83267957,3
38940876,-0.07680093,-0.0095461765,0.00093829917,0.024095923,0.009494413,0.023803584,0.9993812,0.55337054,0.011122596,0.017379208,0.83267957,3
38972870,0.043955125,-0.034985527,0.0075354218,0.023848766,0.00964307,0.02379791,0.99938583,0.55337054,0.011122596,0.017379208,0.83267957,3
39004870,0.07463042,-0.18616827,0.0025169798,0.023882294,0.009857512,0.023875322,0.999381,0.55337054,0.011122596,0.017379208,0.83267957,3
39036892,0.028469188,-0.07654418,0.0056412076,0.024091767,0.009836626,0.023986345,0.99937356,0.55337054,0.011122596,0.017379208,0.83267957,3
39068877,0.041290056,-0.03601932,0.015763007,0.0240501,0.009974737,0.02406254,0.99937135,0.55337054,0.011122596,0.017379208,0.83267957,3
39096883,-0.08568208,-0.09330378,0.02285281,0.0239043,0.010034725,0.023764912,0.9993814,0.55337054,0.011122596,0.017379208,0.83267957,3
39128870,-0.100310884,-0.03865501,-0.0135949375,0.023890251,0.009984377,0.023876285,0.99937963,0.55337054,0.011122596,0.017379208,0.83267957,3
39160870,0.0008476713,-0.060871888,-0.006683828,0.02398415,0.010188552,0.02420983,0.9993673,0.55337054,0.011122596,0.017379208,0.83267957,3
39192870,0.059677854,0.048712835,-0.006552477,0.024072228,0.010193257,0.024171969,0.99936604,0.55337054,0.011122596,0.017379208,0.83267957,3
39224876,-0.040452793,-0.031878375,0.0164349,0.02394179,0.0103005385,0.0240443,0.9993712,0.55337054,0.011122596,0.017379208,0.83267957,3
39256102,0.002420881,-0.09429644,0.013357954,0.023841012,0.010452318,0.02411837,0.99937016,0.55337054,0.011122596,0.017379208,0.83267957,3
39288070,0.0058147092,-0.037278313,-0.010265501,0.023973418,0.010562788,0.024302768,0.9993614,0.55337054,0.011122596,0.017379208,0.83267957,3
39320081,0.028864753,0.02140842,-0.007356807,0.024058364,0.010617598,0.024494585,0.99935406,0.55337054,0.011122596,0.017379208,0.83267957,3
39352089,0.025246233,-0.02235762,0.00839464,0.02398009,0.010648602,0.024424909,0.9993573,0.55337054,0.011122596,0.017379208,0.83267957,3
39383311,-0.01258642,0.017447159,0.006326531,0.023913827,0.01063534,0.02437218,0.9993604,0.55337054,0.011122596,0.017379208,0.83267957,3
39412077,0.012580971,-0.01095966,-0.0075319884,0.023933113,0.010766188,0.024495175,0.99935544,0.55337054,0.011122596,0.017379208,0.83267957,3
39444070,-0.002120254,-0.008958309,-0.0051752734,0.024006078,0.010702473,0.024628088,0.9993512,0.55337054,0.011122596,0.017379208,0.83267957,3
39476069,0.013888092,0.04351573,-0.0024720326,0.024036111,0.010725041,0.024706298,0.9993483,0.55337054,0.011122596,0.017379208,0.83267957,3
39508083,-0.01944208,0.003290354,-0.0027092034,0.0239801,0.010866104,0.024638839,0.9993498,0.55337054,0.011122596,0.017379208,0.83267957,3
39540112,0.026586398,0.017305437,-0.004349598,0.02395058,0.010817889,0.024801565,0.9993469,0.55337054,0.011122596,0.017379208,0.83267957,3
39572109,-0.009739995,0.006899706,-0.0022350112,0.024023527,0.01092288,0.024857188,0.9993426,0.55337054,0.011122596,0.017379208,0.83267957,3
39604096,-0.019561153,-0.005255546,0.0017369584,0.024022955,0.010956211,0.02495029,0.99934,0.55337054,0.011122596,0.017379208,0.83267957,3
39636101,-0.0014028169,-0.025534734,0.0077942125,0.023989523,0.011012169,0.024946652,0.9993403,0.55337054,0.011122596,0.017379208,0.83267957,3
39668078,-0.0049310545,-0.011054732,-0.0068969782,0.023981929,0.011076655,0.024996627,0.9993385,0.55337054,0.011122596,0.017379208,0.83267957,3
39700070,0.026281916,0.015457082,-0.0032929166,0.024044072,0.01105898,0.025139194,0.99933356,0.55337054,0.011122596,0.017379208,0.83267957,3
39732085,0.0033519804,0.0035856117,-0.0016882687,0.024079353,0.0111304745,0.025189033,0.99933076,0.55337054,0.011122596,0.017379208,0.83267957,3
39764093,-0.013479322,0.019002259,0.0048978664,0.024021665,0.011126347,0.02516723,0.9993327,0.55337054,0.011122596,0.017379208,0.83267957,3
39796112,-0.010078383,0.035271324,-0.00199856,0.02402897,0.011188681,0.025199747,0.999331,0.55337054,0.011122596,0.017379208,0.83267957,3
39828070,0.010601408,-0.007164557,-0.00010521999,0.02404901,0.011270352,0.025305398,0.99932694,0.55337054,0.011122596,0.017379208,0.83267957,3
