timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_ga
36568013,0.17200044,0.002238335,0.09166396
38861815,0.18835771,0.0034063347,0.09160175
39067031,0.1497135,0.0021734333,0.090084195
39270751,0.18630758,0.004595602,0.0895167
39470098,0.1678567,0.0029774974,0.09474491
39672858,0.17544152,0.0013657457,0.08882128
