timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
36814578,36814476,-0.45129836,0.43460885,-0.002335047,0.08,0.0,0.0,0.0,-1.0
36914564,36914475,-0.45163047,0.43438804,-0.0022887327,0.08,0.0,0.0,0.0,-1.0
37014570,37014481,-0.45607358,0.43074757,-0.0024590457,0.08,0.0,0.0,0.0,-1.0
37118553,37118480,-0.06692435,0.0822017,-0.0007377935,0.08,0.0,0.0,0.0,-1.0
37218614,37218531,-0.04165368,0.02181194,-0.00030939045,0.08,0.0,0.0,0.0,-1.0
37322542,37322470,-0.047767296,0.0021844914,0.000441283,0.08,0.0,0.0,0.0,-1.0
37422648,37422493,-0.045465216,0.02693801,0.0053664763,0.08,0.0,0.0,0.0,-1.0
37521759,37521674,-0.042981584,0.022247437,-0.0019661214,0.08,0.0,0.0,0.0,-1.0
37625763,37625670,0.0044955006,0.035240714,-0.0046864254,0.08,0.0,0.0,0.0,-1.0
37725766,37725676,0.43729743,0.3644715,-0.007490164,0.08,0.0,0.0,0.0,-1.0
37829761,37829672,0.38556167,0.43230355,-0.0008073345,0.08,0.0,0.0,0.0,-1.0
37929759,37929670,0.3384052,0.42873508,0.0045469427,0.08,0.0,0.0,0.0,-1.0
38029805,38029713,0.3602676,0.44750676,-0.016234586,0.08,0.0,0.0,0.0,-1.0
38133796,38133703,0.37684304,0.44148114,-0.015421594,0.08,0.0,0.0,0.0,-1.0
38233786,38233670,0.38677722,0.45183548,-0.0018963445,0.08,0.0,0.0,0.0,-1.0
38336960,38336882,0.37385926,0.44976658,-0.002200308,0.08,0.0,0.0,0.0,-1.0
38436988,38436875,0.3515752,0.45277613,-0.012105375,0.08,0.0,0.0,0.0,-1.0
38536983,38536870,0.38354892,0.4151009,-0.013480442,0.08,0.0,0.0,0.0,-1.0
38640977,38640902,0.3709402,0.410842,-0.007075881,0.08,0.0,0.0,0.0,-1.0
38740942,38740870,0.35826987,0.39074382,-0.0044369544,0.08,0.0,0.0,0.0,-1.0
38844960,38844870,0.3740844,0.41753763,-0.00961301,0.08,0.0,0.0,0.0,-1.0
38944959,38944870,-0.037189845,-0.030010855,-0.69924515,-0.0,0.0,0.0,0.0,-1.0
39044999,39044870,-0.05383727,-0.018980483,-0.6974362,-0.0,0.0,0.0,0.0,-1.0
39148979,39148880,-0.0721583,-0.020732023,-0.6974606,-0.0,0.0,0.0,0.0,-1.0
39248942,39248870,-0.05165921,0.00027277032,-0.698928,-0.0,0.0,0.0,0.0,-1.0
39352185,39352089,-0.047268685,-0.0127499,-0.6999599,-0.0,0.0,0.0,0.0,-1.0
39452200,39452076,-0.0536668,-0.011781968,-0.69716114,-0.0,0.0,0.0,0.0,-1.0
39552192,39552080,-0.060267292,-0.018465964,-0.6977101,-0.0,0.0,0.0,0.0,-1.0
39656181,39656092,-0.0462474,-0.015301553,-0.69872373,-0.0,0.0,0.0,0.0,-1.0
39756207,39756126,-0.05318745,-0.016917922,-0.698962,-0.0,0.0,0.0,0.0,-1.0
