timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
82548078,-0.00016829473,-0.0036270581,-0.0033385262,4008,0,0.020194976,0.0016837785,-9.663224,4008
82628069,0.0016571099,-0.000128326,-0.0019584876,3988,0,0.02884202,-0.004812048,-9.695503,3988
82632069,-0.0020623056,-7.447312e-07,-0.002685538,4000,0,0.049523752,0.008474744,-9.682989,4000
82635299,-0.0024551998,-0.0023421887,-0.0009114061,3230,0,0.03734384,0.022468628,-9.681985,3230
82639277,-0.00069636735,-0.0017181042,-0.0032179265,3978,0,0.029170992,0.008624387,-9.708172,3978
82644104,-6.19836e-05,-0.0040431023,-0.004590953,4827,0,0.018630005,0.013141868,-9.686525,4827
82648071,0.00034190528,0.0014121624,-0.005238627,3967,0,0.02350599,0.013633373,-9.668271,3967
82652072,-0.0004994846,-0.0018041085,-0.004179852,4001,0,0.03158465,0.016692776,-9.704305,4001
82656085,-0.0015683321,-0.0018166791,-0.0040555065,4013,0,0.036171235,0.0015448224,-9.718237,4013
82660080,-0.0035661736,-0.0011869457,-0.0023252845,3995,0,0.014173227,0.0066385493,-9.688577,3995
82664094,-0.0015283017,0.00029539343,-0.0012852435,4014,0,0.019738566,0.01938226,-9.664989,4014
82668076,0.0001630159,-0.0015134116,-0.002801364,3982,0,0.027737036,0.016038788,-9.671746,3982
82672070,0.00079564523,-0.0021429653,-0.0030275516,3994,0,0.04703937,0.02087574,-9.682231,3994
82676088,-0.00015316984,-0.0018298601,-0.0019517039,4018,0,0.022678964,0.011470042,-9.695809,4018
82680070,0.00015102164,-0.0019279962,-0.0032255384,3982,0,0.020890977,0.03263191,-9.721611,3982
82684087,-0.00081512844,-0.002669395,-0.0036475135,4017,0,0.02950101,0.01874917,-9.719921,4017
82688076,-0.00047180068,-0.0018248172,-0.0015144806,3989,0,0.03640313,0.016722858,-9.699195,3989
82692071,-0.00080257724,-0.0027925367,-0.0019423368,3995,0,0.022668978,0.02672264,-9.688589,3995
82696090,-4.905357e-05,-0.0028982083,-0.0017411814,4019,0,0.027815452,0.004796893,-9.701598,4019
82703297,-0.00077933376,-0.00085005467,-0.005308087,3227,0,0.025698137,0.003259222,-9.663033,3227
82707276,0.0007986191,-0.00033652413,-0.002482583,3979,0,0.03351884,0.012661092,-9.666638,3979
82711269,0.0005829028,-0.0029948966,-0.002386865,3993,0,0.032838643,-0.0034636606,-9.67812,3993
82715270,-0.00037734862,-0.0020372486,-0.0027978143,4001,0,0.029959388,0.0018040228,-9.683657,4001
82719270,-0.0012393525,-0.0012892546,-0.0037380366,4000,0,0.038835622,0.014248163,-9.692186,4000
82723304,0.00059140765,-0.0011952311,-0.002268131,4034,0,0.03250421,0.011502677,-9.705845,4034
82727276,0.00035650458,-0.0028787206,-0.0034531406,3972,0,0.025482936,0.02003639,-9.699641,3972
82731303,-0.00048763066,-0.003211409,-0.0031172412,4027,0,0.03025626,0.01095655,-9.6973095,4027
82735270,0.002221213,-0.0036475072,4.400724e-05,3967,0,0.03217905,0.010459429,-9.695409,3967
82739270,0.0012106508,-0.0020428102,-0.0034535527,4000,0,0.02428611,0.02087198,-9.6815815,4000
82743316,0.0026086238,-0.0027988341,-0.0024128587,4046,0,0.012159654,0.019000644,-9.699889,4046
82747277,-0.0005057925,-0.0033024254,-0.0037633837,3961,0,0.009305505,0.007126224,-9.694711,3961
82751270,0.00026198538,0.00082966295,-0.002259498,3993,0,0.0071899793,0.0038594902,-9.710728,3993
82755270,-0.0013339554,-0.0017184034,-0.0026774288,4000,0,0.010038489,-0.008982491,-9.71513,4000
82759270,-0.0016554274,-0.0032101877,-0.00300041,4000,0,0.0148198875,0.0010071241,-9.714676,4000
82763307,-0.0009371869,-0.00020890622,-0.005014972,4037,0,0.01315489,0.010005014,-9.693757,4037
82767276,-0.0012636803,-0.0014887357,-0.005439712,3969,0,0.0023708085,0.018534267,-9.684159,3969
82771270,-0.00037717732,-0.003527531,-0.0027030518,3994,0,0.009680637,0.008899797,-9.666408,3994
82775270,0.0003779461,-0.002467926,-0.0019584724,4000,0,0.010020219,0.016104603,-9.678598,4000
82778499,0.00042697985,-0.0024502024,-0.004010395,3229,0,0.017005632,0.019512622,-9.691172,3229
82783334,-0.0002208028,-0.0008641372,-0.0033023786,4835,0,0.01922465,0.016607568,-9.67738,4835
82790519,-0.0023423822,-0.00059560733,-0.0041082557,3243,0,0.015438267,0.015237807,-9.67347,3243
82795280,0.0004890199,-4.5441993e-05,-0.0035873426,4761,0,0.0053598336,0.02306705,-9.670493,4761
82799281,-0.0016784797,-0.0029807477,-0.004703141,4001,0,0.008523309,0.010437084,-9.684743,4001
82803289,0.00067922485,-0.00031670876,-0.0037599055,4008,0,0.024372028,0.0022172893,-9.67553,4008
82807270,-0.00091575115,0.0001998759,-0.0032005205,3981,0,0.031626772,0.012194836,-9.662816,3981
82811270,-0.00015940944,-0.0018267903,-0.0023735208,4000,0,0.012954791,0.02657319,-9.672428,4000
82815319,-0.00015921875,-0.0010940457,-0.0020395482,4049,0,0.03443776,0.010457574,-9.703082,4049
82819272,0.00039205357,-0.0019306454,-0.0012218946,3953,0,0.032899994,-0.0023085522,-9.708171,3953
82823278,-0.00016532806,-0.00033830063,-0.002786036,4006,0,0.03285111,0.0056318296,-9.680845,4006
82827270,-0.0034482821,-0.0007683993,-0.0026255422,3992,0,0.049061652,0.018498633,-9.67203,3992
82831284,-0.0010056692,0.0012563699,-0.0019178775,4014,0,0.042909693,0.0003281071,-9.676255,4014
82835286,-0.0023779524,-0.00044613605,-0.0009643425,4002,0,0.026892357,0.0021983362,-9.665227,4002
82839275,-0.001540753,0.0011571255,-0.002758114,3989,0,0.026138173,-0.0058834534,-9.6813545,3989
82843293,-0.0009244418,-0.0014020066,-0.0036364137,4018,0,0.018305862,-0.0054833195,-9.660813,4018
82847270,-0.001499763,-0.002703059,-1.2625762e-05,3977,0,0.032047667,-0.0026394418,-9.667684,3977
82851270,-0.0015719796,-0.0007481586,-0.0040481035,4000,0,0.043566134,0.02504066,-9.66241,4000
82855276,0.0009819266,-0.0019219635,-0.0045195566,4006,0,0.03721248,0.02328685,-9.676488,4006
82859273,-0.00091281364,-0.003951558,-0.002910722,3997,0,0.02784105,-0.00046586993,-9.70113,3997
82863313,-0.0018587209,-0.003849525,-0.0019417035,4040,0,0.020620534,-0.0013843195,-9.706234,4040
82867270,-0.002723585,-0.0012871275,-0.0032921855,3957,0,0.013269748,0.018562084,-9.6847725,3957
82871324,0.0006847516,-0.0023646688,-0.002275598,4054,0,0.023669768,0.027096093,-9.690064,4054
82875276,-0.00014437082,0.000219807,-0.002686398,3952,0,0.005394423,0.010414634,-9.695561,3952
