timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
83614125,inf,1,0,0,0,0
84620207,inf,1,0,0,0,0
85485906,inf,0,0,1,0,0
86493099,inf,0,0,1,0,0
87502059,inf,0,0,1,0,0
87586113,inf,0,0,0,0,0
88601056,inf,0,0,0,0,0
89610201,inf,0,0,0,0,0
90470096,inf,0,0,1,0,0
90743247,inf,0,0,0,1,0
91078095,inf,1,0,0,0,0
92087063,inf,1,0,0,0,0
93096164,inf,1,0,0,0,0
94106069,inf,1,0,0,0,0
95124150,inf,1,0,0,0,0
96136135,inf,1,0,0,0,0
97141403,inf,1,0,0,0,0
98150126,inf,1,0,0,0,0
99160928,inf,1,0,0,0,0
100175695,inf,1,0,0,0,0
100366195,inf,0,0,1,0,0
101378155,inf,0,0,1,0,0
102381116,inf,0,0,1,0,0
102569081,inf,0,0,0,0,0
104597221,inf,0,0,0,0,0
105606086,inf,0,0,0,0,0
106614059,inf,0,0,0,0,0
107626351,inf,0,0,0,0,0
108637237,inf,0,0,0,0,0
109646074,inf,0,0,0,0,0
110661163,inf,0,0,0,0,0
111681846,inf,0,0,0,0,0
112692624,inf,0,0,0,0,0
113700182,inf,0,0,0,0,0
114712235,inf,0,0,0,0,0
115727190,inf,0,0,0,0,0
116733064,inf,0,0,0,0,0
117739347,inf,0,0,0,0,0
118751151,inf,0,0,0,0,0
119767048,inf,0,0,0,0,0
120775061,inf,0,0,0,0,0
121783205,inf,0,0,0,0,0
122791215,inf,0,0,0,0,0
123807072,inf,0,0,0,0,0
124814061,inf,0,0,0,0,0
125826892,inf,0,0,0,0,0
126833862,inf,0,0,0,0,0
127844352,inf,0,0,0,0,0
128853059,inf,0,0,0,0,0
129859343,inf,0,0,0,0,0
130870862,inf,0,0,0,0,0
131880537,inf,0,0,0,0,0
132886071,inf,0,0,0,0,0
133897124,inf,0,0,0,0,0
134905065,inf,0,0,0,0,0
135914071,inf,0,0,0,0,0
136921118,inf,0,0,0,0,0
137930537,inf,0,0,0,0,0
138948415,inf,0,0,0,0,0
139963671,inf,0,0,0,0,0
140972177,inf,0,0,0,0,0
141982117,inf,0,0,0,0,0
142991151,inf,0,0,0,0,0
144000534,inf,0,0,0,0,0
145013059,inf,0,0,0,0,0
146023223,inf,0,0,0,0,0
147039175,inf,0,0,0,0,0
148051059,inf,0,0,0,0,0
149063455,inf,0,0,0,0,0
150071083,inf,0,0,0,0,0
151084432,inf,0,0,0,0,0
152093101,inf,0,0,0,0,0
153108148,inf,0,0,0,0,0
154118166,inf,0,0,0,0,0
156140996,inf,0,0,0,0,0
157148159,inf,0,0,0,0,0
158164118,inf,0,0,0,0,0
159175059,inf,0,0,0,0,0
160183726,inf,0,0,0,0,0
161197101,inf,0,0,0,0,0
162211066,inf,0,0,0,0,0
163218061,inf,0,0,0,0,0
164227164,inf,0,0,0,0,0
165238554,inf,0,0,0,0,0
166248150,inf,0,0,0,0,0
167257419,inf,0,0,0,0,0
168264147,inf,0,0,0,0,0
169268247,inf,0,0,0,0,0
170279536,inf,0,0,0,0,0
171286124,inf,0,0,0,0,0
172294169,inf,0,0,0,0,0
174319481,inf,0,0,0,0,0
175329074,inf,0,0,0,0,0
176337284,inf,0,0,0,0,0
177348143,inf,0,0,0,0,0
178366265,inf,0,0,0,0,0
179375163,inf,0,0,0,0,0
180384497,inf,0,0,0,0,0
181392165,inf,0,0,0,1,0
181454103,inf,1,0,0,0,0
