timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
82569671,-0.030485716,0.009780126,0.20120801
82628867,-0.032424588,0.0006296182,0.1996562
82639268,-0.028661419,0.01532277,0.19362012
82648883,-0.028661419,0.01532277,0.19362012
82659268,-0.038352937,0.0062096464,0.18608642
82668067,-0.034476325,0.009854896,0.1890999
82679267,-0.032500494,0.0043309443,0.19360064
82688067,-0.03827759,-0.004819562,0.19209693
82697712,-0.03827759,-0.004819562,0.19209693
82707267,-0.044053275,0.0043496373,0.19070591
82716879,-0.042115536,-0.0011556211,0.19216758
82727267,-0.03447802,-0.012128752,0.1889647
82736868,-0.048042193,0.026408056,0.17873298
82747268,-0.048042193,0.026408056,0.17873298
82756068,-0.036414064,0.015360155,0.18763821
82767267,-0.022923548,0.009836203,0.19199462
82776068,-0.02881521,-0.0029221678,0.18135121
82787267,-0.044015743,-0.002996938,0.19369991
82796074,-0.038353782,-0.0047821775,0.18601882
82804876,-0.04408996,0.022688037,0.1877795
82815310,-0.042077158,0.0024896276,0.19522919
82824888,-0.057429507,0.009817511,0.1954667
82835277,-0.043939553,-0.0030343232,0.199778
82844886,-0.043939836,-0.0066982647,0.19975547
82855267,-0.042191446,0.0025457053,0.186112
82864089,-0.049752764,0.013481452,0.19539301
82875267,-0.051729165,0.011677519,0.1908472
82884079,-0.032538023,0.011677519,0.19060664
82895293,-0.03652976,-0.0029034752,0.17840837
82903313,-0.045991573,0.0025270127,0.18919916
82912871,-0.038390465,0.013556222,0.18309243
82923302,-0.03622472,0.0006109255,0.2027434
82932894,-0.038239494,-0.0048382552,0.195136
82943297,-0.049829237,0.009854896,0.18929234
82953669,-0.049829237,0.009854896,0.18929234
82963297,-0.051690787,0.01532277,0.1939088
82972074,-0.028586075,0.0042935596,0.19963062
82983324,-0.036414914,0.00436833,0.18757062
82992071,-0.03622472,0.0006109255,0.2027434
83011274,-0.015246808,0.013500145,0.19192092
83020867,-0.057390846,0.0171267,0.1985508
83031268,-0.051767547,0.008032271,0.1877856
83040868,-0.03451414,0.01353753,0.18608338
83051268,-0.03451414,0.01353753,0.18608338
83060082,-0.049827825,0.028174601,0.18940501
83071267,-0.034401547,-0.0085021965,0.19506535
83080076,-0.036375687,0.019005401,0.19069982
83091269,-0.032423455,0.015285385,0.19974633
83100117,-0.032423455,0.015285385,0.19974633
83108867,-0.03436204,0.009798818,0.19821706
83119267,-0.040215895,-0.006642187,0.1905902
83128867,-0.043900046,0.015266692,0.20292975
83139267,-0.04021505,0.0043496373,0.1906578
83149668,-0.04021505,0.0043496373,0.1906578
83159267,-0.034478303,-0.015792694,0.18894216
83168073,-0.028662547,0.0006670032,0.19353
83179277,-0.036338154,0.011658827,0.19369382
83188112,-0.036414348,0.011696212,0.18761568
83207302,-0.04226792,-0.0010808507,0.18001135
83216868,-0.034400985,-0.0011743137,0.19511043
83227267,-0.04021505,0.0043496373,0.1906578
83236868,-0.020871524,0.0042748665,0.20257346
83247267,-0.025013383,0.019080171,0.17839924
83256080,-0.02094743,0.007976193,0.19651787
83267270,-0.04013801,0.015304077,0.19680351
83276086,-0.03633759,0.01898671,0.19373888
83287267,-0.042153064,0.0061909542,0.18917358
83296080,-0.036375403,0.022669343,0.19072235
83315268,-0.030639792,-0.012128752,0.18891658
83324868,-0.042115252,0.0025083201,0.19219011
83335287,-0.020908488,0.018949324,0.19962452
83345668,-0.045913972,0.020809334,0.19538996
83355291,-0.045913972,0.020809334,0.19538996
83364073,-0.034400135,0.009817511,0.19517802
83374467,-0.044091374,0.00436833,0.18766685
83384070,-0.034399007,0.024473276,0.19526815
83394467,-0.040023163,0.022575881,0.20596574
83404068,-0.040023163,0.022575881,0.20596574
83414467,-0.043899484,0.022594573,0.20297481
83423338,-0.047892634,-0.010306128,0.19066389
83434468,-0.038163587,-0.008539582,0.20119157
83443292,-0.043863364,-0.0030717084,0.20585613
83452868,-0.043863364,-0.0030717084,0.20585613
83462498,-0.0418864,0.006060106,0.21044698
83472072,-0.04979171,0.0025083201,0.19228634
83482467,-0.04386195,0.015248,0.2059688
83492068,-0.03998535,0.018893246,0.20898226
83502467,-0.03998535,0.018893246,0.20898226
83511285,-0.022809545,0.006116184,0.20108925
83522467,-0.040253993,-0.0066234944,0.18755113
83531286,-0.05153869,0.011584057,0.20604248
83542467,-0.05169107,0.011658827,0.19388627
83551315,-0.05169107,0.011658827,0.19388627
83560069,-0.032499366,0.01898671,0.19369076
83570468,-0.023000585,-0.001118236,0.1858489
83580072,-0.05161488,0.011621442,0.19996436
83590467,-0.042152498,0.013518837,0.18921866
83600077,-0.042152498,0.013518837,0.18921866
83610467,-0.0344007,0.0024896276,0.19513296
83619268,-0.04405412,-0.006642187,0.1906383
83630467,-0.03622472,0.0006109255,0.2027434
83639273,-0.04599129,0.0061909542,0.1892217
83648868,-0.04599129,0.0061909542,0.1892217
83658466,-0.030561905,0.009817511,0.1951299
83668067,-0.045724627,0.006060106,0.2104951
83678478,-0.046029672,0.0025457053,0.18616012
83688077,-0.030600002,0.009836203,0.19209084
83698504,-0.045838628,0.009780126,0.20140046
83707278,-0.038199704,0.0171267,0.19831024
83718474,-0.057467036,0.017164085,0.1924727
83727317,-0.038238082,0.013481452,0.19524866
83738467,-0.05165354,0.004312252,0.19688025
83747287,-0.042076875,0.0061535686,0.19525172
83756105,-0.047700465,0.011584057,0.20599437
83766471,-0.055453677,0.0042935596,0.19996741
83776067,-0.04390146,-0.0030530158,0.20281708
83786525,-0.043938708,0.0079575,0.1998456
83796071,-0.051614318,0.018949324,0.20000942
83806514,-0.051614318,0.018949324,0.20000942
83815268,-0.044015463,0.0006670032,0.19372244
83826522,-0.041962873,0.0024335498,0.20434634
83835280,-0.038199704,0.0171267,0.19831024
83846478,-0.044015463,0.0006670032,0.19372244
83855268,-0.044015463,0.0006670032,0.19372244
83864082,-0.045991007,0.009854896,0.18924423
83874468,-0.045838628,0.009780126,0.20140046
83884067,-0.05929162,0.0079575,0.20003806
83894494,-0.04397737,0.0006483107,0.19676149
83904868,-0.04397737,0.0006483107,0.19676149
83914515,-0.04979227,-0.004819562,0.19224128
83923298,-0.05351565,0.0024522424,0.20145161
83934476,-0.05355403,-0.0011930063,0.19839004
83943307,-0.04207659,0.009817511,0.19527425
83962469,-0.04405271,0.011677519,0.19075097
83972068,-0.047929604,0.00436833,0.18771495
