timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
82639277,-0.00029618863,-6.684568e-05,-0.0005070083,0.0052297995,0.0012811332,0.0007467822,-0.9999852,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
82672070,0.0011959319,-0.00049205753,-0.0003168052,0.0052161654,0.0012804621,0.00075094186,-0.9999854,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
82703297,-0.00037881886,0.0008002791,-0.0025975695,0.0052175387,0.0012684305,0.00075005676,-0.9999854,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
82735270,0.0026219536,-0.001997566,0.002754483,0.0052192966,0.0012555328,0.0007374487,-0.9999854,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
82767276,-0.00086279394,0.00016097643,-0.0027292385,0.0052060415,0.0012502527,0.0007327467,-0.9999854,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
82799281,-0.0012773625,-0.0013315047,-0.0019927893,0.0051959613,0.0012449668,0.0007353962,-0.9999855,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
82831284,-0.0006044637,0.0029053506,0.0007923534,0.0051992284,0.0012582679,0.0007370206,-0.9999854,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
82863313,-0.0014572847,-0.0022009565,0.0007684948,0.005200622,0.0012533296,0.0007483994,-0.9999854,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
82895302,-0.0008148742,0.0019403372,0.0010041539,0.0052112667,0.0012683052,0.0007445282,-0.9999854,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
82927291,0.00139498,-0.0010440359,-0.0015119321,0.0052006585,0.0012754921,0.0007416926,-0.9999854,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
82959286,-0.0009199411,-0.00018247729,0.0006689853,0.0051892377,0.0012730126,0.0007426905,-0.99998546,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
82991270,0.004239678,0.0062316107,0.013526052,0.00532553,0.0012746578,0.0007479949,-0.99998474,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
83023319,-0.010973387,0.012114942,-0.023259994,0.005295072,0.0012810688,0.0008348123,-0.99998486,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
83055295,-0.013745812,0.0056230314,-0.0027709824,0.00505501,0.0012651714,0.0007363832,-0.9999862,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
83087307,-0.010360985,-0.03230719,0.0154144475,0.0051468494,0.001243758,0.0006295338,-0.9999858,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
83119276,0.033179082,-0.032593068,0.004086266,0.00530606,0.0013187357,0.00087907637,-0.99998474,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
83147286,0.014368543,0.016903855,-0.004664351,0.0052746804,0.0013400215,0.0008007524,-0.99998486,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
83179286,-0.009015758,-0.037655696,-0.0063666124,0.0051314505,0.0012914274,0.0006228945,-0.9999858,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
83211270,-0.0071454784,-0.016378429,0.006507494,0.005116728,0.0013365716,0.0007537931,-0.99998575,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
83243300,-0.010528572,-0.005092349,0.015365123,0.0053337794,0.0013823113,0.0008193543,-0.9999845,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
83275291,-0.00022498443,0.0027221688,-0.0046391226,0.0054233056,0.0014271316,0.0007778083,-0.999984,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
83307296,0.013336865,0.00982148,-0.014760351,0.0052570654,0.0014891318,0.0007901169,-0.99998486,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
83339285,-0.0016820667,0.0198677,0.002103867,0.0052020163,0.0015291645,0.00068259786,-0.9999851,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
83371270,0.016494844,0.048562404,0.008756522,0.0053695254,0.0016467288,0.00079782377,-0.9999839,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
83402494,-0.02809749,-0.011261502,0.014180025,0.005563867,0.0017452639,0.0009790931,-0.99998254,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
83434476,-0.009137924,-0.0009054546,0.0017430458,0.0056048585,0.001805156,0.0009679206,-0.9999822,-0.9978352,-0.00041350198,-0.00039288384,0.06576088,3
