timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
82544070,0.0,0.0,0.0,0.00026114285,0.000104784966,0.00010563433,0.0,0.0,0.0,4.839897e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011690554,0.000116905634,0.00011629997,0.0,0.0,0.0,0.002512504,0.0,0.0,0.0,0.0,0.0,8.494522e-05,0.0010555197,0.0006098184,0.0,0.0,0.0,0.0,0.0,0.0
82751270,0.0,0.0,0.0,0.00018933788,0.00012734532,-2.5041401e-05,0.0,0.0,0.0,-2.5987625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011559798,0.000115598086,0.000115069946,0.0,0.0,0.0,0.0025125542,0.0,0.0,0.0,0.0,0.0,8.622619e-05,0.0009557689,0.0006247718,0.0,0.0,0.0,0.0,0.0,0.0
82951270,0.0,0.0,0.0,9.958446e-05,4.0471554e-05,-4.538521e-05,0.0,0.0,0.0,4.1246414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011548424,0.0001154844,0.00011493365,0.0,0.0,0.0,0.0025125423,0.0,0.0,0.0,0.0,0.0,6.7381705e-05,0.000548932,0.00043958638,0.0,0.0,0.0,0.0,0.0,0.0
83151302,0.0,0.0,0.0,0.00018230826,0.000308156,-0.00016014278,0.0,0.0,0.0,-0.005733013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011547297,0.00011547316,0.00011492612,0.0,0.0,0.0,0.002512534,0.0,0.0,0.0,0.0,0.0,0.00011637344,0.0004352443,0.00019149057,0.0,0.0,0.0,0.0,0.0,0.0
83351270,0.0,0.0,0.0,-9.430572e-06,-0.00015822053,4.2811036e-05,0.0,0.0,0.0,-0.00028443336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011526304,0.00011526325,0.000114732036,0.0,0.0,0.0,0.0025125246,0.0,0.0,0.0,0.0,0.0,0.000265113,0.00038182878,0.00019150467,0.0,0.0,0.0,0.0,0.0,0.0
83558470,0.0,0.0,0.0,0.00027518533,3.2126904e-05,3.7558377e-05,0.0,0.0,0.0,-0.0068387985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000115199655,0.00011519986,0.000114672395,0.0,0.0,0.0,0.0025125141,0.0,0.0,0.0,0.0,0.0,0.00039874922,0.00049807434,0.0003135995,0.0,0.0,0.0,0.0,0.0,0.0
83758469,0.0,0.0,0.0,7.459894e-05,0.00025218725,0.000111177564,0.0,0.0,0.0,-0.0052948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011509125,0.00011509143,0.00011457443,0.0,0.0,0.0,0.002512507,0.0,0.0,0.0,0.0,0.0,0.00034921613,0.0004569378,0.00031218564,0.0,0.0,0.0,0.0,0.0,0.0
83958470,0.0,0.0,0.0,0.0001524724,-3.33786e-06,5.287677e-05,0.0,0.0,0.0,-0.003968954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011508234,0.0001150825,0.00011456473,0.0,0.0,0.0,0.0025124995,0.0,0.0,0.0,0.0,0.0,0.00033474193,0.00038088518,0.00027064027,0.0,0.0,0.0,0.0,0.0,0.0
84158476,0.0,0.0,0.0,8.629635e-06,0.00018656254,8.311123e-05,0.0,0.0,0.0,-0.0050518513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000115254945,0.000115255076,0.00011472401,0.0,0.0,0.0,0.0025124934,0.0,0.0,0.0,0.0,0.0,0.0003494613,0.00032734688,0.0002786607,0.0,0.0,0.0,0.0,0.0,0.0
84365687,0.0,0.0,0.0,-0.0001377035,0.0002117455,3.822148e-06,0.0,0.0,0.0,-0.00663352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000115020324,0.00011502042,0.0001145084,0.0,0.0,0.0,0.0025124843,0.0,0.0,0.0,0.0,0.0,0.00031576134,0.0012642159,0.000598136,0.0,0.0,0.0,0.0,0.0,0.0
84565677,0.0,0.0,0.0,0.00016318262,7.092953e-05,-6.150827e-05,0.0,0.0,0.0,-0.005248308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000115064606,0.00011506466,0.000114548144,0.0,0.0,0.0,0.0025124797,0.0,0.0,0.0,0.0,0.0,0.00032309289,0.00087570935,0.00060058397,0.0,0.0,0.0,0.0,0.0,0.0
