timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
82648071,0,0.0,0.0,0.03205858,0.43249702,-0.03640161,0.0287597,0.43419725,-0.25574058,0.002588056,0.000718715,0.0007956004,0.0007555058,-0.004578579,0.002422073,-0.00020330926,0.0030894822,-0.000583516,0.013262434,-3.1311562,0.0,0.1,-0.0007956004,0.005674628,0.0039449856,0.026715511,0.018208,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
82751270,0,0.0,0.0,0.03190453,0.43245062,-0.036512196,0.0287597,0.43419725,-0.25574058,0.0018653331,0.0004815299,-0.00038557,-0.0005139867,-0.004578579,0.002422073,-0.00020330926,0.018828157,0.009087,-0.026570557,-3.1311607,0.0,0.1,0.00038557,0.0051948703,0.0036188865,0.025819052,0.017630454,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
82855276,0,0.0,0.0,0.03175107,0.432395,-0.036683716,0.0287597,0.43419725,-0.25574058,0.0016022348,0.0005153979,-0.00015248453,-0.00033725842,-0.004578579,0.002422073,-0.00020330926,-0.010860997,-0.010339851,0.00751711,-3.1311953,0.0,0.1,0.00015248453,0.0052587143,0.0036593962,0.026182005,0.017863112,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
82951270,0,0.0,0.0,0.03158576,0.4323462,-0.036841553,0.0287597,0.43419725,-0.25574058,0.0013139321,0.00052970584,-0.00085401,-0.0010682339,-0.004578579,0.002422073,-0.00020330926,0.012380412,0.0056343437,0.015172113,-3.1312182,0.0,0.1,0.00085401,0.0051784473,0.0036046195,0.025954567,0.017718038,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
83055295,0,0.0,0.0,0.031400457,0.43230298,-0.036996543,0.0287597,0.43419725,-0.25574058,4.4588814e-06,1.6386577e-05,-0.0003841034,-0.0005972271,-0.004578579,0.002422073,-0.00020330926,-0.3100616,-0.34653622,0.17062926,-3.1314845,0.0,0.1,0.0003841034,0.0052668788,0.0036639834,0.026165059,0.017854603,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
83159276,0,0.0,0.0,0.031227062,0.4322377,-0.037076406,0.0287597,0.43419725,-0.25574058,0.0014999154,-0.0006705179,-0.0003296495,-0.00049501704,-0.004578579,0.002422073,-0.00020330926,0.3141543,-0.017305909,0.006755283,-3.1311429,0.0,0.10012153,0.0003296495,0.0053253607,0.0037038114,0.026252666,0.017911553,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
83263287,0,0.0,0.0,0.031094797,0.43210888,-0.037048955,0.0287597,0.43419725,-0.25574058,0.00090694416,-0.0013013444,0.00021547874,0.00011994647,-0.004578579,0.002422073,-0.00020330926,-0.056136213,-0.0059383,0.005442048,-3.1307318,0.0,0.100106135,-0.00021547874,0.0053634583,0.003730022,0.026298426,0.017941177,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
83367270,0,0.0,0.0,0.031006383,0.43199033,-0.037044886,0.0287597,0.43419725,-0.25574058,0.0017394741,-0.0011385051,-0.0004416032,-0.00047884212,-0.004578579,0.002422073,-0.00020330926,0.211849,-0.4378392,-0.05523415,-3.130894,0.0,0.10011341,0.0004416032,0.0054473523,0.0037859632,0.026560927,0.018109327,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
83462507,0,0.0,0.0,0.03091354,0.4319417,-0.03703642,0.0287597,0.43419725,-0.25574058,-7.2309864e-05,0.0026063072,-0.00022151702,-0.00022804375,-0.004578579,0.002422073,-0.00020330926,0.20278962,0.43196115,-0.1363295,-3.130555,0.0,0.10011396,0.00022151702,0.005370518,0.0037341858,0.026377084,0.017991183,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
83566471,0,0.0,0.0,0.030865502,0.43200743,-0.036961492,0.0287597,0.43419725,-0.25574058,0.00022400309,0.0006379822,0.0015153653,0.0015156764,-0.004578579,0.002422073,-0.00020330926,-0.15363488,-0.12195699,0.09071775,-3.1301572,0.0,0.100007564,-0.0015153653,0.0054530753,0.0037897693,0.026575714,0.018118236,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
83670470,0,0.0,0.0,0.030893868,0.43212664,-0.036913343,0.0287597,0.43419725,-0.25574058,0.0016786583,0.00064450287,-0.0018380155,-0.001840117,-0.004578579,0.002422073,-0.00020330926,0.32178283,0.72639865,-0.22329208,-3.1312594,0.0,0.1,0.0018380155,0.005125229,0.0035693892,0.02567914,0.017545445,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
83766480,0,0.0,0.0,0.030819219,0.4321411,-0.036920667,0.0287597,0.43419725,-0.25574058,-0.0013853067,0.0013452607,0.00086287444,0.00082736084,-0.004578579,0.002422073,-0.00020330926,-0.46525177,-0.01449165,-0.041772734,-3.1305947,0.0,0.1,-0.00086287444,0.0054211193,0.0037685903,0.026475227,0.018055791,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
83870483,0,0.0,0.0,0.030706096,0.43215907,-0.03695379,0.0287597,0.43419725,-0.25574058,-0.00024173912,-0.00046144985,-0.0010289033,-0.0011136445,-0.004578579,0.002422073,-0.00020330926,0.14155012,-0.25624067,-0.16319011,-3.1305122,0.0,0.1,0.0010289033,0.0051203608,0.0035659927,0.025699023,0.01755844,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
