timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
83053183,5.078906,0.0,0,0,1,0,0,0,0
83553141,5.0869627,0.0,0,0,1,0,0,0,0
84053189,5.0901856,0.0,0,0,1,0,0,0,0
84553141,5.069238,0.0,0,0,1,0,0,0,0
85063153,5.078906,0.0,0,0,1,0,0,0,0
85563206,5.0950193,0.0,0,0,1,0,0,0,0
86073141,5.088574,0.0,0,0,1,0,0,0,0
86573180,5.088574,0.0,0,0,1,0,0,0,0
87073141,5.0708494,0.0,0,0,1,0,0,0,0
87573149,5.0805173,0.0,0,0,1,0,0,0,0
88073141,5.064404,0.0,0,0,1,0,0,0,0
88573152,5.0515137,0.0,0,0,1,0,0,0,0
89073152,5.0595703,0.0,0,0,1,0,0,0,0
89573141,5.0482907,0.0,0,0,1,0,0,0,0
90083176,5.0708494,0.0,0,0,1,0,0,0,0
90583159,5.078906,0.0,0,0,1,0,0,0,0
91083145,5.082129,0.0,0,0,1,0,0,0,0
91583151,5.0869627,0.0,0,0,1,0,0,0,0
92083187,5.077295,0.0,0,0,1,0,0,0,0
92583154,5.088574,0.0,0,0,1,0,0,0,0
93083181,5.0966306,0.0,0,0,1,0,0,0,0
93583175,5.0805173,0.0,0,0,1,0,0,0,0
94093175,5.0805173,0.0,0,0,1,0,0,0,0
94593148,5.0901856,0.0,0,0,1,0,0,0,0
95093153,5.091797,0.0,0,0,1,0,0,0,0
95593141,5.078906,0.0,0,0,1,0,0,0,0
96093141,5.093408,0.0,0,0,1,0,0,0,0
96593141,5.091797,0.0,0,0,1,0,0,0,0
97103152,5.088574,0.0,0,0,1,0,0,0,0
97603176,5.077295,0.0,0,0,1,0,0,0,0
98103183,5.0950193,0.0,0,0,1,0,0,0,0
98603147,5.093408,0.0,0,0,1,0,0,0,0
99103150,5.0901856,0.0,0,0,1,0,0,0,0
99613143,5.08374,0.0,0,0,1,0,0,0,0
100113141,5.0869627,0.0,0,0,1,0,0,0,0
100613142,5.0724607,0.0,0,0,1,0,0,0,0
101113154,5.0805173,0.0,0,0,1,0,0,0,0
101623152,5.091797,0.0,0,0,1,0,0,0,0
102123145,5.08374,0.0,0,0,1,0,0,0,0
102623217,5.0595703,0.0,0,0,1,0,0,0,0
103123145,5.0708494,0.0,0,0,1,0,0,0,0
104633177,5.067627,0.0,0,0,1,0,0,0,0
105133141,5.062793,0.0,0,0,1,0,0,0,0
105633141,5.067627,0.0,0,0,1,0,0,0,0
106133141,5.067627,0.0,0,0,1,0,0,0,0
106633141,5.0499024,0.0,0,0,1,0,0,0,0
107133154,5.0354004,0.0,0,0,1,0,0,0,0
107633158,5.033789,0.0,0,0,1,0,0,0,0
108133141,5.0354004,0.0,0,0,1,0,0,0,0
108643155,5.033789,0.0,0,0,1,0,0,0,0
109143189,5.014453,0.0,0,0,1,0,0,0,0
109643152,5.0257325,0.0,0,0,1,0,0,0,0
110143149,5.030566,0.0,0,0,1,0,0,0,0
110643145,5.004785,0.0,0,0,1,0,0,0,0
111143160,5.017676,0.0,0,0,1,0,0,0,0
111653141,5.024121,0.0,0,0,1,0,0,0,0
112153141,5.030566,0.0,0,0,1,0,0,0,0
112653195,5.017676,0.0,0,0,1,0,0,0,0
113153168,5.014453,0.0,0,0,1,0,0,0,0
113663195,5.019287,0.0,0,0,1,0,0,0,0
114163186,5.0273438,0.0,0,0,1,0,0,0,0
114663175,5.0128417,0.0,0,0,1,0,0,0,0
115163155,5.0063963,0.0,0,0,1,0,0,0,0
115663175,5.019287,0.0,0,0,1,0,0,0,0
116163149,5.0063963,0.0,0,0,1,0,0,0,0
116673141,5.0015626,0.0,0,0,1,0,0,0,0
117173141,5.017676,0.0,0,0,1,0,0,0,0
117673171,5.0128417,0.0,0,0,1,0,0,0,0
118173141,5.0015626,0.0,0,0,1,0,0,0,0
118673141,5.003174,0.0,0,0,1,0,0,0,0
119173154,5.004785,0.0,0,0,1,0,0,0,0
119673148,5.004785,0.0,0,0,1,0,0,0,0
120173174,5.003174,0.0,0,0,1,0,0,0,0
120673141,5.004785,0.0,0,0,1,0,0,0,0
121173141,4.990283,0.0,0,0,1,0,0,0,0
121673147,4.988672,0.0,0,0,1,0,0,0,0
122183179,5.004785,0.0,0,0,1,0,0,0,0
122683172,5.003174,0.0,0,0,1,0,0,0,0
123183145,5.004785,0.0,0,0,1,0,0,0,0
123683158,5.0015626,0.0,0,0,1,0,0,0,0
124183156,5.0015626,0.0,0,0,1,0,0,0,0
124683152,4.9709473,0.0,0,0,1,0,0,0,0
125183146,4.9870605,0.0,0,0,1,0,0,0,0
125683157,5.0128417,0.0,0,0,1,0,0,0,0
126183171,4.993506,0.0,0,0,1,0,0,0,0
126693162,4.9838376,0.0,0,0,1,0,0,0,0
127193141,4.9983397,0.0,0,0,1,0,0,0,0
127693176,4.9838376,0.0,0,0,1,0,0,0,0
128193145,4.9677243,0.0,0,0,1,0,0,0,0
128693162,4.9838376,0.0,0,0,1,0,0,0,0
129203195,4.995117,0.0,0,0,1,0,0,0,0
129703146,4.9918942,0.0,0,0,1,0,0,0,0
130203175,5.0015626,0.0,0,0,1,0,0,0,0
130703152,4.9854493,0.0,0,0,1,0,0,0,0
131213141,4.9854493,0.0,0,0,1,0,0,0,0
131713141,4.9983397,0.0,0,0,1,0,0,0,0
132213141,5.017676,0.0,0,0,1,0,0,0,0
132713178,4.993506,0.0,0,0,1,0,0,0,0
133213178,4.9870605,0.0,0,0,1,0,0,0,0
133713141,4.980615,0.0,0,0,1,0,0,0,0
134223178,4.9773927,0.0,0,0,1,0,0,0,0
134723158,4.9838376,0.0,0,0,1,0,0,0,0
135223146,4.988672,0.0,0,0,1,0,0,0,0
135723175,5.0015626,0.0,0,0,1,0,0,0,0
136233141,4.9773927,0.0,0,0,1,0,0,0,0
136733141,4.975781,0.0,0,0,1,0,0,0,0
137233160,4.979004,0.0,0,0,1,0,0,0,0
137733175,4.9918942,0.0,0,0,1,0,0,0,0
138233173,4.9838376,0.0,0,0,1,0,0,0,0
138733141,4.993506,0.0,0,0,1,0,0,0,0
139233141,5.0080075,0.0,0,0,1,0,0,0,0
139733141,4.980615,0.0,0,0,1,0,0,0,0
140233141,5.0112305,0.0,0,0,1,0,0,0,0
140743146,4.988672,0.0,0,0,1,0,0,0,0
141243179,4.966113,0.0,0,0,1,0,0,0,0
141743152,4.993506,0.0,0,0,1,0,0,0,0
142243185,4.975781,0.0,0,0,1,0,0,0,0
142743178,4.995117,0.0,0,0,1,0,0,0,0
143243156,4.990283,0.0,0,0,1,0,0,0,0
143743185,4.9612794,0.0,0,0,1,0,0,0,0
144243145,4.9725585,0.0,0,0,1,0,0,0,0
144743149,4.969336,0.0,0,0,1,0,0,0,0
145253141,4.9838376,0.0,0,0,1,0,0,0,0
145753141,4.988672,0.0,0,0,1,0,0,0,0
146253185,4.969336,0.0,0,0,1,0,0,0,0
146753154,5.003174,0.0,0,0,1,0,0,0,0
147253141,4.979004,0.0,0,0,1,0,0,0,0
147753178,4.979004,0.0,0,0,1,0,0,0,0
148263176,4.941943,0.0,0,0,1,0,0,0,0
148763145,5.003174,0.0,0,0,1,0,0,0,0
149263176,5.0015626,0.0,0,0,1,0,0,0,0
149763155,4.9532228,0.0,0,0,1,0,0,0,0
150263164,5.003174,0.0,0,0,1,0,0,0,0
150763145,4.9773927,0.0,0,0,1,0,0,0,0
151263170,4.9967284,0.0,0,0,1,0,0,0,0
151763152,4.9854493,0.0,0,0,1,0,0,0,0
152263145,4.9741697,0.0,0,0,1,0,0,0,0
152763175,4.964502,0.0,0,0,1,0,0,0,0
153273189,4.9532228,0.0,0,0,1,0,0,0,0
153773185,4.993506,0.0,0,0,1,0,0,0,0
154273141,4.9870605,0.0,0,0,1,0,0,0,0
154773148,4.954834,0.0,0,0,1,0,0,0,0
155773141,5.0015626,0.0,0,0,1,0,0,0,0
156283190,5.016064,0.0,0,0,1,0,0,0,0
156783158,4.9677243,0.0,0,0,1,0,0,0,0
157283177,4.969336,0.0,0,0,1,0,0,0,0
157783176,4.966113,0.0,0,0,1,0,0,0,0
158283183,4.9870605,0.0,0,0,1,0,0,0,0
158793154,4.9967284,0.0,0,0,1,0,0,0,0
159293154,4.964502,0.0,0,0,1,0,0,0,0
159793161,5.004785,0.0,0,0,1,0,0,0,0
160293150,4.966113,0.0,0,0,1,0,0,0,0
160793141,4.993506,0.0,0,0,1,0,0,0,0
161293177,5.0015626,0.0,0,0,1,0,0,0,0
161803167,4.9709473,0.0,0,0,1,0,0,0,0
162303163,4.9822264,0.0,0,0,1,0,0,0,0
162803173,4.9773927,0.0,0,0,1,0,0,0,0
163303145,4.975781,0.0,0,0,1,0,0,0,0
163803145,4.954834,0.0,0,0,1,0,0,0,0
