timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
117497869,0,0.0,0.0,0.3425078,0.7768283,-0.030222977,0.3534665,0.763422,-0.25498018,-0.0050574667,0.00054083194,0.023424547,0.009405268,0.00047774322,0.00033885788,0.00105177,-0.0029614463,0.010990765,0.05657788,3.0948827,0.0,0.1,-0.023424547,0.0055906363,0.0038309046,0.026612405,0.017573463,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
117601911,0,0.0,0.0,0.34277943,0.7768173,-0.030228235,0.3534665,0.763422,-0.25498018,-0.0047490476,0.0007764061,0.022583986,0.008476315,0.00047774322,0.00033885788,0.00105177,-0.022265006,-0.0040539675,0.042848192,3.0949664,0.0,0.1,-0.022583986,0.0054366817,0.0037275401,0.026435934,0.01746263,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
117705870,0,0.0,0.0,0.3429419,0.7767949,-0.030255692,0.3534665,0.763422,-0.25498018,-0.0054464657,0.0010075036,0.023207238,0.009013094,0.00047774322,0.00033885788,0.00105177,-0.024117297,-0.0016501328,0.05326693,3.0949893,0.0,0.1,-0.023207238,0.005391192,0.0036942863,0.026445711,0.017459784,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
117809908,0,0.0,0.0,0.34298733,0.7768295,-0.030220333,0.3534665,0.763422,-0.25498018,-0.005479734,0.0015707015,0.023712788,0.009450715,0.00047774322,0.00033885788,0.00105177,0.009798501,-0.0020396889,0.048790794,3.0950003,0.0,0.1,-0.023712788,0.005384346,0.003687759,0.026440198,0.017450836,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
118009870,0,0.0,0.0,0.3428342,0.7770237,-0.03040913,0.3534665,0.763422,-0.25498018,-0.005881001,0.0012235588,0.021706134,0.0072624437,0.00047774322,0.00033885788,0.00105177,-0.12354785,-0.096668646,0.107535,3.0946002,0.0,0.1,-0.021706134,0.005352593,0.0036646582,0.026347263,0.017390382,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
118113073,0,0.0,0.0,0.3426154,0.7771168,-0.03064533,0.3534665,0.763422,-0.25498018,-0.0077152154,0.0029657937,0.02158697,0.007019537,0.00047774322,0.00033885788,0.00105177,-0.037315138,-0.09447981,0.04946566,3.0957239,0.0,0.1,-0.02158697,0.005462671,0.0037337514,0.026655605,0.017566523,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
118217073,0,0.0,0.0,0.34232047,0.77726346,-0.030808838,0.3534665,0.763422,-0.25498018,-0.0069924095,0.0018165746,0.022201097,0.0075763864,0.00047774322,0.00033885788,0.00105177,-0.05618163,0.03818597,0.0362414,3.0958025,0.0,0.1,-0.022201097,0.005136914,0.0035253987,0.025733612,0.017028654,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
118313070,0,0.0,0.0,0.34205848,0.77745336,-0.03086599,0.3534665,0.763422,-0.25498018,-0.0075166654,0.004321257,0.022603132,0.007975688,0.00047774322,0.00033885788,0.00105177,0.13008744,0.0629285,-0.0018710434,3.094802,0.0,0.1,-0.022603132,0.005449442,0.0037256742,0.026581822,0.017527757,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
118417071,0,0.0,0.0,0.34185484,0.77762157,-0.03091993,0.3534665,0.763422,-0.25498018,-0.0056642657,0.006996734,0.021029837,0.0064267735,0.00047774322,0.00033885788,0.00105177,0.13943921,-0.2981148,-0.14413103,3.0928316,0.0,0.1,-0.021029837,0.0051235724,0.0035166296,0.02570154,0.01701235,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
118521070,0,0.0,0.0,0.3416661,0.7776535,-0.030893281,0.3534665,0.763422,-0.25498018,-0.0027032527,0.0023235364,0.023186479,0.00859782,0.00047774322,0.00033885788,0.00105177,0.34384376,0.6012097,0.05429203,3.0966196,0.0,0.1,-0.023186479,0.00522104,0.003578649,0.025996173,0.017184049,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
