timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
117524421,117521233,80000.0,1.0,12.991354,25.010628,0.0,255,0,6,4,0,2,0,0,1,1,43
117720214,117719113,80000.0,1.0,12.991354,25.010628,0.0,1,240,18,4,0,2,0,0,1,1,43
118216298,0,1200.0,0.25786987,0.0,0.49107268,0.0,0,0,0,0,0,0,0,1,0,1,36
118518755,118518165,80000.0,1.0,12.573981,23.172464,0.0,255,0,6,4,0,2,0,0,1,1,43
118719199,118718028,80000.0,1.0,12.573981,23.172464,0.0,1,240,18,4,0,2,0,0,1,1,43
119226246,0,1200.0,0.25786987,0.0,0.50582093,0.0,0,0,0,0,0,0,0,1,0,1,36
119519560,119519053,80000.0,1.0,13.013837,24.93594,0.0,255,0,6,4,0,2,0,0,1,1,43
119717969,119715751,80000.0,1.0,13.013837,24.93594,0.0,1,240,18,4,0,2,0,0,1,1,43
120235184,0,1200.0,0.25786987,0.0,0.34779918,0.0,0,0,0,0,0,0,0,1,0,1,36
120521592,120521020,80000.0,1.0,13.026879,25.15336,0.0,255,0,6,4,0,2,0,0,1,1,43
120720039,120718070,80000.0,1.0,13.026879,25.15336,0.0,1,240,18,4,0,2,0,0,1,1,43
121236481,0,1200.0,0.25786987,0.0,0.5275294,0.0,0,0,0,0,0,0,0,1,0,1,36
121518229,121517762,80000.0,1.0,12.945213,25.043066,0.0,255,0,6,4,0,2,0,0,1,1,43
121720356,121718051,80000.0,1.0,12.945213,25.043066,0.0,1,240,18,4,0,2,0,0,1,1,43
122718616,122718371,80000.0,1.0,13.060627,24.935373,0.0,1,240,18,4,0,2,0,0,1,1,43
123248215,0,1200.0,0.25786987,0.0,0.40037695,0.0,0,0,0,0,0,0,0,1,0,1,36
123522443,123521759,80000.0,1.0,13.042203,25.173046,0.0,255,0,6,4,0,2,0,0,1,1,43
123717311,123717128,80000.0,1.0,13.042203,25.173046,0.0,1,240,18,4,0,2,0,0,1,1,43
124258436,0,1200.0,0.25786987,0.0,0.416778,0.0,0,0,0,0,0,0,0,1,0,1,36
124522439,124521165,80000.0,1.0,12.975362,24.97286,0.0,255,0,6,4,0,2,0,0,1,1,43
124721264,124719114,80000.0,1.0,12.975362,24.97286,0.0,1,240,18,4,0,2,0,0,1,1,43
125267692,0,1200.0,0.25786987,0.0,0.53972095,0.0,0,0,0,0,0,0,0,1,0,1,36
125520618,125519899,80000.0,1.0,12.994036,24.966349,0.0,255,0,6,4,0,2,0,0,1,1,43
125720440,125718099,80000.0,1.0,12.994036,24.966349,0.0,1,240,18,4,0,2,0,0,1,1,43
126267800,0,1200.0,0.25786987,0.0,0.42682797,0.0,0,0,0,0,0,0,0,1,0,1,36
126527194,126525149,80000.0,1.0,13.140609,24.963575,0.0,255,0,6,4,0,2,0,0,1,1,43
126717114,126716404,80000.0,1.0,13.140609,24.963575,0.0,1,240,18,4,0,2,0,0,1,1,43
127268380,0,1200.0,0.25786987,0.0,0.41553003,0.0,0,0,0,0,0,0,0,1,0,1,36
127523525,127522792,80000.0,1.0,12.978363,25.099277,0.0,255,0,6,4,0,2,0,0,1,1,43
127718916,127718230,80000.0,1.0,12.978363,25.099277,0.0,1,240,18,4,0,2,0,0,1,1,43
128269492,0,1200.0,0.25786987,0.0,0.45853567,0.0,0,0,0,0,0,0,0,1,0,1,36
128519119,128518422,80000.0,1.0,12.992456,24.894972,0.0,255,0,6,4,0,2,0,0,1,1,43
128722141,128719075,80000.0,1.0,12.992456,24.894972,0.0,1,240,18,4,0,2,0,0,1,1,43
129271219,0,1200.0,0.25786987,0.0,0.52651256,0.0,0,0,0,0,0,0,0,1,0,1,36
129521363,129521175,80000.0,1.0,13.011678,25.011768,0.0,255,0,6,4,0,2,0,0,1,1,43
129718072,129717656,80000.0,1.0,13.011678,25.011768,0.0,1,240,18,4,0,2,0,0,1,1,43
130280687,0,1200.0,0.25786987,0.0,0.33399174,0.0,0,0,0,0,0,0,0,1,0,1,36
130518019,130517583,80000.0,1.0,13.035137,24.978441,0.0,255,0,6,4,0,2,0,0,1,1,43
130715956,130715666,80000.0,1.0,13.035137,24.978441,0.0,1,240,18,4,0,2,0,0,1,1,43
131292410,0,1200.0,0.25786987,0.0,0.36951408,0.0,0,0,0,0,0,0,0,1,0,1,36
131527848,131525114,80000.0,1.0,13.059075,25.16093,0.0,255,0,6,4,0,2,0,0,1,1,43
131719376,131717972,80000.0,1.0,13.059075,25.16093,0.0,1,240,18,4,0,2,0,0,1,1,43
132294816,0,1200.0,0.25786987,0.0,0.49678287,0.0,0,0,0,0,0,0,0,1,0,1,36
132525817,132525123,80000.0,1.0,12.968258,24.93589,0.0,255,0,6,4,0,2,0,0,1,1,43
132721506,132718140,80000.0,1.0,12.968258,24.93589,0.0,1,240,18,4,0,2,0,0,1,1,43
133300568,0,1200.0,0.25786987,0.0,0.47626653,0.0,0,0,0,0,0,0,0,1,0,1,36
133521128,133520833,80000.0,1.0,12.98485,24.880816,0.0,255,0,6,4,0,2,0,0,1,1,43
133721926,133719049,80000.0,1.0,12.98485,24.880816,0.0,1,240,18,4,0,2,0,0,1,1,43
134303189,0,1200.0,0.25786987,0.0,0.5316103,0.0,0,0,0,0,0,0,0,1,0,1,36
134524397,134521184,80000.0,1.0,13.013226,24.904778,0.0,255,0,6,4,0,2,0,0,1,1,43
134716892,134716489,80000.0,1.0,13.013226,24.904778,0.0,1,240,18,4,0,2,0,0,1,1,43
