timestamp,load,ram_usage
116841805,0.6230173,0.80750406
117845464,0.7225399,0.8480832
118847766,0.7070848,0.85059816
119851740,0.70748454,0.85059816
120855775,0.69574,0.85059816
121857192,0.7035638,0.85059816
122859800,0.69748,0.848491
123863007,0.7076439,0.848491
124866552,0.70883644,0.8487629
125867866,0.7057493,0.8487629
126869449,0.70824444,0.8480832
127871956,0.7112504,0.85059816
128879091,0.7114074,0.85059816
129880538,0.71245706,0.85059816
130881218,0.6982882,0.85059816
131883881,0.70904255,0.848491
132885976,0.70861405,0.848491
133886185,0.7097673,0.8487629
134887604,0.70410645,0.8487629
137890905,0.70558524,0.8572594
138892696,0.7050432,0.8572594
139893269,0.71310353,0.8572594
140895575,0.7128854,0.8572594
141899135,0.7153891,0.85515225
142902900,0.7103963,0.85515225
143902466,0.7031922,0.85542417
144903965,0.7143225,0.85542417
145908409,0.7136078,0.85474443
146909515,0.7139429,0.8572594
147911228,0.7094538,0.8572594
148919908,0.70538354,0.8572594
149924689,0.7155924,0.8572594
150925985,0.71273965,0.85515225
151931009,0.715839,0.85515225
152932710,0.71178865,0.85542417
153935498,0.7089031,0.85542417
154936177,0.7179545,0.85542417
155938744,0.71592104,0.8572594
156942765,0.7056594,0.8572594
157945935,0.7034404,0.8572594
158947870,0.70722795,0.8572594
159951192,0.7123236,0.85515225
160953815,0.7110256,0.85515225
161958099,0.703955,0.85542417
162959395,0.7157687,0.85542417
163960385,0.71683466,0.85542417
164962579,0.7158468,0.8572594
165965228,0.703997,0.8572594
166966246,0.7046671,0.8572594
167967235,0.7104433,0.8572594
168968174,0.71391577,0.8572594
169970991,0.71621466,0.85515225
170972705,0.7130153,0.85515225
171973530,0.7104149,0.85542417
172976357,0.71481633,0.85542417
173979482,0.7135253,0.85474443
174981533,0.71510446,0.8572594
175982458,0.7037861,0.8572594
176985211,0.7068677,0.8572594
177987013,0.71561253,0.8572594
178990853,0.7061733,0.85515225
179995180,0.7066448,0.85515225
180996440,0.70029795,0.85542417
181997367,0.7092829,0.85542417
182998180,0.7177519,0.85542417
183999537,0.71217096,0.8572594
185000402,0.70843625,0.8572594
186001523,0.7016972,0.8572594
187004687,0.71266603,0.8572594
188005546,0.71330535,0.85515225
190007739,0.6984427,0.85542417
191013276,0.7100786,0.85542417
192016002,0.7116784,0.85542417
193019652,0.7124847,0.85474443
194020546,0.70670944,0.8572594
195021448,0.70463526,0.8572594
196025663,0.7040544,0.8572594
197027408,0.7085911,0.8572594
198030535,0.7098011,0.85515225
199031278,0.7084975,0.85515225
200033934,0.70571756,0.85542417
201035501,0.7155652,0.85542417
202036442,0.71313655,0.85474443
203037284,0.71109766,0.8572594
204038332,0.6929561,0.8572594
205039637,0.7075243,0.8572594
206040328,0.70726806,0.8572594
207043982,0.7159964,0.85515225
208049636,0.71279526,0.85515225
209050173,0.7072786,0.85542417
210056963,0.7039182,0.85542417
211063706,0.7104156,0.85542417
212065637,0.71666324,0.8572594
213065632,0.71281946,0.8572594
214070178,0.70388925,0.8572594
215071235,0.7152228,0.8572594
216072570,0.708614,0.85515225
217075177,0.715255,0.85515225
218076804,0.71020734,0.85542417
219078317,0.6876559,0.85542417
220081500,0.7121754,0.85542417
221083649,0.7125318,0.85474443
222086198,0.7092502,0.8572594
223087380,0.7075087,0.8572594
224090175,0.7048045,0.8572594
225091573,0.70443404,0.8572594
226092577,0.7110306,0.85515225
227094053,0.7103858,0.85515225
228097785,0.7056305,0.85542417
229098171,0.6999796,0.85542417
230100584,0.6987331,0.85474443
231102815,0.7115732,0.8572594
232103377,0.7112112,0.8572594
233105463,0.71103686,0.8572594
234106260,0.7038448,0.8572594
235108145,0.71062183,0.85515225
237118861,0.6973206,0.85542417
238119386,0.708482,0.85542417
239121583,0.7083408,0.85542417
240125361,0.7094089,0.8572594
241131391,0.71359754,0.8572594
242133654,0.70855427,0.8572594
243134864,0.70792085,0.8572594
244136792,0.701846,0.85515225
245137385,0.707831,0.85515225
246139757,0.71404696,0.85542417
247142428,0.7181045,0.85542417
248147162,0.7066796,0.85542417
249149390,0.70263445,0.85474443
250151153,0.70412934,0.8572594
251152214,0.7097085,0.8572594
252158612,0.71497643,0.8572594
253161371,0.7149157,0.8572594
255164326,0.685664,0.85515225
256167527,0.7139207,0.85542417
257171704,0.7098614,0.85542417
258173305,0.7121688,0.85542417
259174412,0.7062871,0.8572594
260181334,0.70646024,0.8572594
261184427,0.7120681,0.8572594
262187207,0.7136439,0.8572594
263190948,0.711463,0.85515225
264196584,0.70511645,0.85515225
265197252,0.6986002,0.85542417
266198786,0.71362185,0.85542417
267199705,0.7116357,0.85542417
268202225,0.711648,0.8572594
269203127,0.70649594,0.8572594
270204822,0.7051871,0.8572594
271205298,0.71267366,0.8572594
272207691,0.7047837,0.8572594
273212211,0.71877486,0.85515225
274218306,0.71434677,0.85515225
275220556,0.70851934,0.85542417
276221223,0.7069253,0.85542417
277222845,0.7102529,0.85474443
278223169,0.71325994,0.8572594
279227364,0.70706224,0.8572594
280228541,0.7007746,0.8572594
281229980,0.7033628,0.8572594
282231767,0.71491814,0.85515225
283232281,0.71546805,0.85515225
284233643,0.70957613,0.85542417
285234032,0.703956,0.85542417
286235672,0.7061438,0.85542417
287236330,0.70313,0.8572594
288240134,0.71557,0.8572594
289242771,0.71067417,0.8572594
290243264,0.70756495,0.8572594
291250105,0.7048546,0.85515225
292251868,0.7057885,0.85515225
293252418,0.708905,0.85542417
294254955,0.71438533,0.85542417
295255216,0.7097443,0.85542417
296258537,0.71141213,0.8572594
297259845,0.7031133,0.8572594
298260704,0.70831656,0.8572594
299262392,0.7140654,0.8572594
300263560,0.7184268,0.8572594
301265292,0.7092722,0.85515225
303270610,0.7034844,0.85542417
304273467,0.7087074,0.85542417
305280645,0.7207798,0.85474443
306282135,0.7141014,0.8572594
307284785,0.70949745,0.8572594
308285322,0.7028512,0.8572594
309288595,0.70780814,0.8572594
310292999,0.70976424,0.85515225
311295861,0.7137392,0.85515225
312296211,0.70792633,0.85542417
313299388,0.70610094,0.85542417
314302127,0.7055141,0.85542417
315307994,0.7083217,0.8572594
316314795,0.7117678,0.8572594
317315901,0.70790493,0.8572594
318316962,0.7080921,0.8572594
319318143,0.70236826,0.85515225
320319629,0.7025798,0.85515225
321320588,0.7199742,0.85542417
322323745,0.7172881,0.85542417
323329578,0.7189461,0.85542417
324333600,0.7051375,0.85474443
325334243,0.69943535,0.8572594
326335418,0.7078532,0.8572594
327336304,0.7102299,0.8572594
328337207,0.7161969,0.8572594
329338854,0.7107456,0.85515225
330339172,0.7005111,0.85515225
331345307,0.7083184,0.85542417
332347940,0.69983,0.85542417
333350597,0.7126174,0.85474443
334351709,0.70958626,0.8572594
335351177,0.7168137,0.8572594
336352805,0.7097852,0.8572594
337353215,0.70814,0.8572594
338360670,0.71586764,0.85515225
339366362,0.7164974,0.85515225
340366279,0.70710015,0.85542417
341367240,0.7114333,0.85542417
342368347,0.71059364,0.85542417
344372823,0.7037997,0.8572594
345379528,0.71589303,0.8572594
346383516,0.7088086,0.8572594
347385592,0.7036191,0.85515225
348386147,0.69913065,0.85515225
349389576,0.7011274,0.85542417
350392406,0.7015324,0.85542417
351396031,0.7165449,0.85542417
352397974,0.71020174,0.85474443
353401405,0.70615196,0.8572594
354402146,0.707052,0.8572594
355405225,0.70360315,0.8572594
356408988,0.7107359,0.8572594
357415813,0.715456,0.85515225
358419872,0.7096392,0.85515225
359420979,0.7144245,0.85542417
360422127,0.70880675,0.85542417
361425587,0.7073216,0.85474443
362427404,0.70846903,0.8572594
363428339,0.70962924,0.8572594
364431715,0.7149172,0.8572594
365433987,0.7091379,0.8572594
366437668,0.70959795,0.85515225
367439888,0.7003405,0.85515225
368441761,0.7091066,0.85542417
369445000,0.71420026,0.85542417
370451041,0.70725906,0.85542417
371454587,0.7071985,0.8572594
372457456,0.708115,0.8572594
373460732,0.70636904,0.8572594
374461257,0.7121392,0.8572594
375463000,0.7092773,0.85515225
377466218,0.7072369,0.85542417
378467268,0.7020298,0.85542417
379473909,0.7135563,0.85542417
380475778,0.7090123,0.85474443
381476385,0.71231294,0.8572594
382479935,0.71368986,0.8572594
383482356,0.70659506,0.8572594
384483127,0.7110895,0.8572594
385484739,0.7080355,0.85515225
386485254,0.70587766,0.85515225
387486791,0.71257055,0.85542417
388487144,0.71307063,0.85542417
389493638,0.7185445,0.85474443
390494236,0.7088212,0.8572594
391497429,0.7124334,0.8572594
392499706,0.70916665,0.8572594
393500437,0.709046,0.8572594
394503842,0.7190721,0.85515225
395507140,0.7131692,0.85515225
396514730,0.7146379,0.85542417
397516430,0.7089286,0.85542417
398517762,0.7171587,0.85542417
399521775,0.7133631,0.8572594
400523363,0.7132873,0.8572594
401526112,0.7123413,0.8572594
402530060,0.70480126,0.8572594
403531214,0.6049427,0.85515225
404617564,0.6381998,0.85515225
