timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
118404184,5.0901856,0.0,0,0,1,0,0,0,0
118904176,5.0901856,0.0,0,0,1,0,0,0,0
119414149,5.093408,0.0,0,0,1,0,0,0,0
119914144,5.078906,0.0,0,0,1,0,0,0,0
120414148,5.093408,0.0,0,0,1,0,0,0,0
120914144,5.093408,0.0,0,0,1,0,0,0,0
121414144,5.093408,0.0,0,0,1,0,0,0,0
121914174,5.093408,0.0,0,0,1,0,0,0,0
122914144,5.078906,0.0,0,0,1,0,0,0,0
123414175,5.0805173,0.0,0,0,1,0,0,0,0
123914144,5.08374,0.0,0,0,1,0,0,0,0
124424146,5.0853515,0.0,0,0,1,0,0,0,0
124924163,5.054736,0.0,0,0,1,0,0,0,0
125424188,5.0756836,0.0,0,0,1,0,0,0,0
125924176,5.062793,0.0,0,0,1,0,0,0,0
126424146,5.038623,0.0,0,0,1,0,0,0,0
126924152,5.040234,0.0,0,0,1,0,0,0,0
127434144,5.028955,0.0,0,0,1,0,0,0,0
127934144,5.038623,0.0,0,0,1,0,0,0,0
128434183,5.030566,0.0,0,0,1,0,0,0,0
128934156,5.0450683,0.0,0,0,1,0,0,0,0
129434146,5.040234,0.0,0,0,1,0,0,0,0
129934144,5.014453,0.0,0,0,1,0,0,0,0
130434148,5.0273438,0.0,0,0,1,0,0,0,0
130934144,5.0128417,0.0,0,0,1,0,0,0,0
131434144,4.990283,0.0,0,0,1,0,0,0,0
131944169,4.9967284,0.0,0,0,1,0,0,0,0
132444146,5.019287,0.0,0,0,1,0,0,0,0
132954144,5.038623,0.0,0,0,1,0,0,0,0
133454184,5.009619,0.0,0,0,1,0,0,0,0
133954148,5.0015626,0.0,0,0,1,0,0,0,0
134454175,5.014453,0.0,0,0,1,0,0,0,0
134964158,5.028955,0.0,0,0,1,0,0,0,0
135464196,5.0208983,0.0,0,0,1,0,0,0,0
136464192,5.024121,0.0,0,0,1,0,0,0,0
137464148,5.004785,0.0,0,0,1,0,0,0,0
137974144,5.0063963,0.0,0,0,1,0,0,0,0
138474144,5.030566,0.0,0,0,1,0,0,0,0
138984153,5.041846,0.0,0,0,1,0,0,0,0
139484146,5.0273438,0.0,0,0,1,0,0,0,0
139984180,5.016064,0.0,0,0,1,0,0,0,0
140484206,5.0354004,0.0,0,0,1,0,0,0,0
140994145,5.0321774,0.0,0,0,1,0,0,0,0
141494152,5.033789,0.0,0,0,1,0,0,0,0
141994178,5.0080075,0.0,0,0,1,0,0,0,0
142494152,5.0063963,0.0,0,0,1,0,0,0,0
142994165,5.0128417,0.0,0,0,1,0,0,0,0
143494144,4.975781,0.0,0,0,1,0,0,0,0
144004154,5.003174,0.0,0,0,1,0,0,0,0
144504153,5.004785,0.0,0,0,1,0,0,0,0
145004146,5.0112305,0.0,0,0,1,0,0,0,0
145504186,4.988672,0.0,0,0,1,0,0,0,0
146004193,4.990283,0.0,0,0,1,0,0,0,0
146514148,4.9870605,0.0,0,0,1,0,0,0,0
147014175,4.9918942,0.0,0,0,1,0,0,0,0
147514151,4.975781,0.0,0,0,1,0,0,0,0
148014152,4.9983397,0.0,0,0,1,0,0,0,0
148524178,4.990283,0.0,0,0,1,0,0,0,0
149024196,4.9918942,0.0,0,0,1,0,0,0,0
149524160,4.9677243,0.0,0,0,1,0,0,0,0
150034154,4.9725585,0.0,0,0,1,0,0,0,0
150534190,4.9773927,0.0,0,0,1,0,0,0,0
151034150,4.9773927,0.0,0,0,1,0,0,0,0
151534148,4.9822264,0.0,0,0,1,0,0,0,0
152034207,4.975781,0.0,0,0,1,0,0,0,0
152534191,4.975781,0.0,0,0,1,0,0,0,0
153034147,4.964502,0.0,0,0,1,0,0,0,0
153534146,4.9773927,0.0,0,0,1,0,0,0,0
154034147,4.9870605,0.0,0,0,1,0,0,0,0
154544146,4.975781,0.0,0,0,1,0,0,0,0
155044161,4.969336,0.0,0,0,1,0,0,0,0
155554154,4.979004,0.0,0,0,1,0,0,0,0
156054144,4.9854493,0.0,0,0,1,0,0,0,0
156554155,4.975781,0.0,0,0,1,0,0,0,0
157054164,4.964502,0.0,0,0,1,0,0,0,0
157554177,4.975781,0.0,0,0,1,0,0,0,0
158064161,4.980615,0.0,0,0,1,0,0,0,0
158564146,4.9870605,0.0,0,0,1,0,0,0,0
159064199,4.969336,0.0,0,0,1,0,0,0,0
159564157,4.9822264,0.0,0,0,1,0,0,0,0
160064157,4.988672,0.0,0,0,1,0,0,0,0
160564176,4.9773927,0.0,0,0,1,0,0,0,0
161064191,4.9822264,0.0,0,0,1,0,0,0,0
161564207,4.9854493,0.0,0,0,1,0,0,0,0
162074144,4.988672,0.0,0,0,1,0,0,0,0
162574144,4.993506,0.0,0,0,1,0,0,0,0
163074144,4.980615,0.0,0,0,1,0,0,0,0
163574148,4.9838376,0.0,0,0,1,0,0,0,0
164074161,4.979004,0.0,0,0,1,0,0,0,0
164574146,4.9870605,0.0,0,0,1,0,0,0,0
165084161,4.988672,0.0,0,0,1,0,0,0,0
165584173,4.9870605,0.0,0,0,1,0,0,0,0
166084153,4.9838376,0.0,0,0,1,0,0,0,0
166594144,4.9854493,0.0,0,0,1,0,0,0,0
167094144,4.9870605,0.0,0,0,1,0,0,0,0
167594145,4.980615,0.0,0,0,1,0,0,0,0
168094148,4.993506,0.0,0,0,1,0,0,0,0
168594147,4.979004,0.0,0,0,1,0,0,0,0
169104218,4.9838376,0.0,0,0,1,0,0,0,0
169604157,4.966113,0.0,0,0,1,0,0,0,0
170104171,4.9838376,0.0,0,0,1,0,0,0,0
170604151,4.9870605,0.0,0,0,1,0,0,0,0
171114144,4.9677243,0.0,0,0,1,0,0,0,0
171614146,4.9870605,0.0,0,0,1,0,0,0,0
172114144,4.9773927,0.0,0,0,1,0,0,0,0
172614148,4.9596677,0.0,0,0,1,0,0,0,0
173124176,4.988672,0.0,0,0,1,0,0,0,0
173624158,4.990283,0.0,0,0,1,0,0,0,0
174124179,4.9773927,0.0,0,0,1,0,0,0,0
174624146,4.990283,0.0,0,0,1,0,0,0,0
175134144,4.9838376,0.0,0,0,1,0,0,0,0
175634180,4.980615,0.0,0,0,1,0,0,0,0
176134144,4.9822264,0.0,0,0,1,0,0,0,0
176634144,5.003174,0.0,0,0,1,0,0,0,0
177134147,4.9822264,0.0,0,0,1,0,0,0,0
177644186,4.9773927,0.0,0,0,1,0,0,0,0
178144147,4.969336,0.0,0,0,1,0,0,0,0
178654147,4.9854493,0.0,0,0,1,0,0,0,0
179154169,5.0063963,0.0,0,0,1,0,0,0,0
179654144,4.995117,0.0,0,0,1,0,0,0,0
180154160,4.9773927,0.0,0,0,1,0,0,0,0
180654200,4.9709473,0.0,0,0,1,0,0,0,0
181154145,4.9838376,0.0,0,0,1,0,0,0,0
181654144,4.990283,0.0,0,0,1,0,0,0,0
182154155,4.980615,0.0,0,0,1,0,0,0,0
182654144,4.9773927,0.0,0,0,1,0,0,0,0
183164163,4.979004,0.0,0,0,1,0,0,0,0
183664184,4.990283,0.0,0,0,1,0,0,0,0
184164173,4.990283,0.0,0,0,1,0,0,0,0
184664162,4.9822264,0.0,0,0,1,0,0,0,0
185164158,4.9870605,0.0,0,0,1,0,0,0,0
185664160,4.9822264,0.0,0,0,1,0,0,0,0
186164189,4.975781,0.0,0,0,1,0,0,0,0
186664159,4.9918942,0.0,0,0,1,0,0,0,0
187164150,4.9709473,0.0,0,0,1,0,0,0,0
187664165,5.004785,0.0,0,0,1,0,0,0,0
188164155,4.9870605,0.0,0,0,1,0,0,0,0
189174164,4.9854493,0.0,0,0,1,0,0,0,0
189674144,4.990283,0.0,0,0,1,0,0,0,0
190174144,4.9773927,0.0,0,0,1,0,0,0,0
190684165,4.9822264,0.0,0,0,1,0,0,0,0
191184166,4.979004,0.0,0,0,1,0,0,0,0
191684155,4.9854493,0.0,0,0,1,0,0,0,0
192184159,4.9918942,0.0,0,0,1,0,0,0,0
192684179,4.9628906,0.0,0,0,1,0,0,0,0
193184176,5.0015626,0.0,0,0,1,0,0,0,0
193694149,4.9709473,0.0,0,0,1,0,0,0,0
194194180,4.9870605,0.0,0,0,1,0,0,0,0
194704153,4.980615,0.0,0,0,1,0,0,0,0
195204158,4.980615,0.0,0,0,1,0,0,0,0
195704185,4.979004,0.0,0,0,1,0,0,0,0
196204153,4.9870605,0.0,0,0,1,0,0,0,0
196704176,4.9741697,0.0,0,0,1,0,0,0,0
197204155,4.979004,0.0,0,0,1,0,0,0,0
197714183,4.9822264,0.0,0,0,1,0,0,0,0
198214161,4.9854493,0.0,0,0,1,0,0,0,0
198714187,4.975781,0.0,0,0,1,0,0,0,0
199214173,4.990283,0.0,0,0,1,0,0,0,0
199714147,4.988672,0.0,0,0,1,0,0,0,0
200214145,4.969336,0.0,0,0,1,0,0,0,0
200714144,4.9773927,0.0,0,0,1,0,0,0,0
201214152,4.9822264,0.0,0,0,1,0,0,0,0
201724176,4.990283,0.0,0,0,1,0,0,0,0
202224161,4.9709473,0.0,0,0,1,0,0,0,0
202724198,4.9838376,0.0,0,0,1,0,0,0,0
203224156,4.993506,0.0,0,0,1,0,0,0,0
203724158,4.966113,0.0,0,0,1,0,0,0,0
204224178,4.9822264,0.0,0,0,1,0,0,0,0
204724160,4.993506,0.0,0,0,1,0,0,0,0
205224177,4.9709473,0.0,0,0,1,0,0,0,0
205724161,4.9838376,0.0,0,0,1,0,0,0,0
206234147,4.990283,0.0,0,0,1,0,0,0,0
206734149,4.990283,0.0,0,0,1,0,0,0,0
207234144,4.9838376,0.0,0,0,1,0,0,0,0
207734150,4.9709473,0.0,0,0,1,0,0,0,0
208234145,4.975781,0.0,0,0,1,0,0,0,0
208744158,4.988672,0.0,0,0,1,0,0,0,0
209244173,4.979004,0.0,0,0,1,0,0,0,0
209744147,4.9870605,0.0,0,0,1,0,0,0,0
210254144,4.975781,0.0,0,0,1,0,0,0,0
210754144,4.9483886,0.0,0,0,1,0,0,0,0
211254144,4.975781,0.0,0,0,1,0,0,0,0
211754160,4.990283,0.0,0,0,1,0,0,0,0
212254144,4.9709473,0.0,0,0,1,0,0,0,0
212764191,4.9822264,0.0,0,0,1,0,0,0,0
213264153,4.979004,0.0,0,0,1,0,0,0,0
213764189,4.975781,0.0,0,0,1,0,0,0,0
214264153,4.990283,0.0,0,0,1,0,0,0,0
