timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
118062813,inf,1,0,0,0,0
119068057,inf,1,0,0,0,0
120078218,inf,1,0,0,0,0
121084064,inf,1,0,0,0,0
122038811,inf,0,0,1,0,0
123056175,inf,0,0,1,0,0
124066320,inf,0,0,1,0,0
124526061,inf,0,0,0,0,0
125535845,inf,0,0,0,0,0
126549019,inf,0,0,0,0,0
127561629,inf,0,0,0,0,0
128570460,inf,0,0,0,0,0
129577171,inf,0,0,0,0,0
130589234,inf,0,0,0,0,0
131605248,inf,0,0,0,0,0
132613634,inf,0,0,0,0,0
133622064,inf,0,0,0,0,0
134633133,inf,0,0,0,0,0
135645113,inf,0,0,0,0,0
137672059,inf,0,0,0,0,0
138682177,inf,0,0,0,0,0
139692071,inf,0,0,0,0,0
140704414,inf,0,0,0,0,0
141714912,inf,0,0,0,0,0
142722060,inf,0,0,0,0,0
143731813,inf,0,0,0,0,0
144751140,inf,0,0,0,0,0
145760184,inf,0,0,0,0,0
146768063,inf,0,0,0,0,0
147780678,inf,0,0,0,0,0
148789111,inf,0,0,0,0,0
149800186,inf,0,0,0,0,0
150815153,inf,0,0,0,0,0
151824768,inf,0,0,0,0,0
152829216,inf,0,0,0,0,0
153843166,inf,0,0,0,0,0
154853635,inf,0,0,0,0,0
155862121,inf,0,0,0,0,0
156874095,inf,0,0,0,0,0
157885213,inf,0,0,0,0,0
158897463,inf,0,0,0,0,0
159905422,inf,0,0,0,0,0
160914127,inf,0,0,0,0,0
161920181,inf,0,0,0,0,0
162929150,inf,0,0,0,0,0
163943129,inf,0,0,0,0,0
164950227,inf,0,0,0,0,0
165963104,inf,0,0,0,0,0
166975829,inf,0,0,0,0,0
167992060,inf,0,0,0,0,0
169001450,inf,0,0,0,0,0
170014107,inf,0,0,0,0,0
171020183,inf,0,0,0,0,0
172025141,inf,0,0,0,0,0
173041337,inf,0,0,0,0,0
174056059,inf,0,0,0,0,0
175064751,inf,0,0,0,0,0
176072216,inf,0,0,0,0,0
177072366,inf,0,0,0,0,0
178078916,inf,0,0,0,0,0
179085164,inf,0,0,0,0,0
180092634,inf,0,0,0,0,0
181105112,inf,0,0,0,0,0
182121389,inf,0,0,0,0,0
183125281,inf,0,0,0,0,0
184138077,inf,0,0,0,0,0
185144410,inf,0,0,0,0,0
186153166,inf,0,0,0,0,0
187168059,inf,0,0,0,0,0
188176060,inf,0,0,0,0,0
189187076,inf,0,0,0,0,0
190196634,inf,0,0,0,0,0
191207086,inf,0,0,0,0,0
192213644,inf,0,0,0,0,0
193221156,inf,0,0,0,0,0
194227068,inf,0,0,0,0,0
195233192,inf,0,0,0,0,0
196249155,inf,0,0,0,0,0
197257527,inf,0,0,0,0,0
198268062,inf,0,0,0,0,0
199278170,inf,0,0,0,0,0
200287049,inf,0,0,0,0,0
201303750,inf,0,0,0,0,0
202309158,inf,0,0,0,0,0
203313348,inf,0,0,0,0,0
204324809,inf,0,0,0,0,0
205339401,inf,0,0,0,0,0
206352173,inf,0,0,0,0,0
207357365,inf,0,0,0,0,0
208368663,inf,0,0,0,0,0
209377219,inf,0,0,0,0,0
210388378,inf,0,0,0,0,0
211400203,inf,0,0,0,0,0
212408159,inf,0,0,0,0,0
213417156,inf,0,0,0,0,0
214426060,inf,0,0,0,0,0
215438781,inf,0,0,0,0,0
216453342,inf,0,0,0,0,0
217463160,inf,0,0,0,0,0
218473648,inf,0,0,0,0,0
219486059,inf,0,0,0,0,0
220501158,inf,0,0,0,0,0
221509412,inf,0,0,0,0,0
222514882,inf,0,0,0,0,0
223518059,inf,0,0,0,0,0
224525231,inf,0,0,0,0,0
225541136,inf,0,0,0,0,0
226552207,inf,0,0,0,0,0
227557139,inf,0,0,0,0,0
228566099,inf,0,0,0,0,0
229578337,inf,0,0,0,0,0
230589200,inf,0,0,0,0,0
231600092,inf,0,0,0,0,0
232610278,inf,0,0,0,0,0
233620187,inf,0,0,0,0,0
234628065,inf,0,0,0,0,0
235643070,inf,0,0,0,0,0
237655059,inf,0,0,0,0,0
238666060,inf,0,0,0,0,0
239674899,inf,0,0,0,0,0
240691133,inf,0,0,0,0,0
241702257,inf,0,0,0,0,0
242706229,inf,0,0,0,0,0
243713215,inf,0,0,0,0,0
244725245,inf,0,0,0,0,0
245737140,inf,0,0,0,0,0
246749421,inf,0,0,0,0,0
247754104,inf,0,0,0,0,0
248762146,inf,0,0,0,0,0
249777000,inf,0,0,0,0,0
250795580,inf,0,0,0,0,0
251801379,inf,0,0,0,0,0
252810257,inf,0,0,0,0,0
253821150,inf,0,0,0,0,0
255843104,inf,0,0,0,0,0
256851110,inf,0,0,0,0,0
257864582,inf,0,0,0,0,0
258871060,inf,0,0,0,0,0
259880064,inf,0,0,0,0,0
260884061,inf,0,0,0,0,0
261899065,inf,0,0,0,0,0
262908177,inf,0,0,0,0,0
263917134,inf,0,0,0,0,0
264923605,inf,0,0,0,0,0
265937111,inf,0,0,0,0,0
266949349,inf,0,0,0,0,0
267959061,inf,0,0,0,0,0
268968647,inf,0,0,0,0,0
269980025,inf,0,0,0,0,0
270994828,inf,0,0,0,0,0
272007106,inf,0,0,0,0,0
273015123,inf,0,0,0,0,0
274020658,inf,0,0,0,0,0
275025185,inf,0,0,0,0,0
276037141,inf,0,0,0,0,0
277046740,inf,0,0,0,0,0
278054062,inf,0,0,0,0,0
279063105,inf,0,0,0,0,0
280072826,inf,0,0,0,0,0
281083586,inf,0,0,0,0,0
282097194,inf,0,0,0,0,0
283113584,inf,0,0,0,0,0
284125138,inf,0,0,0,0,0
285135079,inf,0,0,0,0,0
286146062,inf,0,0,0,0,0
287160178,inf,0,0,0,0,0
288173531,inf,0,0,0,0,0
289180144,inf,0,0,0,0,0
290190117,inf,0,0,0,0,0
291198059,inf,0,0,0,0,0
292202089,inf,0,0,0,0,0
293220064,inf,0,0,0,0,0
294225562,inf,0,0,0,0,0
295233812,inf,0,0,0,0,0
296241471,inf,0,0,0,0,0
297252179,inf,0,0,0,0,0
298261174,inf,0,0,0,0,0
299277556,inf,0,0,0,0,0
300287060,inf,0,0,0,0,0
301297211,inf,0,0,0,0,0
303311875,inf,0,0,0,0,0
304323063,inf,0,0,0,0,0
305339068,inf,0,0,0,0,0
306347093,inf,0,0,0,0,0
307357237,inf,0,0,0,0,0
308368064,inf,0,0,0,0,0
309375977,inf,0,0,0,0,0
310385370,inf,0,0,0,0,0
311389249,inf,0,0,0,0,0
312395110,inf,0,0,0,0,0
313402063,inf,0,0,0,0,0
314412593,inf,0,0,0,0,0
315431251,inf,0,0,0,0,0
316440059,inf,0,0,0,0,0
317450064,inf,0,0,0,0,0
318459116,inf,0,0,0,0,0
319473141,inf,0,0,0,0,0
320492467,inf,0,0,0,0,0
321499196,inf,0,0,0,0,0
322507107,inf,0,0,0,0,0
323514471,inf,0,0,0,0,0
324520364,inf,0,0,0,0,0
325529196,inf,0,0,0,0,0
326537368,inf,0,0,0,0,0
327549763,inf,0,0,0,0,0
328557418,inf,0,0,0,0,0
329564865,inf,0,0,0,0,0
330572625,inf,0,0,0,0,0
331577560,inf,0,0,0,0,0
332587609,inf,0,0,0,0,0
333597401,inf,0,0,0,0,0
334607105,inf,0,0,0,0,0
335611163,inf,0,0,0,0,0
336623530,inf,0,0,0,0,0
337630800,inf,0,0,0,0,0
338633199,inf,0,0,0,0,0
339638132,inf,0,0,0,0,0
340645469,inf,0,0,0,0,0
341655070,inf,0,0,0,0,0
342666090,inf,0,0,0,0,0
343677252,inf,0,0,0,0,0
344695055,inf,0,0,0,0,0
345704089,inf,0,0,0,0,0
346715219,inf,0,0,0,0,0
347721480,inf,0,0,0,0,0
348725137,inf,0,0,0,0,0
349733156,inf,0,0,0,0,0
350749197,inf,0,0,0,0,0
351758320,inf,0,0,0,0,0
352768169,inf,0,0,0,0,0
353778114,inf,0,0,0,0,0
354781177,inf,0,0,0,0,0
355798756,inf,0,0,0,0,0
356812022,inf,0,0,0,0,0
357822062,inf,0,0,0,0,0
358831126,inf,0,0,0,0,0
359841198,inf,0,0,0,0,0
360850104,inf,0,0,0,0,0
361863079,inf,0,0,0,0,0
362870407,inf,0,0,0,0,0
363880234,inf,0,0,0,0,0
364891150,inf,0,0,0,0,0
365899059,inf,0,0,0,0,0
367922600,inf,0,0,0,0,0
368936598,inf,0,0,0,0,0
369944238,inf,0,0,0,0,0
370952217,inf,0,0,0,0,0
371963107,inf,0,0,0,0,0
372975919,inf,0,0,0,0,0
373985115,inf,0,0,0,0,0
375000065,inf,0,0,0,0,0
377008195,inf,0,0,0,0,0
378013136,inf,0,0,0,0,0
379019574,inf,0,0,0,0,0
380033155,inf,0,0,0,0,0
381040458,inf,0,0,0,0,0
382051097,inf,0,0,0,0,0
383060066,inf,0,0,0,0,0
384067139,inf,0,0,0,0,0
