timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
117477869,32767,32767,32767,32767,32767,-40,32767
117481912,32767,32767,32767,32767,32767,32767,32767
117485869,32767,32767,32767,32767,32767,32767,-227
117489870,32767,32767,32767,32767,32767,-72,32767
117493870,32767,32767,32767,32767,-70,32767,-212
117497869,32767,32767,32767,32767,32767,-64,32767
117501920,32767,32767,32767,32767,-58,32767,32767
117505870,32767,32767,32767,32767,32767,-39,32767
117509869,32767,32767,32767,32767,32767,32767,-270
117517870,32767,32767,32767,32767,32767,-64,32767
117521911,32767,32767,32767,32767,32767,32767,-283
117525870,32767,32767,32767,32767,32767,-39,-232
117529886,32767,32767,32767,32767,32767,32767,32767
117533870,32767,32767,32767,32767,-58,32767,32767
117537870,32767,32767,32767,32767,32767,-64,-251
117541892,32767,32767,32767,32767,32767,32767,32767
117545869,32767,32767,32767,32767,-66,-40,-232
117549870,32767,32767,32767,32767,32767,32767,32767
117553870,32767,32767,32767,32767,32767,-32,32767
117557886,32767,32767,32767,32767,-62,32767,-252
117561876,32767,32767,32767,32767,32767,32767,32767
117565870,32767,32767,32767,32767,32767,-40,32767
117569870,32767,32767,32767,32767,32767,32767,32767
117573869,32767,32767,32767,32767,32767,32767,-209
117577889,32767,32767,32767,32767,32767,-72,32767
117581870,32767,32767,32767,32767,-66,32767,32767
117585885,32767,32767,32767,32767,32767,-56,-226
117589876,32767,32767,32767,32767,32767,32767,32767
117593870,32767,32767,32767,32767,-67,-40,-212
117597870,32767,32767,32767,32767,32767,32767,32767
117601911,32767,32767,32767,32767,32767,32767,32767
117605883,32767,32767,32767,32767,-71,-64,-232
117609876,32767,32767,32767,32767,32767,32767,32767
117613908,32767,32767,32767,32767,32767,-41,32767
117617870,32767,32767,32767,32767,32767,32767,-252
117621870,32767,32767,32767,32767,32767,32767,32767
117625882,32767,32767,32767,32767,-56,-64,-232
117629886,32767,32767,32767,32767,32767,32767,32767
117633870,32767,32767,32767,32767,32767,-40,-206
117637871,32767,32767,32767,32767,-68,32767,32767
117641907,32767,32767,32767,32767,32767,32767,32767
117645877,32767,32767,32767,32767,32767,-72,-232
117649876,32767,32767,32767,32767,-68,32767,32767
117653870,32767,32767,32767,32767,32767,-40,32767
117657883,32767,32767,32767,32767,32767,32767,-249
117661870,32767,32767,32767,32767,32767,32767,32767
117665870,32767,32767,32767,32767,32767,-72,32767
117669902,32767,32767,32767,32767,-48,32767,-266
117673870,32767,32767,32767,32767,32767,-40,-210
117677869,32767,32767,32767,32767,32767,32767,32767
117681869,32767,32767,32767,32767,-58,32767,32767
117685869,32767,32767,32767,32767,32767,-72,-231
117689898,32767,32767,32767,32767,32767,32767,32767
117693870,32767,32767,32767,32767,-71,-64,-212
117697887,32767,32767,32767,32767,32767,32767,32767
117701870,32767,32767,32767,32767,32767,-40,32767
117705870,32767,32767,32767,32767,32767,32767,-231
117709882,32767,32767,32767,32767,32767,32767,32767
117713870,32767,32767,32767,32767,-67,-64,32767
117717888,32767,32767,32767,32767,32767,32767,-245
117721870,32767,32767,32767,32767,32767,-40,32767
117725906,32767,32767,32767,32767,-71,32767,-232
117729878,32767,32767,32767,32767,32767,32767,32767
117733870,32767,32767,32767,32767,-57,-56,-211
117737876,32767,32767,32767,32767,32767,32767,32767
117741870,32767,32767,32767,32767,32767,-40,32767
117745870,32767,32767,32767,32767,32767,32767,-231
117749869,32767,32767,32767,32767,32767,-32,32767
117753907,32767,32767,32767,32767,32767,32767,32767
117757886,32767,32767,32767,32767,-68,32767,-252
117761869,32767,32767,32767,32767,32767,-40,32767
117765870,32767,32767,32767,32767,32767,32767,-227
117769869,32767,32767,32767,32767,-59,32767,32767
117773872,32767,32767,32767,32767,32767,-72,-212
117777869,32767,32767,32767,32767,32767,32767,32767
117781908,32767,32767,32767,32767,-72,32767,32767
