timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
48204362,nan,nan,nan,0.038239084,0.0,nan,nan,-0.7028112,nan,nan,nan,nan,nan,nan,-1.7630902e-32,-6.7451836e-34,nan
48225369,nan,nan,nan,0.06775801,0.0,-0.06595146,0.041575003,-0.00031,nan,nan,nan,nan,nan,nan,nan,nan,nan
48425134,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.7028112,nan,nan,nan,nan,nan,nan,nan,nan,nan
48624859,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.7028112,nan,nan,nan,nan,nan,nan,nan,nan,nan
48825103,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.7028112,nan,nan,nan,nan,nan,nan,nan,nan,nan
49025132,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.7028112,nan,nan,nan,nan,nan,nan,nan,nan,nan
49225399,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.7028112,nan,nan,nan,nan,nan,nan,nan,nan,nan
49425708,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.7028112,nan,nan,nan,nan,nan,nan,nan,nan,nan
49645795,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.7028112,nan,nan,nan,nan,nan,nan,nan,nan,nan
49845944,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.7028112,nan,nan,nan,nan,nan,nan,nan,nan,nan
50047564,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.7028112,nan,nan,nan,nan,nan,nan,nan,nan,nan
50247468,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.6941737,nan,nan,nan,nan,nan,nan,nan,nan,nan
50448298,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.6027505,nan,nan,nan,nan,nan,nan,nan,nan,nan
50648141,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.40549725,nan,nan,nan,nan,nan,nan,nan,nan,nan
50847156,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.40562242,nan,nan,nan,nan,nan,nan,nan,nan,nan
51047389,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.40562242,nan,nan,nan,nan,nan,nan,nan,nan,nan
51267454,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.40562242,nan,nan,nan,nan,nan,nan,nan,nan,nan
51467659,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.40562242,nan,nan,nan,nan,nan,nan,nan,nan,nan
51668054,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.40562242,nan,nan,nan,nan,nan,nan,nan,nan,nan
51868633,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.40562242,nan,nan,nan,nan,nan,nan,nan,nan,nan
52068954,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.24927783,nan,nan,nan,nan,nan,nan,nan,nan,nan
52268839,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.13248649,nan,nan,nan,nan,nan,nan,nan,nan,nan
52468849,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.13253021,nan,nan,nan,nan,nan,nan,nan,nan,nan
52688990,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.13253021,nan,nan,nan,nan,nan,nan,nan,nan,nan
52888991,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.21354127,nan,nan,nan,nan,nan,nan,nan,nan,nan
53089190,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.42184326,nan,nan,nan,nan,nan,nan,nan,nan,nan
53289559,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.42168626,nan,nan,nan,nan,nan,nan,nan,nan,nan
53489718,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.42168665,nan,nan,nan,nan,nan,nan,nan,nan,nan
53689837,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.42168665,nan,nan,nan,nan,nan,nan,nan,nan,nan
53889977,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.42168665,nan,nan,nan,nan,nan,nan,nan,nan,nan
54090590,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.42168665,nan,nan,nan,nan,nan,nan,nan,nan,nan
54310619,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.42168665,nan,nan,nan,nan,nan,nan,nan,nan,nan
54510729,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.42168665,nan,nan,nan,nan,nan,nan,nan,nan,nan
54710810,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.42168665,nan,nan,nan,nan,nan,nan,nan,nan,nan
54911504,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.42168665,nan,nan,nan,nan,nan,nan,nan,nan,nan
55111318,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.42168665,nan,nan,nan,nan,nan,nan,nan,nan,nan
55311641,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.42168665,nan,nan,nan,nan,nan,nan,nan,nan,nan
55511613,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.42168665,nan,nan,nan,nan,nan,nan,nan,nan,nan
55712039,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.42168665,nan,nan,nan,nan,nan,nan,nan,nan,nan
55912283,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.42168665,nan,nan,nan,nan,nan,nan,nan,nan,nan
56112340,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.42002767,nan,nan,nan,nan,nan,nan,nan,nan,nan
56332590,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.40561765,nan,nan,nan,nan,nan,nan,nan,nan,nan
56533395,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.40562242,nan,nan,nan,nan,nan,nan,nan,nan,nan
56733425,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.40562242,nan,nan,nan,nan,nan,nan,nan,nan,nan
56933244,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.40562242,nan,nan,nan,nan,nan,nan,nan,nan,nan
57133718,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.40562242,nan,nan,nan,nan,nan,nan,nan,nan,nan
57333745,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.40562242,nan,nan,nan,nan,nan,nan,nan,nan,nan
57533799,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.40562242,nan,nan,nan,nan,nan,nan,nan,nan,nan
57733849,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.40562242,nan,nan,nan,nan,nan,nan,nan,nan,nan
57934170,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.40562242,nan,nan,nan,nan,nan,nan,nan,nan,nan
58154339,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.40562242,nan,nan,nan,nan,nan,nan,nan,nan,nan
58354511,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.40562242,nan,nan,nan,nan,nan,nan,nan,nan,nan
58554645,-0.15151285,-0.0033845431,nan,0.06775801,0.0,0.0,0.0,-0.40562242,nan,nan,nan,nan,nan,nan,nan,nan,nan
