timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
44503469,-0.0003628638,-0.005453744,-0.0017524258,3999,0,-0.048794672,-0.011434558,-9.621328,3999
44579506,-0.0016525523,-0.002469235,-0.0017201633,4000,0,-0.07351093,-0.03065917,-9.658959,4000
44583475,-0.0027011626,-0.0015129026,-0.0011649512,3969,0,-0.06446439,-0.019859033,-9.657532,3969
44587469,-0.0013267631,-0.0024666805,-0.0021400717,3994,0,-0.07220603,-0.016205689,-9.629663,3994
44591469,-0.0018466418,-0.0009864058,-0.0017086106,4000,0,-0.074881025,-0.0064783646,-9.650161,4000
44595523,-0.0033519762,-0.0010860508,-0.0020173404,4054,0,-0.06468614,-0.014234294,-9.640431,4054
44599469,-0.0027085266,-0.0034199364,-0.0020352222,3946,0,-0.08096165,-0.022345126,-9.640905,3946
44603499,-0.0013363512,-0.0017164531,-0.0029950982,4030,0,-0.06521792,-0.0141799,-9.643317,4030
44607469,7.33059e-05,-0.00321309,-0.0007895529,3970,0,-0.04756024,0.0009984525,-9.633991,3970
44611468,-0.00067053357,-0.0006610693,-0.0014030384,3999,0,-0.066987544,-0.011334413,-9.638939,3999
44615497,-0.00024349013,-0.00066976156,-0.0004472707,4029,0,-0.07761088,-0.016108667,-9.642747,4029
44619469,0.0012605042,-0.0018492484,0.00027167905,3972,0,-0.06828606,-0.02991221,-9.656647,3972
44623475,-0.002182497,-0.0044842884,-0.002575834,4006,0,-0.07288102,-0.019910207,-9.645698,4006
44627469,-0.00091079023,-0.0027061363,-0.0016400462,3994,0,-0.069779135,-0.021962902,-9.617394,3994
44631468,0.0007314148,-0.0014923821,-0.0014313158,3999,0,-0.07191392,-0.017480832,-9.64564,3999
44635470,-0.0019468997,-0.0020496743,-0.0008615305,4002,0,-0.05736044,-0.0072140615,-9.618405,4002
44639469,-0.0023819786,-0.0031060327,-0.0013938259,3999,0,-0.04472528,-0.0018124699,-9.639249,3999
44643478,-0.0015200897,-0.00269371,-0.0007678637,4009,0,-0.061551146,-0.02226472,-9.653769,4009
44647471,-0.004407583,-0.000877591,-0.0015696206,3993,0,-0.067268424,-0.025569627,-9.654291,3993
44651470,-0.004768603,-0.0028755309,-0.0048752385,3999,0,-0.06818982,-0.031318065,-9.653343,3999
44655479,-0.0025101576,-0.0012838367,-0.0029787023,4009,0,-0.08482725,-0.019863848,-9.648321,4009
44659469,-0.0011211644,0.0012657178,-0.0018105495,3990,0,-0.07265944,0.0023886678,-9.62479,3990
44663497,-0.002346754,-0.0008927428,0.00031603937,4028,0,-0.07599477,-0.027568627,-9.627797,4028
44667474,-0.0011058663,-0.0019381598,-0.00129636,3977,0,-0.07610895,-0.019032678,-9.63571,3977
