timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
44603499,0,0.0,0.0,0.1655511,0.5442459,-0.0340022,0.16643107,0.54324627,-0.25651273,-0.0006152413,-0.00037693436,0.016418323,0.007582056,0.0033647085,-0.0034989999,-5.9408743e-05,0.00010073594,-0.006767099,0.027174179,3.073392,0.0,0.1,-0.016418323,0.005479384,0.0037670839,0.025928052,0.017166713,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
44699470,0,0.0,0.0,0.165527,0.54425746,-0.033953376,0.16643107,0.54324627,-0.25651273,-0.00051356945,-0.0006392266,0.016130824,0.007081595,0.0033647085,-0.0034989999,-5.9408743e-05,-0.02064913,0.006733016,0.018607719,3.0733812,0.0,0.1,-0.016130824,0.0051762722,0.0035621172,0.025709974,0.017033916,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
44803484,0,0.0,0.0,0.16548991,0.54425985,-0.034071624,0.16643107,0.54324627,-0.25651273,-0.0009009638,-0.00055330235,0.014720142,0.005442264,0.0033647085,-0.0034989999,-5.9408743e-05,-0.028057022,0.017144866,0.03923456,3.073382,0.0,0.1,-0.014720142,0.00526137,0.003607581,0.026355196,0.017409593,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
44907475,0,0.0,0.0,0.16542518,0.54426783,-0.034270093,0.16643107,0.54324627,-0.25651273,-0.0018229937,-0.00041826398,0.014419899,0.004959565,0.0033647085,-0.0034989999,-5.9408743e-05,-0.4051563,0.4353218,-0.111994416,3.0734763,0.0,0.1,-0.014419899,0.0051192464,0.003510694,0.026099063,0.01726014,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
45011469,0,0.0,0.0,0.1653977,0.5442603,-0.034495793,0.16643107,0.54324627,-0.25651273,0.00033110246,0.0010794973,0.013088317,0.0035371436,0.0033647085,-0.0034989999,-5.9408743e-05,0.17634332,0.36184117,0.005750054,3.073879,0.0,0.1,-0.013088317,0.005293342,0.003623159,0.026396058,0.017436406,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
45115469,0,0.0,0.0,0.16541453,0.54432726,-0.034806237,0.16643107,0.54324627,-0.25651273,0.0013148849,0.00097097567,0.012390019,0.0027948483,0.0033647085,-0.0034989999,-5.9408743e-05,0.013589392,0.34180737,-0.0940255,3.0728831,0.0,0.1,-0.012390019,0.0054001994,0.0036943264,0.0264951,0.017496297,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
45217920,0,0.0,0.0,0.1654946,0.5442831,-0.035173763,0.16643107,0.54324627,-0.25651273,-0.00046975864,-0.0012663319,0.012094792,0.002468062,0.0033647085,-0.0034989999,-5.9408743e-05,-0.030687584,-0.19407944,0.010759466,3.0736322,0.0,0.1,-0.012094792,0.005171818,0.003547148,0.025925538,0.017161964,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
45315511,0,0.0,0.0,0.16554989,0.54428923,-0.035466906,0.16643107,0.54324627,-0.25651273,-0.00062339916,0.0005978131,0.0125563,0.002952505,0.0033647085,-0.0034989999,-5.9408743e-05,-0.09913783,0.5234367,-0.030991105,3.0733833,0.0,0.1,-0.0125563,0.0052711214,0.0036085711,0.026297938,0.017379815,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
45418675,0,0.0,0.0,0.16561978,0.54426175,-0.035766087,0.16643107,0.54324627,-0.25651273,0.00028215745,-0.00028359937,0.010803841,0.0013052092,0.0033647085,-0.0034989999,-5.9408743e-05,0.041685626,0.31854928,0.12981841,3.0732424,0.0,0.1,-0.010803841,0.0050709867,0.0034811138,0.02564111,0.016991198,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
45514669,0,0.0,0.0,0.16567983,0.54427403,-0.035970204,0.16643107,0.54324627,-0.25651273,0.0012553319,-2.0516742e-05,0.011715153,0.0023469818,0.0033647085,-0.0034989999,-5.9408743e-05,0.45592695,-0.047805913,0.09813031,3.0732808,0.0,0.1,-0.011715153,0.0051367185,0.0035229663,0.025884243,0.017140156,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
