timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
45004204,5.0660157,0.0,0,0,1,0,0,0,0
45504196,5.0966306,0.0,0,0,1,0,0,0,0
46004206,5.078906,0.0,0,0,1,0,0,0,0
46514188,5.091797,0.0,0,0,1,0,0,0,0
47014188,5.0805173,0.0,0,0,1,0,0,0,0
47514192,5.0966306,0.0,0,0,1,0,0,0,0
48014188,5.091797,0.0,0,0,1,0,0,0,0
48514188,5.0724607,0.0,0,0,1,0,0,0,0
49024204,5.078906,0.0,0,0,1,0,0,0,0
49524217,5.0950193,0.0,0,0,1,0,0,0,0
50024197,5.0950193,0.0,0,0,1,0,0,0,0
50524234,5.078906,0.0,0,0,1,0,0,0,0
51024197,5.0901856,0.0,0,0,1,0,0,0,0
51524227,5.0901856,0.0,0,0,1,0,0,0,0
52034188,5.093408,0.0,0,0,1,0,0,0,0
52534229,5.062793,0.0,0,0,1,0,0,0,0
53034188,5.093408,0.0,0,0,1,0,0,0,0
53534192,5.0950193,0.0,0,0,1,0,0,0,0
54034188,5.078906,0.0,0,0,1,0,0,0,0
54534188,5.091797,0.0,0,0,1,0,0,0,0
55034188,5.088574,0.0,0,0,1,0,0,0,0
55534237,5.0805173,0.0,0,0,1,0,0,0,0
56034188,5.093408,0.0,0,0,1,0,0,0,0
56534188,5.0966306,0.0,0,0,1,0,0,0,0
57034188,5.0805173,0.0,0,0,1,0,0,0,0
57544191,5.0805173,0.0,0,0,1,0,0,0,0
58044198,5.0901856,0.0,0,0,1,0,0,0,0
58544231,5.0869627,0.0,0,0,1,0,0,0,0
59044206,5.078906,0.0,0,0,1,0,0,0,0
59544217,5.093408,0.0,0,0,1,0,0,0,0
60054188,5.0950193,0.0,0,0,1,0,0,0,0
60554209,5.078906,0.0,0,0,1,0,0,0,0
61054188,5.0805173,0.0,0,0,1,0,0,0,0
61554188,5.0869627,0.0,0,0,1,0,0,0,0
62054188,5.091797,0.0,0,0,1,0,0,0,0
62554188,5.0708494,0.0,0,0,1,0,0,0,0
63054227,5.0853515,0.0,0,0,1,0,0,0,0
63564188,5.091797,0.0,0,0,1,0,0,0,0
64064238,5.091797,0.0,0,0,1,0,0,0,0
64564207,5.0740724,0.0,0,0,1,0,0,0,0
65064198,5.08374,0.0,0,0,1,0,0,0,0
65564241,5.0869627,0.0,0,0,1,0,0,0,0
66074188,5.091797,0.0,0,0,1,0,0,0,0
66574193,5.077295,0.0,0,0,1,0,0,0,0
67074188,5.088574,0.0,0,0,1,0,0,0,0
67574188,5.093408,0.0,0,0,1,0,0,0,0
68074232,5.0708494,0.0,0,0,1,0,0,0,0
68584204,5.0724607,0.0,0,0,1,0,0,0,0
69084197,5.0869627,0.0,0,0,1,0,0,0,0
69584188,5.0805173,0.0,0,0,1,0,0,0,0
70084205,5.067627,0.0,0,0,1,0,0,0,0
70584212,5.077295,0.0,0,0,1,0,0,0,0
71084197,5.0724607,0.0,0,0,1,0,0,0,0
71594188,5.0482907,0.0,0,0,1,0,0,0,0
72094188,5.0499024,0.0,0,0,1,0,0,0,0
72594188,5.053125,0.0,0,0,1,0,0,0,0
73094188,5.053125,0.0,0,0,1,0,0,0,0
73594188,5.028955,0.0,0,0,1,0,0,0,0
74094231,5.0370116,0.0,0,0,1,0,0,0,0
75104222,5.016064,0.0,0,0,1,0,0,0,0
75604219,5.0112305,0.0,0,0,1,0,0,0,0
76114190,5.0015626,0.0,0,0,1,0,0,0,0
76614188,5.009619,0.0,0,0,1,0,0,0,0
77114188,5.0080075,0.0,0,0,1,0,0,0,0
