timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
44603726,-0.48257795,0.3903971,2.9761646,0.0,0.032513298,-0.20706593,-0.21805426,0.9531626,0.0,0.0,-0.08,1,0,0,0,0,0
44703683,-0.049643278,0.021572378,3.0728457,0.0,0.03408658,-0.011629188,-0.024432424,0.9990525,0.0,0.0,-0.08,1,0,0,0,0,0
44807658,-0.0013602445,0.0009195775,3.0733812,0.0,0.034098797,-0.00048271276,-0.0006640482,0.9994181,0.0,0.0,-0.08,1,0,0,0,0,0
44907720,-1.23039545e-05,2.2308455e-05,3.0733624,0.0,0.034108534,-1.13575725e-05,-5.767943e-06,0.99941814,0.0,0.0,-0.08,1,0,0,0,0,0
45011746,3.3610888e-07,-4.9063505e-08,3.0739355,0.0,0.03382212,3.0201676e-08,1.6712858e-07,0.99942786,0.0,0.0,-0.08,1,0,0,0,0,0
45115751,3.174559e-08,-2.8600189e-08,3.0729084,0.0,0.034335375,1.4836662e-08,1.5372436e-08,0.9994104,0.0,0.0,-0.08,1,0,0,0,0,0
45218121,2.8249186e-10,-3.4642855e-10,3.0736587,0.0,0.033960443,1.7791114e-10,1.3528202e-10,0.9994232,0.0,0.0,-0.08,1,0,0,0,0,0
45319741,0.0,-0.0,3.0733833,0.0,0.03409805,0.0,0.0,0.9994185,0.0,0.0,-0.08,1,0,0,0,0,0
45418865,0.0,-0.0,3.0731893,0.0,0.03419503,0.0,0.0,0.99941516,0.0,0.0,-0.08,1,0,0,0,0,0
45518936,0.0,-0.0,3.0732808,0.0,0.03414928,0.0,0.0,0.99941677,0.0,0.0,-0.08,1,0,0,0,0,0
45622915,0.0,-0.0,3.0724525,0.0,0.03456317,0.0,0.0,0.9994025,0.0,0.0,-0.08,1,0,0,0,0,0
45722887,0.0,-0.0,3.0742772,0.0,0.033651393,0.0,0.0,0.99943364,0.0,0.0,-0.08,1,0,0,0,0,0
45826915,0.0,-0.0,3.0738223,0.0,0.033878714,0.0,0.0,0.99942595,0.0,0.0,-0.08,1,0,0,0,0,0
45930967,0.0,-0.0,3.072922,0.0,0.034328584,0.0,0.0,0.9994106,0.0,0.0,-0.08,1,0,0,0,0,0
46030926,0.0,-0.0,3.0728598,0.0,0.03435968,0.0,0.0,0.99940956,0.0,0.0,-0.08,1,0,0,0,0,0
46134912,0.0,-0.0,3.0729437,0.0,0.034317743,0.0,0.0,0.999411,0.0,0.0,-0.08,1,0,0,0,0,0
46234911,0.0,-0.0,3.072983,0.0,0.034298085,0.0,0.0,0.99941164,0.0,0.0,-0.08,1,0,0,0,0,0
46334853,0.0,-0.0,3.072836,0.0,0.034371596,0.0,0.0,0.99940914,0.0,0.0,-0.08,1,0,0,0,0,0
46438874,0.0,-0.0,3.0728872,0.0,0.03434598,0.0,0.0,0.99941,0.0,0.0,-0.08,1,0,0,0,0,0
46538125,0.0,-0.0,3.072963,0.0,0.034308095,0.0,0.0,0.9994113,0.0,0.0,-0.08,1,0,0,0,0,0
46642132,0.0,-0.0,3.0729487,0.0,0.034315243,0.0,0.0,0.99941105,0.0,0.0,-0.08,1,0,0,0,0,0
46746214,0.0,-0.0,3.0728502,0.0,0.034364447,0.0,0.0,0.9994094,0.0,0.0,-0.08,1,0,0,0,0,0
46846147,0.0,-0.0,3.072799,0.0,0.034390062,0.0,0.0,0.9994085,0.0,0.0,-0.08,1,0,0,0,0,0
46950195,0.0,-0.0,3.0726745,0.0,0.034452252,0.0,0.0,0.99940634,0.0,0.0,-0.08,1,0,0,0,0,0
47050288,0.0,-0.0,3.0727217,0.0,0.034428664,0.0,0.0,0.9994072,0.0,0.0,-0.08,1,0,0,0,0,0
47150198,0.0,-0.0,3.072597,0.0,0.034490973,0.0,0.0,0.999405,0.0,0.0,-0.09486464,1,0,0,0,0,0
47254116,0.0,-0.0,3.072597,0.0,0.034490973,0.0,0.0,0.999405,0.0,0.0,-0.09523323,1,0,0,0,0,0
47354106,0.0,-0.0,3.072597,0.0,0.034490973,0.0,0.0,0.999405,0.0,0.0,-0.099850275,1,0,0,0,0,0
47458093,0.0,-0.0,3.072597,-1e-44,0.034490973,0.0,0.0,0.999405,0.0,0.0,-0.12455455,1,0,0,0,0,0
47558100,0.0,-0.0,3.072597,0.0,0.034490973,0.0,0.0,0.999405,0.0,0.0,-0.12454899,1,0,0,0,0,0
47658115,0.0,-0.0,3.072597,0.0,0.034490973,0.0,0.0,0.999405,0.0,0.0,-0.12453035,1,0,0,0,0,0
47761297,0.0,-0.0,3.072597,0.0,0.034490973,0.0,0.0,0.999405,0.0,0.0,-0.12453011,1,0,0,0,0,0
47861263,0.0,-0.0,3.072597,0.0,0.034490973,0.0,0.0,0.999405,0.0,0.0,-0.12453012,1,0,0,0,0,0
47964701,0.0,-0.0,3.072597,0.0,0.034490973,0.0,0.0,0.999405,0.0,0.0,-0.12453012,1,0,0,0,0,0
48065314,0.0,-0.0,3.072597,0.0,0.034490973,0.0,0.0,0.999405,0.0,0.0,-0.12453012,1,0,0,0,0,0
