timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
44595523,-0.0014988533,0.00087549526,-0.00032826676,0.034090806,0.00044948206,-0.00076450873,0.9994183,0.8642389,0.0034970404,0.0012643238,0.5030681,3
44627469,0.0009421766,-0.00074458285,4.895567e-05,0.034087062,0.00044483854,-0.00075512915,0.9994185,0.8642389,0.0034970404,0.0012643238,0.5030681,3
44659469,0.0007316192,0.0032273708,-0.00012160733,0.03409151,0.0004278628,-0.000768115,0.9994183,0.8642389,0.0034970404,0.0012643238,0.5030681,3
44691475,0.00019281264,-0.0006026842,-0.001843014,0.03409617,0.00041243838,-0.0007816228,0.99941814,0.8642389,0.0034970404,0.0012643238,0.5030681,3
44723501,0.00031407538,0.00024297449,-0.00045100402,0.034105252,0.00039582982,-0.0007807155,0.9994179,0.8642389,0.0034970404,0.0012643238,0.5030681,3
44755469,-0.000412944,-0.0013629568,0.0010353086,0.03410746,0.00038678866,-0.00078635034,0.9994178,0.8642389,0.0034970404,0.0012643238,0.5030681,3
44787469,-0.0015982098,0.0011987248,-9.791681e-05,0.03410287,0.00038052993,-0.00079967175,0.99941796,0.8642389,0.0034970404,0.0012643238,0.5030681,3
44819475,-0.0008579666,0.0025757093,0.0005382133,0.034093432,0.00035748986,-0.00081081665,0.99941826,0.8642389,0.0034970404,0.0012643238,0.5030681,3
44851509,0.009993751,0.006351514,-0.009368379,0.034138802,0.0003479866,-0.0007920146,0.99941677,0.8642389,0.0034970404,0.0012643238,0.5030681,3
44883476,0.019174714,0.0032010884,-0.010238926,0.03429358,0.0003614884,-0.0007415019,0.9994115,0.8642389,0.0034970404,0.0012643238,0.5030681,3
44915482,0.0030909535,0.03304803,0.031975724,0.033900682,0.00030228114,-0.00083184027,0.9994249,0.8642389,0.0034970404,0.0012643238,0.5030681,3
44947475,-0.0120835025,-0.007981057,-0.013519099,0.03373116,0.00023188909,-0.0010952804,0.9994303,0.8642389,0.0034970404,0.0012643238,0.5030681,3
44979518,-0.012836281,0.017835626,0.005252852,0.033783175,0.00023730649,-0.00092903216,0.9994288,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45011469,0.005816277,0.007967776,-0.0140819345,0.033850547,0.00025380554,-0.0008737956,0.9994265,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45043492,0.0342118,0.026800858,-0.0024425136,0.033889245,0.00019790251,-0.0010180528,0.99942505,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45075475,-0.007270622,0.03484537,-0.030800514,0.03419412,0.00021781716,-0.00088885264,0.99941486,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45107479,-0.008931378,-0.043142255,0.0100241415,0.034336105,0.00031431983,-0.00078527647,0.99941003,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45139469,0.025620734,0.036929846,0.0064767604,0.034278218,0.00023788204,-0.0008852306,0.99941194,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45171469,0.0018068908,0.012631379,0.017055402,0.033985715,0.00017992668,-0.00095819106,0.99942183,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45202669,-0.021298476,0.01961308,-0.006142727,0.033909705,0.00015392907,-0.0010052029,0.9994244,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45234670,-0.0058911936,-0.0069854595,-0.0027699482,0.034048893,0.00015112179,-0.0010336514,0.9994196,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45266668,-0.010487227,-0.013119421,-0.002067335,0.034133974,0.00015339308,-0.00092939055,0.9994168,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45294689,-0.009084703,0.005783446,0.00052765175,0.034123313,0.00010822029,-0.000990639,0.9994172,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45327469,-0.0029857513,-0.004594307,-0.003652062,0.03410509,0.00011491565,-0.0010534995,0.99941766,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45359469,-0.0020652995,0.00141493,-0.011806662,0.034307297,9.107291e-05,-0.00089903246,0.999411,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45390704,0.015089696,0.00082057214,0.0032915329,0.034329254,0.00011369068,-0.0008072294,0.9994103,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45422718,-0.039620586,0.008206389,0.016766006,0.034135394,4.1994288e-05,-0.0010716165,0.99941665,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45454669,-0.019092591,0.014217012,-0.0022768325,0.034019414,-2.9944711e-05,-0.0011071345,0.99942064,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45486683,-0.019754471,-0.017934456,-0.008641187,0.034241043,-1.7058315e-05,-0.0009822153,0.99941313,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45518668,-0.018825803,0.06177481,0.02723854,0.034095682,-9.315655e-05,-0.0010222802,0.999418,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45546669,-0.12767325,-0.0081106555,0.033365697,0.033592142,-0.00022815733,-0.0015785528,0.9994344,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45578687,-0.03195126,-0.06455395,0.0036144033,0.0333148,-0.0003739293,-0.0016278599,0.9994436,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45610669,0.0044100923,-0.02021901,-0.091761455,0.034123033,-0.0001849827,-0.0011169052,0.999417,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45642675,-0.016169943,-0.0548,-0.0065520797,0.035259835,-1.0080367e-05,-0.00072758866,0.9993779,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45674678,-0.017732693,0.03469584,0.08550228,0.03428127,-0.00032653348,-0.0009894486,0.9994117,0.8642389,0.0034970404,0.0012643238,0.5030681,3
45710668,-0.06039191,-0.009357976,-0.009979466,0.0335416,-0.0003973683,-0.0018656433,0.99943554,0.8642389,0.0034970404,0.0012643238,0.5030681,3
