timestamp,load,ram_usage
43687885,0.6349027,0.851006
44690763,0.71337855,0.8512099
45696403,0.7025926,0.8512099
46697259,0.69884604,0.8512099
47698818,0.71150017,0.8491028
48699728,0.7167351,0.8491028
49701770,0.7122706,0.84937465
50702208,0.70164907,0.84937465
51704758,0.69891906,0.84937465
52705494,0.70104283,0.8512099
53708706,0.70756423,0.8512099
54712711,0.71780586,0.8512099
55715567,0.71296966,0.8512099
56715171,0.7056438,0.8491028
57717272,0.695601,0.8491028
58718159,0.6985834,0.84937465
59723847,0.71449053,0.84937465
61726553,0.7040103,0.8486949
62727377,0.7033038,0.8512099
63732528,0.7038907,0.8512099
64733210,0.704912,0.8512099
65735681,0.7080187,0.8512099
66736288,0.71505,0.8491028
67739772,0.70587957,0.8491028
68739165,0.7017718,0.84937465
69741128,0.7010102,0.84937465
70742172,0.69994044,0.8486949
71744862,0.7079687,0.8512099
72751091,0.714674,0.8512099
73751477,0.7096749,0.8512099
75754126,0.6735134,0.8491028
76756510,0.70673656,0.8491028
77757280,0.7054111,0.84937465
78760562,0.70643705,0.84937465
79761442,0.7114785,0.84937465
80762126,0.7067552,0.8512099
81765936,0.7000557,0.8512099
82769313,0.69985414,0.8512099
83776981,0.7064744,0.8512099
84782424,0.7064055,0.8512099
85783232,0.7048857,0.8491028
86786428,0.7063762,0.8491028
87789891,0.69808954,0.84937465
88793463,0.7002361,0.84937465
89797809,0.71432596,0.8535889
90799985,0.703057,0.85610384
91801789,0.7001653,0.85610384
92801234,0.70581967,0.8578711
93802172,0.70590806,0.8578711
94804063,0.7021659,0.85576403
95805206,0.7090583,0.85576403
96806842,0.71444714,0.8560359
97807595,0.71395373,0.8560359
98814862,0.71404886,0.8560359
99818849,0.7073332,0.8578711
100819901,0.70816386,0.8578711
101820319,0.708799,0.8578711
102823949,0.71104366,0.8578711
103825793,0.7159301,0.85576403
104826618,0.7061577,0.85576403
105830726,0.7030194,0.8560359
106833232,0.7079015,0.8560359
107836674,0.7104923,0.8560359
108836370,0.71637183,0.8578711
109837598,0.7162447,0.8578711
110839848,0.70986897,0.8578711
111842214,0.7063757,0.8578711
112844724,0.70229924,0.8578711
113851866,0.7081141,0.85576403
114852301,0.70815504,0.85576403
115854277,0.71538615,0.8560359
116855168,0.71269274,0.8560359
117857993,0.7099476,0.85535616
118859757,0.7008525,0.8578711
119860306,0.7066545,0.8578711
120862465,0.7078961,0.8578711
121863182,0.71445763,0.8578711
122867238,0.7119512,0.85576403
123869794,0.7063415,0.85576403
124873102,0.71008384,0.8560359
125877529,0.7158513,0.8560359
127880378,0.70744574,0.8578711
128885340,0.7072113,0.8578711
129886128,0.70701706,0.8578711
130888857,0.70642877,0.8578711
131893362,0.7046392,0.85576403
132894890,0.7118458,0.85576403
133896345,0.71995384,0.8560359
134899120,0.7170079,0.8560359
135901361,0.70275414,0.8560359
136902423,0.69883025,0.85535616
137904513,0.7093317,0.8578711
138905355,0.71360826,0.8578711
139910825,0.7115911,0.8578711
140911174,0.7167007,0.8578711
141914979,0.7063873,0.85576403
142918765,0.70631075,0.85576403
143921017,0.7038225,0.8560359
144923575,0.7078599,0.8560359
145924175,0.71224284,0.85535616
146926243,0.71465516,0.8578711
147927233,0.7113981,0.8578711
148929190,0.70937765,0.8578711
149930285,0.7025588,0.8578711
150932640,0.70125973,0.85576403
151934863,0.70602465,0.85576403
152935264,0.71508574,0.8560359
153938786,0.7111354,0.8560359
154939227,0.70153594,0.8560359
155946055,0.7061664,0.8578711
157948334,0.7021235,0.8578711
158951250,0.71408176,0.8578711
159953934,0.7076919,0.85576403
160955265,0.7046714,0.85576403
161958423,0.70320964,0.8560359
162959911,0.70534265,0.8560359
163960558,0.71681494,0.8560359
164963827,0.71456206,0.85535616
165966845,0.71304417,0.8578711
166967128,0.6850506,0.8578711
167971351,0.68662363,0.8578711
