timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
44499470,0.0,0.0,0.0,-3.787875e-05,-0.00011378527,0.0019158758,0.0,0.0,0.0,2.527237e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000119545344,0.000119545155,0.0001181158,0.0,0.0,0.0,0.002512408,0.0,0.0,0.0,0.0,0.0,0.00019802355,0.0012419992,0.00050435733,0.0,0.0,0.0,0.0,0.0,0.0
44699470,0.0,0.0,0.0,-4.8458576e-05,-3.8802624e-05,0.001619935,0.0,0.0,0.0,-9.536743e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011546937,0.000115469236,0.00011453268,0.0,0.0,0.0,0.0025125076,0.0,0.0,0.0,0.0,0.0,0.0003045465,0.0012412898,0.0005865356,0.0,0.0,0.0,0.0,0.0,0.0
44899469,0.0,0.0,0.0,8.897483e-05,-5.3584576e-05,0.001457449,0.0,0.0,0.0,0.0010166168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000114106835,0.000114106704,0.000113212984,0.0,0.0,0.0,0.0025124562,0.0,0.0,0.0,0.0,0.0,0.00029730034,0.0009970346,0.00062960124,0.0,0.0,0.0,0.0,0.0,0.0
45107479,0.0,0.0,0.0,-1.8030405e-06,-2.2053719e-06,0.0014721863,0.0,0.0,0.0,0.0013928413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011493795,0.00011493779,0.000113960894,0.0,0.0,0.0,0.0025124676,0.0,0.0,0.0,0.0,0.0,0.00026712782,0.00044666376,0.00037318844,0.0,0.0,0.0,0.0,0.0,0.0
45307469,0.0,0.0,0.0,-5.811453e-05,7.647276e-05,0.001162976,0.0,0.0,0.0,0.00111866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011410654,0.00011410634,0.0001132125,0.0,0.0,0.0,0.0025124187,0.0,0.0,0.0,0.0,0.0,0.00026488042,0.00040230958,0.00017772973,0.0,0.0,0.0,0.0,0.0,0.0
45506683,0.0,0.0,0.0,4.336238e-06,-3.9458275e-05,0.0012947768,0.0,0.0,0.0,0.0006916523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011422149,0.00011422123,0.00011331994,0.0,0.0,0.0,0.0025123977,0.0,0.0,0.0,0.0,0.0,0.0002592422,0.00061595335,0.00023722043,0.0,0.0,0.0,0.0,0.0,0.0
45714670,0.0,0.0,0.0,9.0137124e-05,0.00019556284,0.001303196,0.0,0.0,0.0,0.0032892227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000114188544,0.00011418823,0.000113247996,0.0,0.0,0.0,0.002512319,0.0,0.0,0.0,0.0,0.0,0.00023803375,0.0007849357,0.0004547454,0.0,0.0,0.0,0.0,0.0,0.0
45914675,0.0,0.0,0.0,0.00022085011,0.00021409988,0.0010317788,0.0,0.0,0.0,0.0005350113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011289706,0.000112896814,0.00011212505,0.0,0.0,0.0,0.0025122322,0.0,0.0,0.0,0.0,0.0,0.00023041574,0.0014058498,0.00074556295,0.0,0.0,0.0,0.0,0.0,0.0
46114668,0.0,0.0,0.0,-3.0010939e-05,-3.1232834e-05,0.0013509095,0.0,0.0,0.0,0.0026431084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011379497,0.000113794726,0.00011293775,0.0,0.0,0.0,0.0025122245,0.0,0.0,0.0,0.0,0.0,0.00025905494,0.00097321294,0.0007438624,0.0,0.0,0.0,0.0,0.0,0.0
46322669,0.0,0.0,0.0,-5.096197e-05,-3.6776066e-05,0.0014885701,0.0,0.0,0.0,0.0024092197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000115024595,0.0001150244,0.00011403729,0.0,0.0,0.0,0.0025122429,0.0,0.0,0.0,0.0,0.0,0.0002754021,0.00067404326,0.00059825106,0.0,0.0,0.0,0.0,0.0,0.0
