timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
44579506,32767,32767,32767,32767,-59,-41,-26
44583475,32767,32767,32767,32767,32767,32767,32767
44587469,32767,32767,32767,32767,32767,-40,32767
44591469,32767,32767,32767,32767,32767,32767,-23
44595523,32767,32767,32767,32767,32767,32767,32767
44599469,32767,32767,32767,32767,-52,-64,-19
44603499,32767,32767,32767,32767,32767,32767,32767
44607469,32767,32767,32767,32767,32767,-40,32767
44611468,32767,32767,32767,32767,-59,32767,-28
44615497,32767,32767,32767,32767,32767,32767,32767
44619469,32767,32767,32767,32767,-43,-64,32767
44623475,32767,32767,32767,32767,32767,32767,-20
44627469,32767,32767,32767,32767,32767,-40,-12
44631468,32767,32767,32767,32767,32767,32767,32767
44635470,32767,32767,32767,32767,32767,32767,32767
44639469,32767,32767,32767,32767,32767,-72,32767
44643478,32767,32767,32767,32767,-68,32767,-28
44647471,32767,32767,32767,32767,32767,-40,32767
44651470,32767,32767,32767,32767,-44,32767,-23
44655479,32767,32767,32767,32767,32767,-32,32767
44659469,32767,32767,32767,32767,32767,32767,-29
44663497,32767,32767,32767,32767,-63,32767,32767
44667474,32767,32767,32767,32767,32767,-40,32767
44671469,32767,32767,32767,32767,32767,32767,-20
44675469,32767,32767,32767,32767,32767,32767,32767
44679469,32767,32767,32767,32767,32767,-72,32767
44683470,32767,32767,32767,32767,-53,32767,-4
44687476,32767,32767,32767,32767,32767,-64,32767
44691475,32767,32767,32767,32767,32767,32767,32767
44695468,32767,32767,32767,32767,-63,-40,-27
44699470,32767,32767,32767,32767,32767,32767,-1
44703479,32767,32767,32767,32767,-43,32767,32767
44707477,32767,32767,32767,32767,32767,-64,-21
44711475,32767,32767,32767,32767,32767,32767,32767
44715468,32767,32767,32767,32767,32767,-40,32767
44719469,32767,32767,32767,32767,32767,32767,32767
44723501,32767,32767,32767,32767,32767,32767,-29
44727471,32767,32767,32767,32767,-63,-64,-8
44731476,32767,32767,32767,32767,32767,32767,32767
44735469,32767,32767,32767,32767,32767,-40,32767
44739469,32767,32767,32767,32767,-69,32767,-28
44743478,32767,32767,32767,32767,32767,32767,32767
44747481,32767,32767,32767,32767,-44,-72,32767
44751482,32767,32767,32767,32767,32767,32767,-12
44755469,32767,32767,32767,32767,32767,-40,32767
44759469,32767,32767,32767,32767,32767,32767,-13
44763518,32767,32767,32767,32767,32767,32767,32767
44767469,32767,32767,32767,32767,32767,-72,32767
44771488,32767,32767,32767,32767,-63,32767,-19
44775469,32767,32767,32767,32767,32767,-40,32767
44779468,32767,32767,32767,32767,32767,32767,32767
44783481,32767,32767,32767,32767,-63,32767,-25
44787469,32767,32767,32767,32767,32767,-72,-4
44791468,32767,32767,32767,32767,32767,32767,32767
44795485,32767,32767,32767,32767,-60,-64,32767
44799475,32767,32767,32767,32767,32767,32767,-19
44803484,32767,32767,32767,32767,32767,-40,32767
44807469,32767,32767,32767,32767,32767,32767,-2
44811504,32767,32767,32767,32767,32767,32767,32767
44815469,32767,32767,32767,32767,-44,-64,32767
44819475,32767,32767,32767,32767,32767,32767,32767
44823469,32767,32767,32767,32767,32767,-40,-27
44827469,32767,32767,32767,32767,-54,32767,32767
44831521,32767,32767,32767,32767,32767,32767,-13
44835469,32767,32767,32767,32767,32767,-56,32767
44839475,32767,32767,32767,32767,-63,32767,-21
44843469,32767,32767,32767,32767,32767,-40,32767
44847469,32767,32767,32767,32767,32767,32767,32767
44851509,32767,32767,32767,32767,32767,32767,-22
44855469,32767,32767,32767,32767,32767,-72,32767
44859477,32767,32767,32767,32767,32767,32767,32767
44863469,32767,32767,32767,32767,-71,-40,-26
44867468,32767,32767,32767,32767,32767,32767,32767
44871497,32767,32767,32767,32767,-43,32767,-11
44875469,32767,32767,32767,32767,32767,-72,32767
44879469,32767,32767,32767,32767,32767,32767,-7
44883476,32767,32767,32767,32767,-54,32767,32767
44887475,32767,32767,32767,32767,32767,32767,-12
44891470,32767,32767,32767,32767,32767,-40,32767
44895477,32767,32767,32767,32767,32767,32767,32767
44899469,32767,32767,32767,32767,32767,32767,-12
44903469,32767,32767,32767,32767,-44,-64,32767
44907475,32767,32767,32767,32767,32767,32767,32767
44911483,32767,32767,32767,32767,32767,-40,-22
44915482,32767,32767,32767,32767,-54,32767,32767
44919494,32767,32767,32767,32767,32767,32767,-18
44923469,32767,32767,32767,32767,32767,-64,32767
44927476,32767,32767,32767,32767,-63,32767,-13
44931469,32767,32767,32767,32767,32767,-40,32767
44935477,32767,32767,32767,32767,32767,32767,32767
44939473,32767,32767,32767,32767,32767,32767,-11
44943468,32767,32767,32767,32767,32767,-72,32767
44947475,32767,32767,32767,32767,-44,32767,32767
44951500,32767,32767,32767,32767,32767,-41,-12
44955469,32767,32767,32767,32767,32767,32767,32767
44959469,32767,32767,32767,32767,-54,32767,-22
44963469,32767,32767,32767,32767,32767,-72,32767
44967475,32767,32767,32767,32767,32767,32767,-12
44971469,32767,32767,32767,32767,-60,-40,32767
44975469,32767,32767,32767,32767,32767,32767,32767
44979518,32767,32767,32767,32767,32767,32767,-23
44983472,32767,32767,32767,32767,32767,-72,32767
44987469,32767,32767,32767,32767,32767,32767,-3
44991469,32767,32767,32767,32767,-44,-63,32767
44995476,32767,32767,32767,32767,32767,32767,32767
44999520,32767,32767,32767,32767,32767,-41,-26
45003469,32767,32767,32767,32767,-54,32767,32767
45007471,32767,32767,32767,32767,32767,32767,-12
45011469,32767,32767,32767,32767,32767,-64,32767
45015475,32767,32767,32767,32767,-63,32767,32767
45019469,32767,32767,32767,32767,32767,-40,-20
45023469,32767,32767,32767,32767,32767,32767,32767
45027469,32767,32767,32767,32767,32767,32767,32767
45031468,32767,32767,32767,32767,32767,-56,-21
45035475,32767,32767,32767,32767,32767,32767,32767
45039481,32767,32767,32767,32767,-70,-40,32767
45043492,32767,32767,32767,32767,32767,32767,-28
45047484,32767,32767,32767,32767,-44,-31,32767
45051469,32767,32767,32767,32767,32767,32767,-23
45055475,32767,32767,32767,32767,32767,32767,32767
45059478,32767,32767,32767,32767,-54,-40,32767
45063481,32767,32767,32767,32767,32767,32767,-27
45067469,32767,32767,32767,32767,32767,32767,-20
45071469,32767,32767,32767,32767,32767,-71,32767
45075475,32767,32767,32767,32767,32767,32767,32767
45079474,32767,32767,32767,32767,-43,-40,-19
45083475,32767,32767,32767,32767,32767,32767,32767
45087469,32767,32767,32767,32767,32767,-40,32767
45091469,32767,32767,32767,32767,-59,32767,-23
45095469,32767,32767,32767,32767,32767,32767,32767
45099506,32767,32767,32767,32767,32767,-65,-1
45103486,32767,32767,32767,32767,-68,32767,32767
45107479,32767,32767,32767,32767,32767,-40,32767
45111498,32767,32767,32767,32767,32767,32767,-14
45115469,32767,32767,32767,32767,32767,32767,32767
45119469,32767,32767,32767,32767,32767,-63,-18
45123475,32767,32767,32767,32767,-63,32767,32767
45127469,32767,32767,32767,32767,32767,-40,32767
45131469,32767,32767,32767,32767,32767,32767,-30
45135469,32767,32767,32767,32767,-72,32767,32767
45139469,32767,32767,32767,32767,32767,-72,-4
45143475,32767,32767,32767,32767,-53,32767,32767
45147514,32767,32767,32767,32767,32767,-41,32767
45151469,32767,32767,32767,32767,32767,32767,-22
45155473,32767,32767,32767,32767,32767,32767,32767
45159469,32767,32767,32767,32767,32767,-72,-21
45163475,32767,32767,32767,32767,-44,32767,32767
45167492,32767,32767,32767,32767,32767,-40,32767
45171469,32767,32767,32767,32767,32767,32767,32767
45175472,32767,32767,32767,32767,-54,32767,-20
45179469,32767,32767,32767,32767,32767,-72,-22
45183469,32767,32767,32767,32767,32767,32767,32767
45187514,32767,32767,32767,32767,-56,-64,-5
45191475,32767,32767,32767,32767,32767,32767,32767
45194691,32767,32767,32767,32767,32767,-32,32767
45198669,32767,32767,32767,32767,32767,32767,-19
45202669,32767,32767,32767,32767,32767,32767,32767
45206669,32767,32767,32767,32767,-45,-56,32767
45213906,32767,32767,32767,32767,32767,32767,32767
